 #  R                 Z
    0.22023718E+01    0.38314971E+00
    0.33896634E+01   -0.35269005E+00
    0.23316670E+01    0.86450368E+00
    0.28576866E+01   -0.65588602E+00
    0.26421111E+01    0.11624556E+01
    0.24722493E+01   -0.48167415E+00
    0.31334743E+01    0.11228654E+01
    0.22464605E+01   -0.54280613E-01
    0.35869868E+01    0.42479395E+00
    0.22107344E+01    0.47257708E+00
    0.32979843E+01   -0.45449551E+00
    0.23720473E+01    0.93149607E+00
    0.27802991E+01   -0.65128561E+00
    0.27132210E+01    0.11859165E+01
    0.24220267E+01   -0.42259722E+00
    0.32302777E+01    0.10600266E+01
    0.22259716E+01    0.33219087E-01
    0.35977520E+01    0.24470786E+00
    0.22249420E+01    0.56014842E+00
    0.32024474E+01   -0.53306590E+00
    0.24176636E+01    0.99271941E+00
    0.27078126E+01   -0.63492550E+00
    0.27900384E+01    0.11990554E+01
    0.23762449E+01   -0.35676103E+00
    0.33260204E+01    0.97439108E+00
    0.22112788E+01    0.12306168E+00
    0.35781035E+01    0.66319592E-01
    0.22448905E+01    0.64503487E+00
    0.31071742E+01   -0.59026735E+00
    0.24685388E+01    0.10475641E+01
    0.26400346E+01   -0.60794128E+00
    0.28725921E+01    0.12003960E+01
    0.23351105E+01   -0.28478675E+00
    0.34162978E+01    0.86388479E+00
    0.22025478E+01    0.21438554E+00
    0.35304261E+01   -0.10029173E+00
    0.22704616E+01    0.72646613E+00
    0.30148608E+01   -0.62838818E+00
    0.25247661E+01    0.10954151E+01
    0.25767470E+01   -0.57127477E+00
    0.29606301E+01    0.11881139E+01
    0.22989068E+01   -0.20737739E+00
    0.34952169E+01    0.72798996E+00
    0.21998801E+01    0.30632508E+00
    0.34603553E+01   -0.24756176E+00
    0.23015379E+01    0.80371203E+00
    0.29270025E+01   -0.64965621E+00
    0.25864800E+01    0.11355684E+01
    0.25178301E+01   -0.52573449E+00
    0.30535829E+01    0.11600060E+01
    0.22679137E+01   -0.12523487E+00
    0.35557733E+01    0.56908786E+00
    0.22033120E+01    0.39794631E+00
    0.33749315E+01   -0.37129206E+00
    0.23380442E+01    0.87613784E+00
    0.28442193E+01   -0.65603316E+00
    0.26538206E+01    0.11671725E+01
    0.24632679E+01   -0.47204218E+00
    0.31502148E+01    0.11135145E+01
    0.22424298E+01   -0.39158060E-01
    0.35911039E+01    0.39330545E+00
    0.22128143E+01    0.48837175E+00
    0.32809345E+01   -0.47035027E+00
    0.23799111E+01    0.94308230E+00
    0.27666479E+01   -0.64917608E+00
    0.27269392E+01    0.11891956E+01
    0.24131445E+01   -0.41087281E+00
    0.32484229E+01    0.10458219E+01
    0.22227152E+01    0.50041257E-01
    0.35963603E+01    0.21024500E+00
    0.22283029E+01    0.57669762E+00
    0.31838682E+01   -0.54578644E+00
    0.24271482E+01    0.10039683E+01
    0.26941040E+01   -0.63046766E+00
    0.28059329E+01    0.12003525E+01
    0.23676235E+01   -0.34287946E+00
    0.33447884E+01    0.95425006E+00
    0.22089954E+01    0.14146834E+00
    0.35705216E+01    0.31040594E-01
    0.22496656E+01    0.66210346E+00
    0.30877300E+01   -0.59970019E+00
    0.24798006E+01    0.10581796E+01
    0.26263451E+01   -0.60104766E+00
    0.28907516E+01    0.11990436E+01
    0.23269493E+01   -0.26874971E+00
    0.34344288E+01    0.83686662E+00
    0.22014267E+01    0.23423414E+00
    0.35168653E+01   -0.13421037E+00
    0.22767748E+01    0.74378909E+00
    0.29950493E+01   -0.63449939E+00
    0.25379624E+01    0.11050536E+01
    0.25631830E+01   -0.56187696E+00
    0.29811209E+01    0.11833009E+01
    0.22913985E+01   -0.18919037E+00
    0.35109052E+01    0.69367965E+00
    0.22001000E+01    0.32740067E+00
    0.34417460E+01   -0.27833608E+00
    0.23095126E+01    0.82101768E+00
    0.29071565E+01   -0.65245942E+00
    0.26017737E+01    0.11438349E+01
    0.25045084E+01   -0.51377825E+00
    0.30763057E+01    0.11507498E+01
    0.22612712E+01   -0.10496091E+00
    0.35668502E+01    0.52796149E+00
    0.22050331E+01    0.42002615E+00
    0.33525638E+01   -0.39775324E+00
    0.23477898E+01    0.89310842E+00
    0.28245837E+01   -0.65555425E+00
    0.26714000E+01    0.11736127E+01
    0.24503148E+01   -0.45747994E+00
    0.31748283E+01    0.10986645E+01
    0.22368703E+01   -0.16905409E-01
    0.35954273E+01    0.34707158E+00
    0.22161770E+01    0.51116961E+00
    0.32561103E+01   -0.49194613E+00
    0.23915650E+01    0.95943080E+00
    0.27473253E+01   -0.64544827E+00
    0.27469761E+01    0.11932534E+01
    0.24007164E+01   -0.39368288E+00
    0.32742085E+01    0.10241106E+01
    0.22184555E+01    0.74114692E-01
    0.35924667E+01    0.16158914E+00
    0.22334346E+01    0.59993933E+00
    0.31577202E+01   -0.56238330E+00
    0.24408508E+01    0.10193695E+01
    0.26751649E+01   -0.62351033E+00
    0.28285689E+01    0.12013480E+01
    0.23559100E+01   -0.32308227E+00
    0.33705215E+01    0.92443156E+00
    0.22062405E+01    0.16717058E+00
    0.35581127E+01   -0.16940643E-01
    0.22566771E+01    0.68546658E+00
    0.30611331E+01   -0.61139709E+00
    0.24957029E+01    0.10722758E+01
    0.26078675E+01   -0.59087745E+00
    0.29160803E+01    0.11961449E+01
    0.23161535E+01   -0.24639295E+00
    0.34582315E+01    0.79805924E+00
    0.22003685E+01    0.26130951E+00
    0.34968392E+01   -0.17872533E+00
    0.22857714E+01    0.76694987E+00
    0.29685997E+01   -0.64148903E+00
    0.25562337E+01    0.11174464E+01
    0.25452472E+01   -0.54850433E+00
    0.30091014E+01    0.11754915E+01
    0.22817446E+01   -0.16437247E+00
    0.35302960E+01    0.64584200E+00
    0.22009078E+01    0.35556403E+00
    0.34157679E+01   -0.31739977E+00
    0.23206023E+01    0.84364885E+00
    0.28812168E+01   -0.65494760E+00
    0.26225932E+01    0.11540577E+01
    0.24872204E+01   -0.49721554E+00
    0.31066699E+01    0.11368210E+01
    0.22529965E+01   -0.77841445E-01
    0.35790500E+01    0.47241116E+00
    0.22078518E+01    0.44895484E+00
    0.33225389E+01   -0.43028902E+00
    0.23610869E+01    0.91487219E+00
    0.27993326E+01   -0.65373016E+00
    0.26949438E+01    0.11811060E+01
    0.24338230E+01   -0.43776246E+00
    0.32069876E+01    0.10772188E+01
    0.22302045E+01    0.12327276E-01
    0.35980376E+01    0.28657956E+00
    0.22211300E+01    0.54052588E+00
    0.32237804E+01   -0.51764246E+00
    0.24071924E+01    0.97997019E+00
    0.27228498E+01   -0.63946819E+00
    0.27734162E+01    0.11973404E+01
    0.23851935E+01   -0.37086290E+00
    0.33070554E+01    0.99366480E+00
    0.22136211E+01    0.10522597E+00
    0.35842533E+01    0.99973388E-01
    0.22406234E+01    0.62934601E+00
    0.31244947E+01   -0.58138301E+00
    0.24589418E+01    0.10383012E+01
    0.26515233E+01   -0.61350412E+00
    0.28580257E+01    0.12011947E+01
    0.23415615E+01   -0.29725024E+00
    0.34022600E+01    0.88367256E+00
    0.22034453E+01    0.19987449E+00
    0.35394389E+01   -0.75827876E-01
    0.22662003E+01    0.71457135E+00
    0.30279972E+01   -0.62406768E+00
    0.25164150E+01    0.10891902E+01
    0.25851084E+01   -0.57695009E+00
    0.29485732E+01    0.11907279E+01
    0.23032105E+01   -0.21768668E+00
    0.34862789E+01    0.74633678E+00
    0.21997975E+01    0.29526269E+00
    0.34694437E+01   -0.23172241E+00
    0.22977155E+01    0.79536139E+00
    0.29361719E+01   -0.64823836E+00
    0.25797578E+01    0.11318854E+01
    0.25234334E+01   -0.53073602E+00
    0.30444924E+01    0.11635604E+01
    0.22704436E+01   -0.13295477E+00
    0.35514631E+01    0.58377538E+00
    0.22027154E+01    0.39038853E+00
    0.33820748E+01   -0.36254144E+00
    0.23350512E+01    0.87096561E+00
    0.28498525E+01   -0.65615354E+00
    0.26491009E+01    0.11654570E+01
    0.24664812E+01   -0.47570653E+00
    0.31444952E+01    0.11168960E+01
    0.22435882E+01   -0.43942329E-01
    0.35900871E+01    0.40238443E+00
    0.22121664E+01    0.48427711E+00
    0.32849581E+01   -0.46680837E+00
    0.23781585E+01    0.94073139E+00
    0.27691266E+01   -0.64972092E+00
    0.27246152E+01    0.11887946E+01
    0.24143119E+01   -0.41261394E+00
    0.32462704E+01    0.10476656E+01
    0.22229374E+01    0.48408545E-01
    0.35965647E+01    0.21273292E+00
    0.22280486E+01    0.57589524E+00
    0.31843835E+01   -0.54555314E+00
    0.24270032E+01    0.10039610E+01
    0.26938707E+01   -0.63051376E+00
    0.28064138E+01    0.12004955E+01
    0.23671018E+01   -0.34219844E+00
    0.33461724E+01    0.95282754E+00
    0.22087207E+01    0.14317426E+00
    0.35696495E+01    0.27057736E-01
    0.22502376E+01    0.66437227E+00
    0.30848058E+01   -0.60115566E+00
    0.24816450E+01    0.10600057E+01
    0.26237744E+01   -0.59981685E+00
    0.28944224E+01    0.11987971E+01
    0.23251188E+01   -0.26523962E+00
    0.34386675E+01    0.83037414E+00
    0.22011179E+01    0.23927136E+00
    0.35130592E+01   -0.14328803E+00
    0.22785664E+01    0.74876045E+00
    0.29890557E+01   -0.63629809E+00
    0.25421737E+01    0.11081275E+01
    0.25586402E+01   -0.55871627E+00
    0.29883321E+01    0.11815178E+01
    0.22886581E+01   -0.18252054E+00
    0.35166471E+01    0.68036863E+00
    0.22002105E+01    0.33573571E+00
    0.34339145E+01   -0.29067005E+00
    0.23129248E+01    0.82833116E+00
    0.28985123E+01   -0.65353326E+00
    0.26087583E+01    0.11475023E+01
    0.24983198E+01   -0.50811176E+00
    0.30872547E+01    0.11460223E+01
    0.22580540E+01   -0.94913484E-01
    0.35719124E+01    0.50683519E+00
    0.22060061E+01    0.43146645E+00
    0.33404876E+01   -0.41132264E+00
    0.23531798E+01    0.90226610E+00
    0.28137356E+01   -0.65503373E+00
    0.26815182E+01    0.11770858E+01
    0.24428623E+01   -0.44886344E+00
    0.31894392E+01    0.10892993E+01
    0.22336326E+01   -0.33789559E-02
    0.35971433E+01    0.31840629E+00
    0.22184327E+01    0.52544201E+00
    0.32401364E+01   -0.50505716E+00
    0.23993068E+01    0.96992508E+00
    0.27346544E+01   -0.64262504E+00
    0.27606621E+01    0.11956340E+01
    0.23923451E+01   -0.38170032E+00
    0.32920273E+01    0.10080855E+01
    0.22156498E+01    0.91188683E-01
    0.35883590E+01    0.12697892E+00
    0.22373786E+01    0.61673112E+00
    0.31384902E+01   -0.57373772E+00
    0.24513203E+01    0.10306257E+01
    0.26609953E+01   -0.61778762E+00
    0.28462074E+01    0.12015317E+01
    0.23470129E+01   -0.30741937E+00
    0.33903468E+01    0.89962170E+00
    0.22043373E+01    0.18769785E+00
    0.35466248E+01   -0.54744551E-01
    0.22626818E+01    0.70433068E+00
    0.30394091E+01   -0.62001725E+00
    0.25092703E+01    0.10836339E+01
    0.25925288E+01   -0.58176072E+00
    0.29379659E+01    0.11927806E+01
    0.23071660E+01   -0.22684742E+00
    0.34779046E+01    0.76266815E+00
    0.21998268E+01    0.28507426E+00
    0.34777243E+01   -0.21661278E+00
    0.22941806E+01    0.78736276E+00
    0.29450728E+01   -0.64666218E+00
    0.25732711E+01    0.11281580E+01
    0.25290712E+01   -0.53558825E+00
    0.30353489E+01    0.11669351E+01
    0.22731329E+01   -0.14085699E+00
    0.35466978E+01    0.59905935E+00
    0.22021602E+01    0.38224781E+00
    0.33898684E+01   -0.35267276E+00
    0.23317503E+01    0.86505499E+00
    0.28564449E+01   -0.65614179E+00
    0.26435091E+01    0.11632792E+01
    0.24705323E+01   -0.48015338E+00
    0.31371434E+01    0.11210662E+01
    0.22452283E+01   -0.50325639E-01
    0.35884775E+01    0.41509627E+00
    0.22113035E+01    0.47819979E+00
    0.32912413E+01   -0.46107340E+00
    0.23753288E+01    0.93670751E+00
    0.27736739E+01   -0.65053038E+00
    0.27201753E+01    0.11878395E+01
    0.24169601E+01   -0.41625242E+00
    0.32410361E+01    0.10518962E+01
    0.22237593E+01    0.43789362E-01
    0.35970532E+01    0.22160511E+00
    0.22271613E+01    0.57189680E+00
    0.31886227E+01   -0.54278648E+00
    0.24248985E+01    0.10016123E+01
    0.26965801E+01   -0.63151648E+00
    0.28033787E+01    0.12003623E+01
    0.23685454E+01   -0.34468264E+00
    0.33431712E+01    0.95622475E+00
    0.22089908E+01    0.14043468E+00
    0.35707937E+01    0.31749808E-01
    0.22495887E+01    0.66231972E+00
    0.30869043E+01   -0.60025191E+00
    0.24804930E+01    0.10590439E+01
    0.26248983E+01   -0.60049180E+00
    0.28930613E+01    0.11989944E+01
    0.23255673E+01   -0.26626913E+00
    0.34378126E+01    0.83179850E+00
    0.22011060E+01    0.23851970E+00
    0.35134577E+01   -0.14246743E+00
    0.22784233E+01    0.74853008E+00
    0.29891180E+01   -0.63634444E+00
    0.25422173E+01    0.11082368E+01
    0.25583845E+01   -0.55860958E+00
    0.29888640E+01    0.11814361E+01
    0.22883486E+01   -0.18186845E+00
    0.35173688E+01    0.67873809E+00
    0.22001966E+01    0.33694087E+00
    0.34326305E+01   -0.29270944E+00
    0.23135147E+01    0.82966566E+00
    0.28968041E+01   -0.65377155E+00
    0.26102124E+01    0.11482968E+01
    0.24969193E+01   -0.50686108E+00
    0.30898422E+01    0.11449073E+01
    0.22572417E+01   -0.92420288E-01
    0.35731803E+01    0.50132107E+00
    0.22062617E+01    0.43456354E+00
    0.33370802E+01   -0.41508963E+00
    0.23547381E+01    0.90492034E+00
    0.28105060E+01   -0.65486423E+00
    0.26846271E+01    0.11781390E+01
    0.24405236E+01   -0.44614668E+00
    0.31941334E+01    0.10862159E+01
    0.22325809E+01    0.10662491E-02
    0.35975612E+01    0.30880816E+00
    0.22192154E+01    0.53028425E+00
    0.32346161E+01   -0.50946274E+00
    0.24020305E+01    0.97356602E+00
    0.27301768E+01   -0.64156539E+00
    0.27656037E+01    0.11964254E+01
    0.23893244E+01   -0.37730569E+00
    0.32985512E+01    0.10020046E+01
    0.22146454E+01    0.97550503E-01
    0.35865373E+01    0.11404033E+00
    0.22389178E+01    0.62307636E+00
    0.31311419E+01   -0.57789539E+00
    0.24554120E+01    0.10349133E+01
    0.26555127E+01   -0.61545553E+00
    0.28532079E+01    0.12014638E+01
    0.23435338E+01   -0.30114156E+00
    0.33981572E+01    0.88936504E+00
    0.22036432E+01    0.19598321E+00
    0.35416006E+01   -0.69843833E-01
    0.22652108E+01    0.71199095E+00
    0.30305191E+01   -0.62330457E+00
    0.25149770E+01    0.10882322E+01
    0.25861979E+01   -0.57781269E+00
    0.29472580E+01    0.11911085E+01
    0.23034518E+01   -0.21849597E+00
    0.34859696E+01    0.74712791E+00
    0.21997078E+01    0.29525347E+00
    0.34691245E+01   -0.23246388E+00
    0.22979345E+01    0.79611799E+00
    0.29349371E+01   -0.64858229E+00
    0.25808661E+01    0.11326745E+01
    0.25220438E+01   -0.52970889E+00
    0.30470934E+01    0.11627100E+01
    0.22694287E+01   -0.13028102E+00
    0.35534070E+01    0.57761682E+00
    0.22028814E+01    0.39421867E+00
