      1       3.750       0.300  0.523498E-03
      2       3.583       0.287  0.356878E-02
      3       3.595       0.286  0.231148E-03
      4       3.573       0.358  0.303705E-03
      5       3.628       0.296  0.514213E-03
      6       3.858       0.324  0.532864E-04
      7       3.862       0.317  0.113525E-02
      8       3.548       0.297  0.129071E-02
      9       3.842       0.299  0.101016E-02
     10       3.833       0.281  0.462678E-03
     11       3.870       0.269  0.269460E-03
     12       3.609       0.300  0.586420E-03
     13       3.685       0.288  0.569780E-03
     14       3.866       0.287  0.790057E-03
     15       3.611       0.261  0.640828E-03
     16       3.596       0.266  0.115557E-02
     17       3.618       0.332  0.114828E-02
     18       3.801       0.271  0.667931E-03
     19       3.610       0.324  0.206460E-03
     20       3.654       0.271  0.137908E-02
     21       3.832       0.303  0.377645E-03
     22       3.536       0.345  0.424177E-03
     23       3.765       0.303  0.413443E-03
     24       3.869       0.284  0.442165E-03
     25       3.580       0.305  0.870553E-03
     26       3.858       0.295  0.111229E-02
     27       3.759       0.275  0.395217E-03
     28       3.617       0.235  0.283867E-02
     29       3.644       0.284  0.120930E-03
     30       3.703       0.290  0.514696E-03
     31       3.663       0.327  0.126778E-03
     32       3.686       0.295  0.696080E-03
     33       3.745       0.289  0.566002E-03
     34       3.663       0.331  0.144537E-02
     35       3.614       0.307  0.520798E-03
     36       3.565       0.291  0.247316E-02
     37       3.652       0.292  0.637824E-03
     38       3.775       0.315  0.254830E-04
     39       3.642       0.366  0.283814E-02
     40       3.815       0.323  0.860738E-03
     41       3.717       0.263  0.288053E-03
     42       3.809       0.281  0.886402E-03
     43       3.784       0.296  0.780032E-03
     44       3.820       0.308  0.272758E-03
     45       3.810       0.291  0.521560E-03
     46       3.540       0.357  0.734853E-03
     47       3.552       0.248  0.739092E-03
     48       3.603       0.296  0.195046E-03
     49       3.653       0.336  0.127027E-02
     50       3.667       0.345  0.740314E-03
     51       3.590       0.337  0.107218E-02
     52       3.550       0.295  0.911465E-04
     53       3.806       0.312  0.636570E-04
     54       3.818       0.316  0.818263E-03
     55       3.781       0.324  0.910092E-03
     56       3.591       0.301  0.531528E-03
     57       3.623       0.285  0.619626E-04
     58       3.860       0.282  0.119868E-02
     59       3.749       0.291  0.192854E-03
     60       3.803       0.295  0.447414E-03
     61       3.636       0.248  0.165230E-02
     62       3.556       0.314  0.665738E-03
     63       3.620       0.292  0.847902E-03
     64       3.823       0.332  0.406272E-03
     65       3.600       0.256  0.846739E-03
     66       3.662       0.297  0.142743E-03
     67       3.568       0.378  0.651054E-03
     68       3.566       0.334  0.357315E-03
     69       3.660       0.299  0.165204E-03
     70       3.570       0.343  0.109552E-02
     71       3.783       0.307  0.213482E-03
     72       3.579       0.357  0.156432E-02
     73       3.754       0.329  0.236503E-03
     74       3.597       0.324  0.644629E-03
     75       3.754       0.294  0.138690E-02
     76       3.610       0.357  0.299622E-03
     77       3.805       0.307  0.530871E-03
     78       3.805       0.331  0.625338E-03
     79       3.608       0.343  0.209058E-03
     80       3.635       0.314  0.299153E-03
     81       3.821       0.264  0.121538E-02
     82       3.561       0.306  0.244976E-03
     83       3.861       0.289  0.739987E-03
     84       3.768       0.303  0.237173E-03
     85       3.566       0.285  0.118008E-03
     86       3.773       0.259  0.809509E-03
     87       3.712       0.287  0.895637E-03
     88       3.650       0.276  0.272690E-03
     89       3.605       0.290  0.757176E-03
     90       3.726       0.301  0.473551E-04
     91       3.622       0.330  0.417781E-03
     92       3.583       0.311  0.827605E-03
     93       3.558       0.312  0.101735E-02
     94       3.734       0.311  0.242858E-03
     95       3.669       0.335  0.613138E-03
     96       3.796       0.295  0.269074E-03
     97       3.536       0.331  0.927984E-03
     98       3.801       0.311  0.840032E-03
     99       3.583       0.328  0.950778E-04
    100       3.780       0.312  0.815499E-03
