 #  R                 Z
    0.29654507E+01    0.14568668E+00
    0.29882141E+01    0.16907556E+00
    0.30008476E+01    0.20380558E+00
    0.30004903E+01    0.24259495E+00
    0.29873484E+01    0.27727833E+00
    0.29644450E+01    0.30091449E+00
    0.29368187E+01    0.30908581E+00
    0.29099351E+01    0.30078381E+00
    0.28887339E+01    0.27802662E+00
    0.28768522E+01    0.24520770E+00
    0.28763108E+01    0.20839293E+00
    0.28872848E+01    0.17422099E+00
    0.29080332E+01    0.14917865E+00
    0.29349942E+01    0.13832579E+00
    0.29630715E+01    0.14430800E+00
    0.29865249E+01    0.16640802E+00
    0.30002302E+01    0.20038748E+00
    0.30010821E+01    0.23915265E+00
    0.29889990E+01    0.27453081E+00
    0.29667985E+01    0.29938521E+00
    0.29393619E+01    0.30904591E+00
    0.29121677E+01    0.30217401E+00
    0.28902666E+01    0.28052681E+00
    0.28774481E+01    0.24834869E+00
    0.28758743E+01    0.21164693E+00
    0.28858632E+01    0.17697744E+00
    0.29058606E+01    0.15088659E+00
    0.29324578E+01    0.13861510E+00
    0.29606747E+01    0.14307288E+00
    0.29847704E+01    0.16386116E+00
    0.29995132E+01    0.19704485E+00
    0.30015615E+01    0.23571491E+00
    0.29905406E+01    0.27174065E+00
    0.29690727E+01    0.29775172E+00
    0.29418427E+01    0.30887331E+00
    0.29143809E+01    0.30341120E+00
    0.28918328E+01    0.28288658E+00
    0.28781255E+01    0.25141293E+00
    0.28755378E+01    0.21485512E+00
    0.28845466E+01    0.17975559E+00
    0.29037872E+01    0.15266854E+00
    0.29299906E+01    0.13903233E+00
    0.29582929E+01    0.14199309E+00
    0.29829766E+01    0.16146389E+00
    0.29987082E+01    0.19380969E+00
    0.30019270E+01    0.23232345E+00
    0.29919609E+01    0.26894493E+00
    0.29712337E+01    0.29605049E+00
    0.29442552E+01    0.30857626E+00
    0.29166049E+01    0.30451595E+00
    0.28934797E+01    0.28517748E+00
    0.28789012E+01    0.25448404E+00
    0.28752919E+01    0.21805696E+00
    0.28833191E+01    0.18257454E+00
    0.29017841E+01    0.15453925E+00
