 #  R                 Z
    0.29569398E+01    0.10809449E+00
    0.29796734E+01    0.12654270E+00
    0.29954250E+01    0.15642834E+00
    0.30006242E+01    0.19387288E+00
    0.29923306E+01    0.23204863E+00
    0.29703429E+01    0.26170759E+00
    0.29393398E+01    0.27330156E+00
    0.29088329E+01    0.26346372E+00
    0.28863649E+01    0.23796595E+00
    0.28747302E+01    0.20391669E+00
    0.28746504E+01    0.16816787E+00
    0.28852576E+01    0.13658066E+00
    0.29043080E+01    0.11397437E+00
    0.29285939E+01    0.10358011E+00
    0.29543625E+01    0.10699476E+00
    0.29775404E+01    0.12408186E+00
    0.29941508E+01    0.15286404E+00
    0.30006128E+01    0.18969715E+00
    0.29938380E+01    0.22816296E+00
    0.29732028E+01    0.25920924E+00
    0.29427717E+01    0.27304756E+00
    0.29117894E+01    0.26531488E+00
    0.28883043E+01    0.24113240E+00
    0.28754776E+01    0.20764659E+00
    0.28741888E+01    0.17186963E+00
    0.28837577E+01    0.13960321E+00
    0.29020601E+01    0.11588745E+00
    0.29259807E+01    0.10412326E+00
    0.29517076E+01    0.10608372E+00
    0.29753461E+01    0.12180618E+00
    0.29927970E+01    0.14950430E+00
    0.30004548E+01    0.18570664E+00
    0.29951339E+01    0.22431628E+00
    0.29758593E+01    0.25659270E+00
    0.29460840E+01    0.27255825E+00
    0.29147351E+01    0.26692817E+00
    0.28902922E+01    0.24408015E+00
    0.28763254E+01    0.21122882E+00
    0.28738594E+01    0.17549141E+00
    0.28823809E+01    0.14264039E+00
    0.28998579E+01    0.11791129E+00
    0.29232915E+01    0.10480750E+00
    0.29490433E+01    0.10528771E+00
    0.29730413E+01    0.11959258E+00
    0.29913554E+01    0.14619960E+00
    0.30001820E+01    0.18171912E+00
    0.29963081E+01    0.22040084E+00
    0.29784170E+01    0.25384429E+00
    0.29493858E+01    0.27187696E+00
    0.29177261E+01    0.26839147E+00
    0.28923413E+01    0.24690889E+00
    0.28772485E+01    0.21480425E+00
    0.28736262E+01    0.17907573E+00
    0.28810865E+01    0.14570177E+00
    0.28978042E+01    0.11995382E+00
    0.29207839E+01    0.10558262E+00
    0.29464865E+01    0.10466351E+00
    0.29708264E+01    0.11762669E+00
    0.29898683E+01    0.14311269E+00
    0.29997834E+01    0.17791320E+00
    0.29972897E+01    0.21659660E+00
    0.29807650E+01    0.25103645E+00
    0.29525221E+01    0.27100250E+00
    0.29207099E+01    0.26965040E+00
    0.28944718E+01    0.24968293E+00
    0.28782553E+01    0.21836394E+00
    0.28734689E+01    0.18267850E+00
    0.28799055E+01    0.14876492E+00
    0.28958167E+01    0.12206909E+00
    0.29183449E+01    0.10644693E+00
    0.29439031E+01    0.10415165E+00
    0.29685758E+01    0.11576763E+00
    0.29883413E+01    0.14014682E+00
    0.29993003E+01    0.17421052E+00
    0.29981440E+01    0.21287088E+00
    0.29829648E+01    0.24818958E+00
    0.29556056E+01    0.26995902E+00
    0.29236543E+01    0.27071395E+00
    0.28966128E+01    0.25225179E+00
    0.28793255E+01    0.22179069E+00
    0.28733954E+01    0.18620725E+00
    0.28787419E+01    0.15188419E+00
    0.28937910E+01    0.12426502E+00
    0.29158397E+01    0.10735416E+00
    0.29412820E+01    0.10364759E+00
    0.29662343E+01    0.11387302E+00
    0.29866925E+01    0.13705794E+00
    0.29987173E+01    0.17030997E+00
    0.29989626E+01    0.20890408E+00
    0.29852101E+01    0.24507526E+00
    0.29588246E+01    0.26869243E+00
    0.29268391E+01    0.27171449E+00
    0.28989613E+01    0.25491282E+00
    0.28805402E+01    0.22540393E+00
    0.28733775E+01    0.18999807E+00
    0.28776243E+01    0.15516860E+00
    0.28918504E+01    0.12657092E+00
    0.29133441E+01    0.10842246E+00
    0.29386749E+01    0.10329914E+00
    0.29638834E+01    0.11214304E+00
    0.29850208E+01    0.13416264E+00
    0.29980583E+01    0.16661706E+00
    0.29996286E+01    0.20509433E+00
    0.29872537E+01    0.24195548E+00
    0.29618737E+01    0.26727533E+00
    0.29299680E+01    0.27249565E+00
    0.29013074E+01    0.25734009E+00
    0.28818160E+01    0.22877918E+00
