#               time            pressure         pressure_in        pressure_out             density          density_in         density_out              beta_n              beta_t              beta_p            current
 8.3508984843897E-04 3.4897012017704E+05 3.4889498422684E+05 7.5135950199953E+01 4.9685656737511E+21 4.9477987469066E+21 2.0766926844561E+19-1.7607939699166-154 2.9095654008918E-03 9.5335216940888E-02 2.0033550942772E+06
 8.5263375281794E-04 3.5124057895423E+05 3.5116381323095E+05 7.6765723274488E+01 5.0460382471326E+21 5.0247610077186E+21 2.1277239413914E+19-1.7765865425692-154 2.9333924924732E-03 9.6241225992550E-02 2.0018068055801E+06
 8.7017765719691E-04 3.5522642568700E+05 3.5514851021491E+05 7.7915472089144E+01 5.1193325209060E+21 5.0976459685586E+21 2.1686552347493E+19-1.8003701133388-154 2.9703502370658E-03 9.7596264131386E-02 2.0002497225503E+06
 8.8772156157588E-04 3.5277495613120E+05 3.5269583060795E+05 7.9125523247418E+01 5.2037545026478E+21 5.1816367436115E+21 2.2117759036248E+19-1.7878134638102-154 2.9474051685795E-03 9.6973634521485E-02 1.9987385575542E+06
 9.0526546595485E-04 3.4418924356290E+05 3.4410920892533E+05 8.0034637573061E+01 5.3214567352086E+21 5.2989831734288E+21 2.2473561779751E+19-1.7411821913434-154 2.8683573022081E-03 9.4509802453636E-02 1.9972268033700E+06
 9.2280937033382E-04 3.3554973409608E+05 3.3546875267806E+05 8.0981418010570E+01 5.4340476444758E+21 5.4112079506419E+21 2.2839693833848E+19-1.6991075729730-154 2.7966745699077E-03 9.2292739725697E-02 1.9955352840027E+06
 9.4035327471279E-04 3.2556910868863E+05 3.2548734885795E+05 8.1759830673624E+01 5.5268177432762E+21 5.5036575799971E+21 2.3160163278999E+19-1.6509702684949-154 2.7149326312120E-03 8.9754105460000E-02 1.9936924231434E+06
 9.5789717909176E-04 3.1218149554196E+05 3.1209882142379E+05 8.2674118172363E+01 5.5998535564709E+21 5.5763466118682E+21 2.3506944602736E+19-1.5850988198659-154 2.6044577322550E-03 8.6233706527601E-02 1.9920458232910E+06
 9.7544108347073E-04 2.9411107690200E+05 2.9402787075151E+05 8.3206150490305E+01 5.6639854106643E+21 5.6402374971579E+21 2.3747913506502E+19-1.4946166112950-154 2.4532735125255E-03 8.1391457801301E-02 1.9900066076569E+06
 9.9298498784970E-04 2.8511876867537E+05 2.8503470398602E+05 8.4064689346279E+01 5.7228705939206E+21 5.6988008189848E+21 2.4069774935792E+19-1.4511347130803-154 2.3797032979188E-03 7.9083438476641E-02 1.9881696260380E+06
 1.0105288922287E-03 2.8065912133860E+05 2.8057417647048E+05 8.4944868112719E+01 5.7766251633004E+21 5.7522316360277E+21 2.4393527272611E+19-1.4307409128107-154 2.3441413635458E-03 7.8030623605793E-02 1.9863746099018E+06
 1.0280727966076E-03 2.7630739177858E+05 2.7622118895205E+05 8.6202826533731E+01 5.8273489822136E+21 5.8025430597332E+21 2.4805922480369E+19-1.4111382896342-154 2.3099384704888E-03 7.6992576786568E-02 1.9845826442390E+06
 1.0456167009866E-03 2.7306540287832E+05 2.7297846890871E+05 8.6933969609106E+01 5.8765317662130E+21 5.8514502141947E+21 2.5081552018268E+19-1.3969248329632-154 2.2845790613434E-03 7.6274696646625E-02 1.9827662029084E+06
 1.0631606053656E-03 2.7239266897320E+05 2.7230517598989E+05 8.7492983307529E+01 5.9225201345324E+21 5.8972117017673E+21 2.5308432765094E+19-1.3951667459880-154 2.2797071390809E-03 7.6240099449681E-02 1.9810311127441E+06
 1.0877220714961E-03 2.7118075254830E+05 2.7109247793006E+05 8.8274618248567E+01 5.9799756505628E+21 5.9543966696392E+21 2.5578980923632E+19-1.3913577656520-154 2.2707426805975E-03 7.6107866426784E-02 1.9786430775159E+06
 1.1228098802541E-03 2.7028839946734E+05 2.7019973208990E+05 8.8667377437502E+01 6.0521386877412E+21 6.0264072472436E+21 2.5731440497646E+19-1.3893964005597-154 2.2637124004261E-03 7.6120698523647E-02 1.9753016829643E+06
 1.1578976890120E-03 2.6669864129426E+05 2.6660953982770E+05 8.9101466557446E+01 6.1147228107619E+21 6.0888239326555E+21 2.5898878106404E+19-1.3735786398505-154 2.2342475865578E-03 7.5365558407208E-02 1.9720418274131E+06
 1.1929854977700E-03 2.6055790446580E+05 2.6046846824251E+05 8.9436223284390E+01 6.1651637053252E+21 6.1391238402960E+21 2.6039865029204E+19-1.3449174150606-154 2.1840154092577E-03 7.3906059862075E-02 1.9687856456986E+06
 1.2280733065279E-03 2.5773792846942E+05 2.5764814634081E+05 8.9782128609376E+01 6.2064781367635E+21 6.1802961417033E+21 2.6181995060166E+19-1.3333473182239-154 2.1616928171486E-03 7.3379522976732E-02 1.9655723808319E+06
 1.2491259917827E-03 2.5976247253227E+05 2.5967228014103E+05 9.0192391230172E+01 6.2269669669158E+21 6.2006307656939E+21 2.6336201221943E+19-1.3452218816186-154 2.1787818817270E-03 7.4103931306981E-02 1.9636233393166E+06
 1.2666698961616E-03 2.5950844442889E+05 2.5941772733440E+05 9.0717094494167E+01 6.2403865171173E+21 6.2138528665144E+21 2.6533650602819E+19-1.3445817556346-154 2.1759742637657E-03 7.4124771985656E-02 1.9620266120680E+06
 1.3017577049196E-03 2.5996551412302E+05 2.5987356987085E+05 9.1944252175150E+01 6.2631345752617E+21 6.2361616909699E+21 2.6972884291842E+19-1.3498818310809-154 2.1809524870554E-03 7.4530675435229E-02 1.9587941836297E+06
