# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #000000
  2.513212360587104E+00  3.185959752032975E+19  6.025870898315850E+03  1.160689124646401E+06  3.075887753610754E+04  5.036723234966832E-07  1.077572820034010E+03  2.585838065490157E-01
  2.522618248322340E+00  3.170834559639660E+19  6.126825765276654E+03  1.169470957292112E+06  3.112572586053742E+04  4.912748441231284E-07  1.086531810910999E+03  2.479101439227850E-01
  2.532024136057578E+00  3.156779701144011E+19  6.223053385914900E+03  1.177676451476852E+06  3.147445197531408E+04  4.799240695045708E-07  1.096569716048110E+03  2.374247791274401E-01
  2.541430023792815E+00  3.143724665324771E+19  6.314612187873503E+03  1.185323665542988E+06  3.180545120614881E+04  4.695239999339112E-07  1.107756329472930E+03  2.271313015916341E-01
  2.550835911528051E+00  3.131579412197195E+19  6.401570950101646E+03  1.192430735109411E+06  3.211887812794113E+04  4.599895618497666E-07  1.120153318611332E+03  2.170331778908837E-01
  2.560241799263289E+00  3.120241738784801E+19  6.484008068498896E+03  1.199014227331271E+06  3.241471172641055E+04  4.512451027819700E-07  1.133819227214883E+03  2.071337553351551E-01
  2.569647686998526E+00  3.109608480517949E+19  6.562010827068971E+03  1.205088333595493E+06  3.269286865546181E+04  4.432231211086648E-07  1.148817272741764E+03  1.974362650657470E-01
  2.579053574733762E+00  3.099586626647989E+19  6.635674617780578E+03  1.210665018689344E+06  3.295332454524022E+04  4.358631953719261E-07  1.165223502185462E+03  1.879438243832348E-01
  2.588459462468999E+00  3.090101262197419E+19  6.705102313975158E+03  1.215754855505997E+06  3.319620941679935E+04  4.291110595241459E-07  1.183133278675145E+03  1.786594382977990E-01
  2.597865350204236E+00  3.081098825655670E+19  6.770403559345245E+03  1.220368060683778E+06  3.342185569014541E+04  4.229178223419922E-07  1.202664956570504E+03  1.695860004847067E-01
  2.607271237939473E+00  3.072545819854415E+19  6.831694139965477E+03  1.224515482572885E+06  3.363079684394191E+04  4.172392921400108E-07  1.223960673792178E+03  1.607262939317655E-01
  2.616677125674709E+00  3.064424300910519E+19  6.889095405016455E+03  1.228209207064402E+06  3.382372789879743E+04  4.120353931162049E-07  1.247184985369127E+03  1.520829915502499E-01
  2.626083013409946E+00  3.056725958052868E+19  6.942733634407303E+03  1.231462743997126E+06  3.400144572891796E+04  4.072696679193702E-07  1.272522451474823E+03  1.436586569656582E-01
  2.635488901145183E+00  3.049446440583311E+19  6.992739477742166E+03  1.234290888337099E+06  3.416478825486932E+04  4.029088426374482E-07  1.300175284762763E+03  1.354557455922565E-01
  2.644894788880420E+00  3.042581030592326E+19  7.039247325542707E+03  1.236709351640782E+06  3.431458514993879E+04  3.989224566189242E-07  1.330361832106954E+03  1.274766060167382E-01
  2.654300676615656E+00  3.036122092435865E+19  7.082394682965361E+03  1.238734384007601E+06  3.445162665264808E+04  3.952825420506396E-07  1.363316265646200E+03  1.197234817355546E-01
  2.663706564350894E+00  3.030058178288887E+19  7.122321569612246E+03  1.240382432324231E+06  3.457665050795922E+04  3.919633444081720E-07  1.399289482472993E+03  1.121985133277417E-01
  2.673112452086130E+00  3.024374380310481E+19  7.159169692852121E+03  1.241669050544018E+06  3.469034205121855E+04  3.889410987460026E-07  1.438550831758409E+03  1.049037869407501E-01
  2.682518339821367E+00  3.019053299450590E+19  7.193082003294421E+03  1.242608891027929E+06  3.479334366248250E+04  3.861938063757663E-07  1.481390832941756E+03  9.784131834711605E-02
  2.691924227556603E+00  3.014076183226986E+19  7.224202532558736E+03  1.243217335484914E+06  3.488626804621560E+04  3.837010185154205E-07  1.528124468124031E+03  9.101297338628754E-02
  2.701330115291841E+00  3.009424039854780E+19  7.252675526710067E+03  1.243509655965721E+06  3.496970825961619E+04  3.814437024736925E-07  1.579094140370842E+03  8.442052156382605E-02
  2.710736003027078E+00  3.005078419912051E+19  7.278644909998666E+03  1.243501134655559E+06  3.504424577824093E+04  3.794041023499914E-07  1.634672811626347E+03  7.806563892561716E-02
  2.720141890762314E+00  3.001021888793996E+19  7.302253741406743E+03  1.243207115260063E+06  3.511045503625384E+04  3.775656198813987E-07  1.695267046914036E+03  7.194991210072604E-02
  2.729547778497551E+00  2.997238274847098E+19  7.323643522938497E+03  1.242641809306025E+06  3.516890462078778E+04  3.759127240782583E-07  1.761319710651117E+03  6.607489355908236E-02
  2.738953666232788E+00  2.993712753009377E+19  7.342953528271975E+03  1.241815877703008E+06  3.522015655729294E+04  3.744308743650283E-07  1.833313885354676E+03  6.044217764708566E-02
  2.748359553968025E+00  2.990431588668736E+19  7.360321352890138E+03  1.240743705295597E+06  3.526476732779949E+04  3.731063645312323E-07  1.911778492431777E+03  5.505311904573356E-02
  2.757765441703262E+00  2.987382109757584E+19  7.375881808453109E+03  1.239440289627329E+06  3.530328346308255E+04  3.719263072665193E-07  1.997290544755444E+03  4.990898089854941E-02
  2.767171329438499E+00  2.984552600704376E+19  7.389766408600100E+03  1.237920490920274E+06  3.533623894547440E+04  3.708785836975761E-07  2.090478019573550E+03  4.501096799383901E-02
  2.776577217173736E+00  2.981932302946329E+19  7.402102449781187E+03  1.236193032394847E+06  3.536415182740291E+04  3.699518334701256E-07  2.192024058080708E+03  4.036041621671129E-02
  2.785983104908972E+00  2.979511137023258E+19  7.413013577652582E+03  1.234269940249547E+06  3.538752455344964E+04  3.691353424436288E-07  2.302678544513682E+03  3.595845498898025E-02
  2.795388992644209E+00  2.977279659680154E+19  7.422619162217094E+03  1.232166019290330E+06  3.540684125881296E+04  3.684190292494137E-07  2.423258915937519E+03  3.180606806733031E-02
  2.804794880379446E+00  2.975229102684815E+19  7.431033614999686E+03  1.229893847536922E+06  3.542256569438671E+04  3.677934433057215E-07  2.554650742123700E+03  2.790425961861044E-02
  2.814200768114683E+00  2.973351401675765E+19  7.438365770498307E+03  1.227459436722282E+06  3.543513928048642E+04  3.672497645989207E-07  2.697822391925871E+03  2.425413586576235E-02
  2.823606655849919E+00  2.971638957396528E+19  7.444719446178067E+03  1.224876156227469E+06  3.544498152043870E+04  3.667797224458982E-07  2.853835252771911E+03  2.085652073912858E-02
  2.833012543585157E+00  2.970084677041486E+19  7.450192881273379E+03  1.222157018131615E+06  3.545248833372006E+04  3.663756034644818E-07  3.023833843134428E+03  1.771223058289824E-02
  2.842418431320393E+00  2.968681965370895E+19  7.454878003542981E+03  1.219306382796374E+06  3.545802892541738E+04  3.660302769324022E-07  3.209063106276535E+03  1.482220944805719E-02
  2.851824319055631E+00  2.967424628786437E+19  7.458860928021270E+03  1.216334846061329E+06  3.546194742847561E+04  3.657371337180426E-07  3.410884159817274E+03  1.218716361309284E-02
  2.861230206790867E+00  2.966307167560500E+19  7.462221913886773E+03  1.213255814507439E+06  3.546456655230654E+04  3.654900694531619E-07  3.630748317513408E+03  9.807808974005442E-03
  2.870636094526104E+00  2.965324807568702E+19  7.465034690237166E+03  1.210070192385748E+06  3.546618508265918E+04  3.652835175039003E-07  3.870215559203839E+03  7.684913028720605E-03
  2.880041982261341E+00  2.964472054189241E+19  7.467366550787596E+03  1.206784805715066E+06  3.546706131602846E+04  3.651124283286748E-07  4.130927030282828E+03  5.819074722792413E-03
  2.889447869996578E+00  2.963741557880074E+19  7.469278323496961E+03  1.203436238206232E+06  3.546739956197477E+04  3.649722607087460E-07  4.414550140584017E+03  4.210963111978827E-03
  2.898853757731814E+00  2.963124246768447E+19  7.470819818670032E+03  1.199977284592616E+06  3.546733030503875E+04  3.648593064474457E-07  4.722622045984235E+03  2.861154491557953E-03
  2.908259645467051E+00  2.962614742605581E+19  7.472026657636065E+03  1.196253942868335E+06  3.546696017840397E+04  3.647709150374403E-07  5.056152935770733E+03  1.770261280888049E-03
  2.917665533202288E+00  2.962215366972804E+19  7.472916726679332E+03  1.192214836265581E+06  3.546640331121406E+04  3.647057473840054E-07  5.415103337101518E+03  9.387597485588045E-04
  2.927071420937524E+00  2.961934212215482E+19  7.473350921340425E+03  1.189219583009569E+06  3.546509755322748E+04  3.646739642541917E-07  5.791885135867051E+03  3.674530845321998E-04
  2.936477308672762E+00  2.961793012062922E+19  7.473319263701371E+03  1.189478208040634E+06  3.546325664968770E+04  3.646762814432248E-07  6.120591334058054E+03  5.778224644601606E-05
  2.945883196407999E+00  2.961813957320240E+19  7.473285921640691E+03  1.185170934392278E+06  3.546334921962731E+04  3.646787219504650E-07  6.527589089168739E+03  9.260343863816650E-06
  2.955289084143235E+00  2.961895305423479E+19  7.473369938666245E+03  1.179153424190371E+06  3.546472194410971E+04  3.646725722879353E-07  7.196440647578975E+03  2.168430013102493E-04
  2.964694971878472E+00  2.962151815321989E+19  7.473149356910972E+03  1.173207984895034E+06  3.546674644915840E+04  3.646887182337400E-07  7.801789718077171E+03  6.887794695434221E-04
  2.974100859613710E+00  2.962521722020141E+19  7.472405197114693E+03  1.169575016322288E+06  3.546764331306022E+04  3.647431973669690E-07  8.443938959712876E+03  1.422853341117454E-03
  2.983506747348946E+00  2.963006645105852E+19  7.471312379598268E+03  1.165992044609972E+06  3.546826097811782E+04  3.648232259436186E-07  9.137452461387087E+03  2.419193456042364E-03
  2.992912635084182E+00  2.963604621309226E+19  7.469892813144472E+03  1.161990795865558E+06  3.546867855869637E+04  3.649272265156635E-07  9.889988386986661E+03  3.678213255203757E-03
  3.002318522819419E+00  2.964318888515478E+19  7.468112172341749E+03  1.157887523874755E+06  3.546877006269376E+04  3.650577500723487E-07  1.070895367424021E+04  5.200198530765711E-03
  3.011724410554657E+00  2.965156608360721E+19  7.465923456662882E+03  1.153738844394016E+06  3.546839563565554E+04  3.652182927398036E-07  1.160170621764752E+04  6.985389624567189E-03
  3.021130298289893E+00  2.966125051436322E+19  7.463266614993510E+03  1.149542508466347E+06  3.546735389603314E+04  3.654133306997179E-07  1.257584144185296E+04  9.034017573770901E-03
  3.030536186025131E+00  2.967230788430012E+19  7.460073476896245E+03  1.145293240160188E+06  3.546539544717611E+04  3.656479678142799E-07  1.363960305792457E+04  1.134633080098484E-02
  3.039942073760366E+00  2.968479862743418E+19  7.456268224599669E+03  1.140986855280051E+06  3.546222693688450E+04  3.659279121978718E-07  1.480179078089461E+04  1.392244124998261E-02
  3.049347961495603E+00  2.969878658094671E+19  7.451768076514836E+03  1.136624619099962E+06  3.545752438776739E+04  3.662594399040012E-07  1.607200435705971E+04  1.676259232232500E-02
  3.058753849230841E+00  2.971433993666394E+19  7.446483475568544E+03  1.132201595456852E+06  3.545093488720439E+04  3.666493981339099E-07  1.746084994135667E+04  1.986690079640150E-02
  3.068159736966077E+00  2.973153198917908E+19  7.440317657872130E+03  1.127712389107220E+06  3.544207503166721E+04  3.671052580342234E-07  1.897985865489074E+04  2.323539407405858E-02
  3.077565624701315E+00  2.975044187378458E+19  7.433166715299207E+03  1.123155927482913E+06  3.543053164543520E+04  3.676351358077671E-07  2.064171254117569E+04  2.686824659753323E-02
  3.086971512436552E+00  2.977115363908331E+19  7.424920036156067E+03  1.118527932999843E+06  3.541586225341581E+04  3.682477910278261E-07  2.246046474901833E+04  3.076552938249654E-02
  3.096377400171788E+00  2.979375611553004E+19  7.415460487709597E+03  1.113819889882769E+06  3.539759521368699E+04  3.689526498513712E-07  2.445155270392145E+04  3.492710868306441E-02
  3.105783287907025E+00  2.981834471259555E+19  7.404663906224660E+03  1.109028712534505E+06  3.537522876179682E+04  3.697598868340637E-07  2.663193064742562E+04  3.935303491762327E-02
  3.115189175642262E+00  2.984502015217180E+19  7.392399750933584E+03  1.104151080332857E+06  3.534823187884247E+04  3.706804281608497E-07  2.902036748730536E+04  4.404334814998245E-02
  3.124595063377497E+00  2.987388704453801E+19  7.378531895519074E+03  1.099178927986069E+06  3.531604557145806E+04  3.717259526558266E-07  3.163767650406214E+04  4.899787024042553E-02
  3.134000951112735E+00  2.990505450267590E+19  7.362918539306029E+03  1.094104408232294E+06  3.527808228861782E+04  3.729089683523671E-07  3.450677599350666E+04  5.421637746048771E-02
  3.143406838847973E+00  2.993863666774569E+19  7.345412078401141E+03  1.088922542520881E+06  3.523372493667601E+04  3.742429039629209E-07  3.765297240027280E+04  5.969875071103428E-02
  3.152812726583208E+00  2.997475154373451E+19  7.325859869695350E+03  1.083627704458529E+06  3.518232808150099E+04  3.757421454819859E-07  4.110431476478504E+04  6.544482202613763E-02
  3.162218614318444E+00  3.001352070262486E+19  7.304104663465265E+03  1.078213392789360E+06  3.512321851569087E+04  3.774221114793242E-07  4.489190947381259E+04  7.145435689789227E-02
  3.171624502053682E+00  3.005506844557076E+19  7.279985653009009E+03  1.072670121693984E+06  3.505569807729729E+04  3.792992958295529E-07  4.905032123317512E+04  7.772691508419254E-02
  3.181030389788918E+00  3.009952421050639E+19  7.253337968072161E+03  1.066990211976067E+06  3.497904269144862E+04  3.813914482596679E-07  5.361780718966681E+04  8.426209726406410E-02
  3.190436277524155E+00  3.014702442744027E+19  7.223993209978998E+03  1.061166502919470E+06  3.489250560845010E+04  3.837176958294473E-07  5.863684518768248E+04  9.105950019227413E-02
  3.199842165259392E+00  3.019771619808143E+19  7.191780168888303E+03  1.055191250159236E+06  3.479532346348137E+04  3.862986725822102E-07  6.415469556342867E+04  9.811865341584843E-02
  3.209248052994630E+00  3.025176422580635E+19  7.156525355225894E+03  1.049056086796738E+06  3.468672492753393E+04  3.891566893850052E-07  7.022400473778267E+04  1.054390155318077E-01
  3.218653940729866E+00  3.030936131636020E+19  7.118053528007709E+03  1.042752035366263E+06  3.456594300904898E+04  3.923159337649044E-07  7.690350873646623E+04  1.130199717577046E-01
  3.228059828465104E+00  3.037074241163109E+19  7.076188274834807E+03  1.036269503444288E+06  3.443223097683562E+04  3.958026997703430E-07  8.425885913215266E+04  1.208608320653051E-01
  3.237465716200339E+00  3.043620066061408E+19  7.030752598166842E+03  1.029598372042684E+06  3.428487968283084E+04  3.996456567703943E-07  9.236359435471991E+04  1.289608295117959E-01
  3.246871603935577E+00  3.050610195652676E+19  6.981569556896007E+03  1.022728181898325E+06  3.412323221934091E+04  4.038761593961387E-07  1.013002760131056E+05  1.373191185688336E-01
  3.256277491670813E+00  3.058089223881817E+19  6.928462920531136E+03  1.015648435892427E+06  3.394668922224794E+04  4.085286096356728E-07  1.111618034144557E+05  1.459347712632315E-01
  3.265683379406052E+00  3.066109090265987E+19  6.871257811476406E+03  1.008349043974639E+06  3.375469758781831E+04  4.136408825164286E-07  1.220528851553506E+05  1.548067802467705E-01
  3.275089267141287E+00  3.074726481852282E+19  6.809781398661076E+03  1.000820787807337E+06  3.354671770971258E+04  4.192548211068823E-07  1.340916658544758E+05  1.639340572562403E-01
  3.284495154876523E+00  3.083998223057081E+19  6.743863704827041E+03  9.930555798918167E+05  3.332217022903969E+04  4.254168081608009E-07  1.474115126923677E+05  1.733154190542511E-01
  3.293901042611760E+00  3.093975436738412E+19  6.673338289182804E+03  9.850465417106692E+05  3.308037144905201E+04  4.321784525748454E-07  1.621629149460344E+05  1.829495879505343E-01
  3.303306930346997E+00  3.104698202309781E+19  6.598042928709754E+03  9.767877237180953E+05  3.282047801730579E+04  4.395974011815760E-07  1.785155547729750E+05  1.928352002047787E-01
  3.312712818082236E+00  3.116193132335446E+19  6.517820496486018E+03  9.682730997628145E+05  3.254146769943924E+04  4.477382815909258E-07  1.966608177948150E+05  2.029707905439517E-01
  3.322118705817472E+00  3.128476339282140E+19  6.432519837939231E+03  9.594953174193624E+05  3.224217894776769E+04  4.566738251825170E-07  2.168149442211044E+05  2.133547897585532E-01
  3.331524593552708E+00  3.141563038550876E+19  6.341996730751807E+03  9.504444802761120E+05  3.192141743960511E+04  4.664862002796764E-07  2.392232497618936E+05  2.239855186546028E-01
  3.340930481287945E+00  3.155482780754622E+19  6.246114944234961E+03  9.411073477779066E+05  3.157811207064941E+04  4.772686009263827E-07  2.641658068908291E+05  2.348611800703355E-01
  3.350336369023183E+00  3.170296604273044E+19  6.144747385301425E+03  9.314675012155212E+05  3.121147577992934E+04  4.891271517029182E-07  2.919648538582519E+05  2.459798489226263E-01
  3.359742256758419E+00  3.186110478044091E+19  6.037777292787221E+03  9.215065978628031E+05  3.082111143103379E+04  5.021832083021386E-07  3.229939566653416E+05  2.573394604218858E-01
  3.369148144493655E+00  3.203079518494607E+19  5.925099461238262E+03  9.112064962697803E+05  3.040701164667725E+04  5.165761534419228E-07  3.576887009370281E+05  2.689377971337180E-01
  3.378554032228894E+00  3.221400241499107E+19  5.806621191852515E+03  9.005517195640113E+05  2.996943508532338E+04  5.324668555400952E-07  3.965582781853384E+05  2.807725072019207E-01
  3.387959919964128E+00  3.241293098121948E+19  5.682260896793876E+03  8.895321574919729E+05  2.950868454021389E+04  5.500422708014765E-07  4.401946070131834E+05  2.928413464315427E-01
  3.397365807699366E+00  3.262980592327089E+19  5.551954106569321E+03  8.781416507495441E+05  2.902490007291047E+04  5.695200529670462E-07  4.892890849282923E+05  3.051417285442686E-01
  3.406771695434604E+00  3.286673153089280E+19  5.415654055114699E+03  8.663770186978810E+05  2.851791739859388E+04  5.911551126672267E-07  5.446495933929884E+05  3.176708109438874E-01
  3.416177583169839E+00  3.312570909703859E+19  5.273332528249749E+03  8.542356292875471E+05  2.798728155255932E+04  6.152478211699159E-07  6.072228631453050E+05  3.304255479796955E-01
  3.425583470905075E+00  3.340885664722244E+19  5.124979073431692E+03  8.417127351201882E+05  2.743241766820133E+04  6.421547169033897E-07  6.781225296299227E+05  3.434028780608939E-01
  3.434989358640313E+00  3.371880044242670E+19  4.970600310111564E+03  8.287992340989987E+05  2.685290860242000E+04  6.723022391537263E-07  7.586612117722303E+05  3.565999238887624E-01
  3.444395246375551E+00  3.405910269467945E+19  4.810232695671884E+03  8.154793167277643E+05  2.624881264402908E+04  7.062015926656527E-07  8.504237051057712E+05  3.700131337232017E-01
  3.453801134110788E+00  3.443462131528942E+19  4.643941414317327E+03  8.017343565049255E+05  2.562078420744274E+04  7.444708940870495E-07  9.553391787757063E+05  3.836386848672847E-01
  3.463207021846024E+00  3.485166516294972E+19  4.471816087877866E+03  7.875474675872319E+05  2.496995973150376E+04  7.878652043517331E-07  1.075751197476946E+06  3.974730759624906E-01
  3.472612909581260E+00  3.531787827871547E+19  4.293976876590743E+03  7.729093671964777E+05  2.429767293752635E+04  8.373138395073075E-07  1.214517868459419E+06  4.115126035446609E-01
  3.482018797316497E+00  3.584205489790546E+19  4.110576426865928E+03  7.578185325181138E+05  2.360510861252798E+04  8.939716172371630E-07  1.375174955970294E+06  4.257527837504992E-01
  3.491424685051734E+00  3.643440112322421E+19  3.921781289741869E+03  7.422810844233724E+05  2.289314086861162E+04  9.592962929957816E-07  1.562087502930949E+06  4.401893098344052E-01
  3.500830572786972E+00  3.710759049327532E+19  3.727776926712208E+03  7.263053175272425E+05  2.216271931020816E+04  1.035149192574042E-06  1.780665286483785E+06  4.548181564773582E-01
  3.510236460522208E+00  3.787822880542741E+19  3.528819007844082E+03  7.098991652691915E+05  2.141555935286656E+04  1.123915719472951E-06  2.037834671459543E+06  4.696341617630478E-01
  3.519642348257444E+00  3.876754535587712E+19  3.325259230857860E+03  6.930767516384494E+05  2.065400065314897E+04  1.228682181108952E-06  2.342443267025760E+06  4.846325159486150E-01
  3.529048235992683E+00  3.980014972396955E+19  3.117551307013915E+03  6.758769145299605E+05  1.987964800938671E+04  1.353497341821305E-06  2.705651998660628E+06  4.998085930333525E-01
  3.538454123727920E+00  4.100360695566795E+19  2.906156954155164E+03  6.583876804734274E+05  1.909200338349828E+04  1.503831657351448E-06  3.141759957669887E+06  5.151565530483769E-01
  3.547860011463155E+00  4.241684088938711E+19  2.691308415090140E+03  6.407396871159970E+05  1.828993510206277E+04  1.687456621873805E-06  3.669631985203435E+06  5.306715234263487E-01
  3.557265899198392E+00  4.411104682941689E+19  2.472940779591398E+03  6.230573807204547E+05  1.747718388865732E+04  1.915831224437697E-06  4.316388689802873E+06  5.463480476462921E-01
  3.566671786933629E+00  4.620612707413366E+19  2.251059633617465E+03  6.053832938182766E+05  1.666467864775341E+04  2.205958415383216E-06  5.122765040345706E+06  5.621801598491575E-01
  3.576077674668867E+00  4.884675972616800E+19  2.026567830015520E+03  5.876813097080669E+05  1.586014959161189E+04  2.582474875868265E-06  6.144436818694646E+06  5.781631265204851E-01
  3.585483562404103E+00  5.213051228635454E+19  1.801933204945518E+03  5.701377904262614E+05  1.505015788865844E+04  3.080135265613917E-06  7.442822294893708E+06  5.942908147948174E-01
  3.594889450139339E+00  5.610115385478738E+19  1.580440147540792E+03  5.537911728327834E+05  1.420562094827467E+04  3.749822765959019E-06  9.068751014777128E+06  6.105579947558000E-01
  3.604295337874578E+00  6.102045709459408E+19  1.364067117908504E+03  5.417190084949296E+05  1.333587670302279E+04  4.676535243102204E-06  1.107250700700176E+07  6.269599843704179E-01
  3.613701225609814E+00  6.794243774462004E+19  1.152186256510916E+03  5.402400672028423E+05  1.254221354130183E+04  6.024122376435064E-06  1.358397206111270E+07  6.434930343142985E-01
  3.623107113345050E+00  7.904884220332487E+19  9.439029069047106E+02  5.542203552813439E+05  1.195454942701346E+04  8.124316542913984E-06  1.688434335772463E+07  6.601590977229207E-01
  3.632513001080287E+00  9.674129299567559E+19  7.430265068157046E+02  5.679171609172506E+05  1.151666064187369E+04  1.163245445812741E-05  2.115060209144049E+07  6.769641759689916E-01
  3.641918888815524E+00  1.212442250229411E+20  5.593366431799941E+02  5.443899905255605E+05  1.086537471942142E+04  1.781016381431756E-05  2.572647543821236E+07  6.939141941814253E-01
  3.651324776550761E+00  1.483648676175978E+20  4.040686430448893E+02  4.733039927304775E+05  9.604982935499931E+03  2.900648456849162E-05  2.869792122129378E+07  7.110008147401844E-01
  3.660730664285998E+00  1.705666651707378E+20  2.847910550165811E+02  3.836582167904968E+05  7.782710535727780E+03  4.902169289265938E-05  2.807564108055959E+07  7.281968485245787E-01
  3.670136552021237E+00  1.817783965809340E+20  2.028591028610869E+02  3.042342256889986E+05  5.908090563022966E+03  8.154288463170520E-05  2.393319255051512E+07  7.454688861484473E-01
  3.679542439756470E+00  1.814262044059360E+20  1.532828329542837E+02  2.437755163294030E+05  4.455576536709765E+03  1.241473758102738E-04  1.850118817541873E+07  7.627855347870519E-01
  3.688948327491709E+00  1.731779240263643E+20  1.273158993592533E+02  1.999006627030489E+05  3.532527459947424E+03  1.640037801209744E-04  1.381350699032441E+07  7.801233779544792E-01
  3.698354215226944E+00  1.608747529897225E+20  1.164925811114861E+02  1.677831172262331E+05  3.002593472311709E+03  1.873831000521797E-04  1.042575514671053E+07  7.974662222432968E-01
  3.707760102962181E+00  1.465284058835302E+20  1.151360843913683E+02  1.434591623449840E+05  2.702985123903793E+03  1.907043669519605E-04  8.058300252829696E+06  8.148014686992973E-01
  3.717165990697418E+00  1.309383686924927E+20  1.200052456882137E+02  1.252093011996999E+05  2.517546676738425E+03  1.792162872425145E-04  6.323543663892436E+06  8.321211260761041E-01
  3.726571878432654E+00  1.147612878332011E+20  1.284736952687722E+02  1.128586471724173E+05  2.362218160845256E+03  1.617917966742323E-04  4.951490399700844E+06  8.494191219500994E-01
  3.735977766167891E+00  9.881838640248098E+19  1.373877365729342E+02  1.062883863678016E+05  2.175184509542844E+03  1.463038883191585E-04  3.803280318323808E+06  8.666912688299087E-01
  3.745383653903127E+00  8.384029360585769E+19  1.431846631062695E+02  1.037560306553678E+05  1.923355959988834E+03  1.375096157676406E-04  2.831372385824262E+06  8.839369341718813E-01
  3.754789541638365E+00  7.019118231010119E+19  1.425447399701835E+02  1.010506257550914E+05  1.603039149720623E+03  1.384366328220806E-04  2.026264602684211E+06  9.011562597754175E-01
  3.764195429373603E+00  5.785237357993014E+19  1.330917296119175E+02  9.343006042241775E+04  1.233623477664437E+03  1.534444617190996E-04  1.379759324029165E+06  9.183488988813849E-01
  3.773601317108840E+00  4.662932095074350E+19  1.142760271784731E+02  7.853910610772256E+04  8.537379750997168E+02  1.928613138735554E-04  8.766114355286863E+05  9.355133999058258E-01
  3.783007204844077E+00  3.640678487518313E+19  8.852879598086474E+01  5.599701837924647E+04  5.163893304132744E+02  2.828466145849885E-04  5.019916876268564E+05  9.526449865414893E-01
  3.792413092579312E+00  2.725073056502832E+19  6.151395738640049E+01  3.120459019624721E+04  2.685729022476856E+02  4.883344020260034E-04  2.465297192432074E+05  9.697353328926824E-01
  3.801818980314550E+00  1.927983654484692E+19  4.046735534486349E+01  1.413381866370594E+04  1.250024559033465E+02  9.152096425329208E-04  9.979215041823851E+04  9.867754579535107E-01
  3.811224868049788E+00  1.243483779169508E+19  2.908350017088518E+01  6.257944613725571E+03  5.794249229638908E+01  1.502131014900400E-03  3.337976907621993E+04  1.003760074684720E+00
  3.820630755785024E+00  6.413402407552092E+18  2.375581274016924E+01  2.483806435300452E+03  2.441005504312470E+01  2.034805869797151E-03  7.450564833104532E+03  1.020686446048819E+00
  3.830036643520260E+00  8.213257710675356E+17  2.054545149314632E+01  2.608632087851615E+02  2.703594252848599E+00  2.529905431117620E-03  7.692208041048193E+01  1.037554462139413E+00
 
 
# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #000610
  1.958233225218092E+00  7.461204172965404E+17  2.062897821718810E+01  2.456855665908333E+00  2.466022397680166E+00  2.514555616208470E-03  3.986989821156962E-02  1.037902672334359E+00
  1.967638940912433E+00  5.448718143830278E+18  2.483099397372885E+01 -6.522562477194324E+02  2.167698227354184E+01  1.904086460151123E-03  2.638523767499187E+00  1.025529043625989E+00
  1.977044656606774E+00  1.056495614296733E+19  3.293866260361858E+01 -1.806505534388356E+03  5.575502761860112E+01  1.246289336251360E-03  1.173948300045096E+01  1.013063118415999E+00
  1.986450372301115E+00  1.638494780613045E+19  5.013132014233226E+01 -4.456115608739497E+03  1.316026330828950E+02  6.637646347658326E-04  3.520322747647303E+01  1.000503170149931E+00
  1.995856087995456E+00  2.302854976495621E+19  7.653520145141533E+01 -9.016930840990195E+03  2.823827696898469E+02  3.518730270275446E-04  8.458236861326495E+01  9.878473472777487E-01
  2.005261803689796E+00  3.041978177829367E+19  1.060578014649955E+02 -1.258433750788537E+04  5.169030436419343E+02  2.157068274425667E-04  1.686337466889529E+02  9.750932393354772E-01
  2.014667519384139E+00  3.834316575088216E+19  1.329273574252442E+02 -1.045468461617529E+04  8.166062755456217E+02  1.537291638040842E-04  2.911367420835868E+02  9.622386367011806E-01
  2.024073235078479E+00  4.656432029994836E+19  1.540933434901233E+02 -2.382515916851913E+03  1.149602028572172E+03  1.231691668688014E-04  4.512680115899442E+02  9.492826157802162E-01
  2.033478950772821E+00  5.496141215926331E+19  1.696148327253275E+02  9.665622529161243E+03  1.493592369577684E+03  1.066552109402085E-04  6.475748158920605E+02  9.362254287217060E-01
  2.042884666467162E+00  6.359611204385784E+19  1.812064212996691E+02  2.448412365087500E+04  1.846352098228347E+03  9.658672630805593E-05  8.830442999265647E+02  9.230682834022407E-01
  2.052290382161503E+00  7.268270319976848E+19  1.906543831204903E+02  4.057630451442599E+04  2.220180276914135E+03  8.949682539624590E-05  1.167543016069260E+03  9.098130386563452E-01
  2.061696097855844E+00  8.247040302118378E+19  1.992866738543654E+02  5.628841037491274E+04  2.633217609017624E+03  8.374529822572068E-05  1.516777654549174E+03  8.964618695313500E-01
  2.071101813550186E+00  9.309803966205002E+19  2.080736814469859E+02  7.068221727588076E+04  3.103616574554690E+03  7.849682568473627E-05  1.948374214372292E+03  8.830169089316187E-01
  2.080507529244526E+00  1.044889008615345E+20  2.177247321411053E+02  8.370244311590609E+04  3.644922518038402E+03  7.333582368217459E-05  2.475744131021595E+03  8.694800308911549E-01
  2.089913244938867E+00  1.163262828542506E+20  2.286279982348498E+02  9.591177811790057E+04  4.261059902087149E+03  6.815279962526220E-05  3.100863875602892E+03  8.558528264545442E-01
