 #  R                 Z
    0.29936603E+01    0.29555160E+00
    0.29996999E+01    0.29987211E+00
    0.30049494E+01    0.30477127E+00
    0.30087803E+01    0.31124117E+00
    0.30112763E+01    0.31835720E+00
    0.30124176E+01    0.32564133E+00
    0.30122604E+01    0.33270331E+00
    0.30108170E+01    0.33950961E+00
    0.30084673E+01    0.34551704E+00
    0.30053426E+01    0.35069308E+00
    0.30013551E+01    0.35515549E+00
    0.29967730E+01    0.35874465E+00
    0.29914363E+01    0.36163700E+00
    0.29855650E+01    0.36366050E+00
    0.29794120E+01    0.36458605E+00
    0.29736489E+01    0.36403575E+00
    0.29684246E+01    0.36218000E+00
    0.29635060E+01    0.35938601E+00
    0.29588732E+01    0.35583234E+00
    0.29552202E+01    0.35135234E+00
    0.29524053E+01    0.34624167E+00
    0.29499513E+01    0.34086399E+00
    0.29490081E+01    0.33500653E+00
    0.29485786E+01    0.32905733E+00
    0.29485768E+01    0.32323372E+00
    0.29500766E+01    0.31726361E+00
    0.29518625E+01    0.31150076E+00
    0.29531606E+01    0.30649909E+00
    0.29549681E+01    0.30209696E+00
    0.29580389E+01    0.29820840E+00
    0.29620812E+01    0.29536362E+00
    0.29671782E+01    0.29301968E+00
    0.29733293E+01    0.29162783E+00
    0.29800868E+01    0.29155418E+00
    0.29869837E+01    0.29274407E+00
    0.29936665E+01    0.29555837E+00
    0.29997041E+01    0.29988127E+00
    0.30049532E+01    0.30477750E+00
    0.30087828E+01    0.31124795E+00
    0.30112765E+01    0.31836604E+00
    0.30124129E+01    0.32565496E+00
    0.30122506E+01    0.33271765E+00
    0.30107970E+01    0.33952955E+00
    0.30084396E+01    0.34553604E+00
    0.30053108E+01    0.35070587E+00
    0.30013240E+01    0.35516076E+00
    0.29967308E+01    0.35875269E+00
    0.29913837E+01    0.36164565E+00
    0.29855147E+01    0.36365795E+00
    0.29793784E+01    0.36456487E+00
    0.29736242E+01    0.36400422E+00
    0.29684039E+01    0.36214346E+00
    0.29634867E+01    0.35934730E+00
    0.29588601E+01    0.35579004E+00
    0.29552152E+01    0.35130680E+00
    0.29524020E+01    0.34619615E+00
    0.29499561E+01    0.34081846E+00
    0.29490218E+01    0.33496011E+00
    0.29485865E+01    0.32901502E+00
    0.29485991E+01    0.32319170E+00
    0.29500972E+01    0.31722477E+00
    0.29518629E+01    0.31147454E+00
    0.29531518E+01    0.30647707E+00
    0.29549592E+01    0.30207505E+00
    0.29580271E+01    0.29819302E+00
    0.29620683E+01    0.29535455E+00
    0.29671678E+01    0.29300825E+00
    0.29733192E+01    0.29162007E+00
    0.29800783E+01    0.29154543E+00
    0.29869769E+01    0.29273531E+00
    0.29936604E+01    0.29555182E+00
    0.29996999E+01    0.29987242E+00
    0.30049495E+01    0.30477144E+00
    0.30087803E+01    0.31124133E+00
    0.30112762E+01    0.31835741E+00
    0.30124173E+01    0.32564168E+00
    0.30122600E+01    0.33270368E+00
    0.30108163E+01    0.33951017E+00
    0.30084663E+01    0.34551756E+00
    0.30053416E+01    0.35069342E+00
    0.30013540E+01    0.35515564E+00
    0.29967716E+01    0.35874493E+00
    0.29914345E+01    0.36163729E+00
    0.29855632E+01    0.36366042E+00
    0.29794108E+01    0.36458534E+00
    0.29736480E+01    0.36403466E+00
    0.29684238E+01    0.36217873E+00
    0.29635053E+01    0.35938466E+00
    0.29588727E+01    0.35583085E+00
    0.29552200E+01    0.35135070E+00
    0.29524051E+01    0.34624002E+00
    0.29499514E+01    0.34086232E+00
    0.29490086E+01    0.33500485E+00
    0.29485787E+01    0.32905584E+00
    0.29485773E+01    0.32323229E+00
    0.29500772E+01    0.31726224E+00
    0.29518625E+01    0.31149974E+00
    0.29531603E+01    0.30649819E+00
    0.29549677E+01    0.30209614E+00
    0.29580384E+01    0.29820778E+00
    0.29620807E+01    0.29536326E+00
    0.29671778E+01    0.29301921E+00
    0.29733289E+01    0.29162753E+00
    0.29800864E+01    0.29155383E+00
    0.29869835E+01    0.29274373E+00
    0.29936662E+01    0.29555810E+00
    0.29997039E+01    0.29988092E+00
    0.30049531E+01    0.30477725E+00
    0.30087826E+01    0.31124768E+00
    0.30112765E+01    0.31836568E+00
    0.30124130E+01    0.32565445E+00
    0.30122510E+01    0.33271711E+00
    0.30107977E+01    0.33952886E+00
    0.30084405E+01    0.34553532E+00
    0.30053120E+01    0.35070532E+00
    0.30013251E+01    0.35516052E+00
    0.29967323E+01    0.35875233E+00
    0.29913857E+01    0.36164522E+00
    0.29855166E+01    0.36365795E+00
    0.29793796E+01    0.36456557E+00
    0.29736251E+01    0.36400528E+00
    0.29684046E+01    0.36214470E+00
    0.29634874E+01    0.35934859E+00
    0.29588606E+01    0.35579147E+00
    0.29552154E+01    0.35130836E+00
    0.29524021E+01    0.34619771E+00
    0.29499559E+01    0.34082002E+00
    0.29490212E+01    0.33496167E+00
    0.29485861E+01    0.32901646E+00
    0.29485982E+01    0.32319313E+00
    0.29500965E+01    0.31722605E+00
    0.29518628E+01    0.31147546E+00
    0.29531521E+01    0.30647782E+00
    0.29549594E+01    0.30207581E+00
    0.29580275E+01    0.29819347E+00
    0.29620687E+01    0.29535481E+00
    0.29671681E+01    0.29300860E+00
    0.29733194E+01    0.29162030E+00
    0.29800785E+01    0.29154569E+00
    0.29869770E+01    0.29273558E+00
    0.29936605E+01    0.29555201E+00
    0.29997000E+01    0.29987268E+00
    0.30049495E+01    0.30477161E+00
    0.30087803E+01    0.31124151E+00
    0.30112762E+01    0.31835765E+00
    0.30124172E+01    0.32564206E+00
    0.30122597E+01    0.33270409E+00
    0.30108156E+01    0.33951077E+00
    0.30084655E+01    0.34551813E+00
    0.30053406E+01    0.35069380E+00
    0.30013530E+01    0.35515585E+00
    0.29967702E+01    0.35874525E+00
    0.29914327E+01    0.36163763E+00
    0.29855615E+01    0.36366041E+00
    0.29794096E+01    0.36458472E+00
    0.29736471E+01    0.36403368E+00
    0.29684230E+01    0.36217757E+00
    0.29635045E+01    0.35938342E+00
    0.29588719E+01    0.35582969E+00
    0.29552196E+01    0.35134937E+00
    0.29524048E+01    0.34623864E+00
    0.29499514E+01    0.34086090E+00
    0.29490089E+01    0.33500339E+00
    0.29485788E+01    0.32905452E+00
    0.29485777E+01    0.32323100E+00
    0.29500776E+01    0.31726102E+00
    0.29518624E+01    0.31149880E+00
    0.29540764E+01    0.30547458E+00
    0.29557306E+01    0.30098532E+00
    0.29586585E+01    0.29695467E+00
    0.29625918E+01    0.29392070E+00
    0.29675941E+01    0.29134136E+00
    0.29736829E+01    0.28966763E+00
    0.29804263E+01    0.28927159E+00
    0.29873536E+01    0.29013427E+00
    0.29941263E+01    0.29262443E+00
    0.30003076E+01    0.29666775E+00
    0.30057244E+01    0.30131509E+00
    0.30097865E+01    0.30758158E+00
    0.30125298E+01    0.31458737E+00
    0.30139204E+01    0.32183501E+00
    0.30140081E+01    0.32891110E+00
    0.30128033E+01    0.33578387E+00
    0.30106640E+01    0.34190157E+00
    0.30077192E+01    0.34722735E+00
    0.30038947E+01    0.35187180E+00
    0.29994336E+01    0.35567909E+00
    0.29941956E+01    0.35881964E+00
    0.29884022E+01    0.36110708E+00
    0.29823002E+01    0.36230424E+00
    0.29765188E+01    0.36202448E+00
    0.29712349E+01    0.36040918E+00
    0.29662255E+01    0.35784062E+00
    0.29614810E+01    0.35449676E+00
    0.29576766E+01    0.35018709E+00
    0.29546904E+01    0.34520427E+00
    0.29520611E+01    0.33993853E+00
    0.29509199E+01    0.33412671E+00
    0.29502837E+01    0.32819903E+00
    0.29500965E+01    0.32237430E+00
    0.29513864E+01    0.31634025E+00
    0.29529511E+01    0.31051210E+00
    0.29540678E+01    0.30545486E+00
    0.29557220E+01    0.30096564E+00
    0.29586474E+01    0.29694114E+00
    0.29625798E+01    0.29391301E+00
    0.29675843E+01    0.29133181E+00
    0.29736735E+01    0.28966114E+00
    0.29804183E+01    0.28926402E+00
    0.29873471E+01    0.29012624E+00
    0.29941206E+01    0.29261888E+00
    0.30003034E+01    0.29666010E+00
    0.30057208E+01    0.30130981E+00
    0.30097839E+01    0.30757579E+00
    0.30125292E+01    0.31457956E+00
    0.30139240E+01    0.32182271E+00
    0.30140160E+01    0.32889810E+00
    0.30128196E+01    0.33576593E+00
    0.30106869E+01    0.34188425E+00
    0.30077461E+01    0.34721505E+00
    0.30039211E+01    0.35186600E+00
    0.29994692E+01    0.35567074E+00
    0.29942395E+01    0.35881076E+00
    0.29884444E+01    0.36110777E+00
    0.29823289E+01    0.36232122E+00
    0.29765404E+01    0.36205028E+00
    0.29712531E+01    0.36043943E+00
    0.29662424E+01    0.35787279E+00
    0.29614929E+01    0.35453220E+00
    0.29576816E+01    0.35022559E+00
    0.29546941E+01    0.34524274E+00
    0.29520579E+01    0.33997723E+00
    0.29509096E+01    0.33416648E+00
    0.29502777E+01    0.32823524E+00
    0.29500777E+01    0.32241113E+00
    0.29513697E+01    0.31637419E+00
    0.29529513E+01    0.31053415E+00
    0.29540758E+01    0.30547284E+00
    0.29557299E+01    0.30098373E+00
    0.29586576E+01    0.29695352E+00
    0.29625909E+01    0.29392014E+00
    0.29675934E+01    0.29134063E+00
    0.29736822E+01    0.28966717E+00
    0.29804257E+01    0.28927106E+00
    0.29873531E+01    0.29013372E+00
    0.29941259E+01    0.29262403E+00
    0.30003073E+01    0.29666720E+00
    0.30057241E+01    0.30131472E+00
    0.30097863E+01    0.30758116E+00
    0.30125298E+01    0.31458681E+00
    0.30139206E+01    0.32183418E+00
    0.30140086E+01    0.32891021E+00
    0.30128044E+01    0.33578271E+00
    0.30106654E+01    0.34190037E+00
    0.30077210E+01    0.34722639E+00
    0.30038965E+01    0.35187130E+00
    0.29994360E+01    0.35567839E+00
    0.29941987E+01    0.35881882E+00
    0.29884052E+01    0.36110694E+00
    0.29823022E+01    0.36230529E+00
    0.29765203E+01    0.36202613E+00
    0.29712362E+01    0.36041114E+00
    0.29662267E+01    0.35784267E+00
    0.29614818E+01    0.35449905E+00
    0.29576769E+01    0.35018961E+00
    0.29546907E+01    0.34520681E+00
    0.29520609E+01    0.33994108E+00
    0.29509191E+01    0.33412928E+00
    0.29502831E+01    0.32820140E+00
    0.29500950E+01    0.32237673E+00
    0.29513855E+01    0.31634227E+00
    0.29529510E+01    0.31051357E+00
    0.29540681E+01    0.30545605E+00
    0.29557223E+01    0.30096684E+00
    0.29586479E+01    0.29694184E+00
    0.29625804E+01    0.29391340E+00
    0.29675848E+01    0.29133232E+00
    0.29736739E+01    0.28966148E+00
    0.29804187E+01    0.28926443E+00
    0.29873474E+01    0.29012667E+00
    0.29941208E+01    0.29261916E+00
    0.30003036E+01    0.29666050E+00
    0.30057209E+01    0.30131007E+00
    0.30097841E+01    0.30757608E+00
    0.30125293E+01    0.31457994E+00
    0.30139237E+01    0.32182336E+00
    0.30140155E+01    0.32889878E+00
    0.30128187E+01    0.33576692E+00
    0.30106856E+01    0.34188518E+00
    0.30077446E+01    0.34721569E+00
    0.30039196E+01    0.35186634E+00
    0.29994671E+01    0.35567129E+00
    0.29942371E+01    0.35881125E+00
    0.29884420E+01    0.36110776E+00
    0.29823272E+01    0.36232031E+00
    0.29765392E+01    0.36204886E+00
    0.29712516E+01    0.36043805E+00
    0.29662410E+01    0.35787126E+00
    0.29614918E+01    0.35453038E+00
    0.29576810E+01    0.35022349E+00
    0.29546937E+01    0.34524059E+00
    0.29520578E+01    0.33997502E+00
    0.29509100E+01    0.33416414E+00
    0.29502778E+01    0.32823313E+00
    0.29500784E+01    0.32240918E+00
    0.29513707E+01    0.31637225E+00
    0.29529512E+01    0.31053294E+00
    0.29540753E+01    0.30547179E+00
    0.29557294E+01    0.30098270E+00
    0.29586569E+01    0.29695274E+00
    0.29625902E+01    0.29391968E+00
    0.29675929E+01    0.29134005E+00
    0.29736817E+01    0.28966680E+00
    0.29804252E+01    0.28927063E+00
    0.29873527E+01    0.29013326E+00
    0.29941256E+01    0.29262369E+00
    0.30003070E+01    0.29666675E+00
    0.30057239E+01    0.30131440E+00
    0.30097861E+01    0.30758082E+00
    0.30125297E+01    0.31458634E+00
    0.30139208E+01    0.32183349E+00
    0.30140090E+01    0.32890946E+00
    0.30128052E+01    0.33578174E+00
    0.30106667E+01    0.34189938E+00
    0.30077226E+01    0.34722560E+00
    0.30038980E+01    0.35187092E+00
    0.29994380E+01    0.35567786E+00
    0.29942012E+01    0.35881820E+00
    0.29884076E+01    0.36110688E+00
    0.29823038E+01    0.36230619E+00
    0.29765216E+01    0.36202753E+00
    0.29712372E+01    0.36041279E+00
    0.29662276E+01    0.35784440E+00
    0.29614825E+01    0.35450098E+00
    0.29576775E+01    0.35019157E+00
    0.29546911E+01    0.34520881E+00
    0.29520610E+01    0.33994314E+00
    0.29509188E+01    0.33413137E+00
    0.29502830E+01    0.32820336E+00
    0.29500940E+01    0.32237881E+00
    0.29513850E+01    0.31634417E+00
    0.29529511E+01    0.31051501E+00
    0.29540687E+01    0.30545728E+00
    0.29557228E+01    0.30096813E+00
    0.29586486E+01    0.29694267E+00
    0.29625810E+01    0.29391378E+00
    0.29675853E+01    0.29133280E+00
    0.29736744E+01    0.28966181E+00
    0.29804191E+01    0.28926482E+00
    0.29873477E+01    0.29012708E+00
    0.29941211E+01    0.29261942E+00
    0.30003038E+01    0.29666087E+00
    0.30057211E+01    0.30131031E+00
    0.30097841E+01    0.30757634E+00
    0.30125293E+01    0.31458030E+00
    0.30139235E+01    0.32182396E+00
    0.30140151E+01    0.32889939E+00
    0.30128178E+01    0.33576782E+00
    0.30106844E+01    0.34188603E+00
    0.30077433E+01    0.34721627E+00
    0.30039182E+01    0.35186664E+00
    0.29994653E+01    0.35567178E+00
    0.29942348E+01    0.35881172E+00
    0.29884398E+01    0.36110770E+00
    0.29823257E+01    0.36231944E+00
    0.29765380E+01    0.36204754E+00
    0.29712506E+01    0.36043647E+00
    0.29662401E+01    0.35786962E+00
    0.29614912E+01    0.35452859E+00
    0.29576808E+01    0.35022153E+00
    0.29546935E+01    0.34523863E+00
    0.29520579E+01    0.33997304E+00
    0.29509106E+01    0.33416206E+00
    0.29502780E+01    0.32823128E+00
    0.29500792E+01    0.32240733E+00
    0.29513716E+01    0.31637038E+00
    0.29529511E+01    0.31053177E+00
    0.29540749E+01    0.30547078E+00
    0.29557289E+01    0.30098171E+00
    0.29586563E+01    0.29695200E+00
    0.29625895E+01    0.29391926E+00
    0.29675923E+01    0.29133955E+00
    0.29736811E+01    0.28966645E+00
    0.29804248E+01    0.28927022E+00
    0.29873523E+01    0.29013282E+00
    0.29941252E+01    0.29262337E+00
    0.30003068E+01    0.29666631E+00
    0.30057237E+01    0.30131409E+00
    0.30097859E+01    0.30758047E+00
    0.30125296E+01    0.31458587E+00
    0.30139210E+01    0.32183280E+00
    0.30140094E+01    0.32890872E+00
    0.30128060E+01    0.33578077E+00
    0.30106679E+01    0.34189842E+00
    0.30077241E+01    0.34722483E+00
    0.30038994E+01    0.35187055E+00
    0.29994399E+01    0.35567733E+00
    0.29942037E+01    0.35881759E+00
    0.29884100E+01    0.36110681E+00
    0.29823054E+01    0.36230705E+00
    0.29765228E+01    0.36202888E+00
    0.29712382E+01    0.36041439E+00
    0.29662286E+01    0.35784609E+00
    0.29614832E+01    0.35450285E+00
    0.29576778E+01    0.35019362E+00
    0.29546913E+01    0.34521087E+00
    0.29520608E+01    0.33994520E+00
    0.29509183E+01    0.33413342E+00
    0.29502826E+01    0.32820525E+00
    0.29500928E+01    0.32238081E+00
    0.29513843E+01    0.31634584E+00
    0.29529511E+01    0.31051623E+00
    0.29540691E+01    0.30545828E+00
    0.29557231E+01    0.30096913E+00
    0.29586491E+01    0.29694330E+00
    0.29625815E+01    0.29391414E+00
    0.29675857E+01    0.29133326E+00
    0.29736748E+01    0.28966213E+00
    0.29804194E+01    0.28926519E+00
    0.29873480E+01    0.29012747E+00
    0.29941213E+01    0.29261967E+00
    0.30003040E+01    0.29666122E+00
    0.30057212E+01    0.30131055E+00
    0.30097843E+01    0.30757660E+00
    0.30125293E+01    0.31458065E+00
    0.30139234E+01    0.32182453E+00
    0.30140147E+01    0.32890000E+00
    0.30128170E+01    0.33576870E+00
    0.30106833E+01    0.34188686E+00
    0.30077420E+01    0.34721682E+00
    0.30039169E+01    0.35186693E+00
    0.29994635E+01    0.35567224E+00
    0.29942326E+01    0.35881221E+00
    0.29884378E+01    0.36110769E+00
    0.29823243E+01    0.36231866E+00
    0.29765369E+01    0.36204632E+00
    0.29712497E+01    0.36043501E+00
    0.29662393E+01    0.35786804E+00
    0.29614906E+01    0.35452685E+00
    0.29576805E+01    0.35021962E+00
    0.29546933E+01    0.34523672E+00
    0.29520582E+01    0.33997110E+00
    0.29509108E+01    0.33415941E+00
    0.29502779E+01    0.32822882E+00
    0.29500799E+01    0.32240478E+00
    0.29513723E+01    0.31636793E+00
    0.29529507E+01    0.31053002E+00
    0.29540739E+01    0.30546926E+00
    0.29557280E+01    0.30098010E+00
    0.29586553E+01    0.29695071E+00
    0.29625883E+01    0.29391851E+00
    0.29675913E+01    0.29133865E+00
    0.29736802E+01    0.28966584E+00
    0.29804239E+01    0.28926950E+00
    0.29873516E+01    0.29013204E+00
    0.29941246E+01    0.29262281E+00
    0.30003063E+01    0.29666555E+00
    0.30057232E+01    0.30131357E+00
    0.30097856E+01    0.30757988E+00
    0.30125295E+01    0.31458508E+00
    0.30139212E+01    0.32183161E+00
    0.30140101E+01    0.32890745E+00
    0.30128075E+01    0.33577908E+00
    0.30106700E+01    0.34189674E+00
    0.30077266E+01    0.34722350E+00
    0.30039019E+01    0.35186989E+00
    0.29994433E+01    0.35567639E+00
    0.29942079E+01    0.35881652E+00
    0.29884142E+01    0.36110662E+00
    0.29823082E+01    0.36230853E+00
    0.29765249E+01    0.36203123E+00
    0.29712400E+01    0.36041716E+00
    0.29662303E+01    0.35784904E+00
    0.29614844E+01    0.35450613E+00
    0.29576781E+01    0.35019716E+00
    0.29546915E+01    0.34521439E+00
    0.29520604E+01    0.33994873E+00
    0.29509173E+01    0.33413689E+00
    0.29502818E+01    0.32820847E+00
    0.29500906E+01    0.32238414E+00
    0.29513828E+01    0.31634869E+00
    0.29529509E+01    0.31051815E+00
    0.29540696E+01    0.30545980E+00
    0.29557237E+01    0.30097062E+00
    0.29586499E+01    0.29694425E+00
    0.29625824E+01    0.29391469E+00
    0.29675864E+01    0.29133396E+00
    0.29736755E+01    0.28966262E+00
    0.29804200E+01    0.28926574E+00
    0.29873484E+01    0.29012805E+00
    0.29941217E+01    0.29262006E+00
    0.30003042E+01    0.29666177E+00
    0.30057215E+01    0.30131090E+00
    0.30097844E+01    0.30757699E+00
    0.30125293E+01    0.31458118E+00
    0.30139231E+01    0.32182541E+00
    0.30140142E+01    0.32890091E+00
    0.30128158E+01    0.33577002E+00
    0.30106816E+01    0.34188810E+00
    0.30077401E+01    0.34721765E+00
    0.30039150E+01    0.35186736E+00
    0.29994608E+01    0.35567292E+00
    0.29942292E+01    0.35881297E+00
    0.29884349E+01    0.36110751E+00
    0.29823223E+01    0.36231739E+00
    0.29765354E+01    0.36204444E+00
    0.29712486E+01    0.36043277E+00
    0.29662382E+01    0.35786567E+00
    0.29614899E+01    0.35452427E+00
    0.29576802E+01    0.35021683E+00
    0.29546930E+01    0.34523394E+00
    0.29520584E+01    0.33996829E+00
    0.29515402E+01    0.33385815E+00
    0.29508378E+01    0.32793709E+00
    0.29505760E+01    0.32211328E+00
    0.29546792E+01    0.31371480E+00
    0.29557126E+01    0.30771060E+00
    0.29563643E+01    0.30253382E+00
    0.29575926E+01    0.29785592E+00
    0.29601200E+01    0.29347592E+00
    0.29637326E+01    0.28996273E+00
    0.29684454E+01    0.28678156E+00
    0.29743250E+01    0.28435177E+00
    0.29809749E+01    0.28311979E+00
    0.29879279E+01    0.28311430E+00
    0.29948846E+01    0.28472542E+00
    0.30014057E+01    0.28796776E+00
    0.30072297E+01    0.29189482E+00
    0.30118711E+01    0.29758634E+00
    0.30152620E+01    0.30423231E+00
    0.30173296E+01    0.31129422E+00
    0.30180876E+01    0.31835122E+00
    0.30175542E+01    0.32533463E+00
    0.30160179E+01    0.33169310E+00
    0.30136018E+01    0.33737238E+00
    0.30102398E+01    0.34249082E+00
    0.30061687E+01    0.34684220E+00
    0.30012630E+01    0.35061866E+00
    0.29957210E+01    0.35361732E+00
    0.29897513E+01    0.35558998E+00
    0.29839483E+01    0.35606509E+00
    0.29785322E+01    0.35512343E+00
    0.29733103E+01    0.35318671E+00
    0.29682856E+01    0.35043914E+00
    0.29640821E+01    0.34663188E+00
    0.29606478E+01    0.34203575E+00
    0.29575511E+01    0.33710704E+00
    0.29558612E+01    0.33147144E+00
    0.29546866E+01    0.32564082E+00
    0.29539682E+01    0.31985426E+00
    0.29546865E+01    0.31369813E+00
    0.29557121E+01    0.30770093E+00
    0.29563603E+01    0.30252650E+00
    0.29575885E+01    0.29784892E+00
    0.29601154E+01    0.29347135E+00
    0.29637276E+01    0.28996031E+00
    0.29684412E+01    0.28677828E+00
    0.29743210E+01    0.28434974E+00
    0.29809715E+01    0.28311734E+00
    0.29879251E+01    0.28311164E+00
    0.29948822E+01    0.28472344E+00
    0.30014038E+01    0.28796505E+00
    0.30072281E+01    0.29189307E+00
    0.30118698E+01    0.29758426E+00
    0.30152614E+01    0.30422936E+00
    0.30173303E+01    0.31128964E+00
    0.30180900E+01    0.31834594E+00
    0.30175596E+01    0.32532719E+00
    0.30160259E+01    0.33168530E+00
    0.30136114E+01    0.33736641E+00
    0.30102492E+01    0.34248762E+00
    0.30061810E+01    0.34683808E+00
    0.30012782E+01    0.35061393E+00
    0.29957362E+01    0.35361586E+00
    0.29897622E+01    0.35559495E+00
    0.29839569E+01    0.35607358E+00
    0.29785395E+01    0.35513389E+00
    0.29733172E+01    0.35319802E+00
    0.29682908E+01    0.35045179E+00
    0.29640850E+01    0.34664592E+00
    0.29606502E+01    0.34204985E+00
    0.29575512E+01    0.33712125E+00
    0.29558584E+01    0.33148616E+00
    0.29546852E+01    0.32565412E+00
    0.29539622E+01    0.31986846E+00
    0.29546811E+01    0.31371099E+00
    0.29557126E+01    0.30770843E+00
    0.29563635E+01    0.30253220E+00
    0.29575918E+01    0.29785445E+00
    0.29601190E+01    0.29347495E+00
    0.29637315E+01    0.28996219E+00
    0.29684445E+01    0.28678084E+00
    0.29743241E+01    0.28435133E+00
    0.29809741E+01    0.28311927E+00
    0.29879273E+01    0.28311372E+00
    0.29948841E+01    0.28472497E+00
    0.30014053E+01    0.28796715E+00
