 #  R                 Z
    0.27431969E+01   -0.19475556E+00
    0.27683987E+01   -0.12536665E+00
    0.28471649E+01   -0.13084684E+00
    0.29867770E+01   -0.12145584E+00
    0.30321012E+01   -0.46095256E-01
    0.29757278E+01    0.24330092E-01
    0.29170295E+01    0.16867348E+00
    0.29392083E+01    0.22873763E+00
    0.29665705E+01    0.25259046E+00
    0.29651500E+01    0.20161273E+00
    0.29633432E+01    0.15188381E+00
    0.30016112E+01    0.12623838E+00
    0.30854001E+01    0.65292524E-01
    0.31230063E+01    0.13670408E-01
    0.31860584E+01   -0.10730277E-02
    0.31566126E+01   -0.14181878E+00
    0.30818370E+01   -0.27143089E+00
    0.29302127E+01   -0.36840940E+00
    0.27490922E+01   -0.33628555E+00
    0.27045263E+01   -0.23093398E+00
    0.27227310E+01   -0.14258136E+00
    0.27617597E+01   -0.96695610E-01
    0.28583712E+01   -0.13653521E+00
    0.29866679E+01   -0.10908131E+00
    0.30299335E+01   -0.53333547E-01
    0.30122712E+01   -0.31398864E-01
    0.29857272E+01    0.11104706E-01
    0.30141609E+01    0.55376355E-01
    0.30091697E+01   -0.61926657E-03
    0.29635779E+01    0.58463821E-01
    0.29673435E+01    0.10413263E+00
    0.30126417E+01    0.67430596E-01
    0.30607451E+01    0.11082945E-01
    0.30764692E+01   -0.27453818E-01
    0.31650634E+01    0.16558137E-02
    0.31339070E+01   -0.13070385E+00
    0.31012500E+01   -0.22159832E+00
    0.30045024E+01   -0.32811657E+00
    0.28569364E+01   -0.37105739E+00
    0.27252748E+01   -0.30928694E+00
    0.26993645E+01   -0.19617685E+00
    0.27376651E+01   -0.12344959E+00
    0.27929048E+01   -0.11162584E+00
    0.28974808E+01   -0.14949601E+00
    0.30059987E+01   -0.92857467E-01
    0.30462477E+01   -0.49200526E-01
    0.30942155E+01   -0.30058122E-01
    0.31544573E+01   -0.46781569E-01
    0.31308000E+01   -0.16445474E+00
    0.30563429E+01   -0.27914099E+00
    0.29286698E+01   -0.35837923E+00
    0.27807317E+01   -0.34438881E+00
    0.27264851E+01   -0.25844623E+00
    0.27296586E+01   -0.17359755E+00
    0.27611657E+01   -0.12355245E+00
    0.28187797E+01   -0.13172123E+00
    0.29113183E+01   -0.15526151E+00
    0.30162192E+01   -0.92252105E-01
    0.30959162E+01   -0.36440388E-01
    0.31504567E+01   -0.58732728E-01
    0.31378536E+01   -0.16580149E+00
    0.30630814E+01   -0.28533018E+00
    0.29098656E+01   -0.36782612E+00
    0.27470416E+01   -0.32940149E+00
    0.27057763E+01   -0.22286144E+00
    0.27287456E+01   -0.14072343E+00
    0.27708376E+01   -0.10433039E+00
    0.28638132E+01   -0.14233469E+00
    0.29877642E+01   -0.11384504E+00
    0.30458044E+01   -0.55117984E-01
    0.31139843E+01   -0.22089564E-01
    0.31619881E+01   -0.59490048E-01
    0.31727785E+01   -0.15030022E+00
    0.30948111E+01   -0.28330240E+00
    0.29459631E+01   -0.38353510E+00
    0.27449854E+01   -0.35747996E+00
    0.27024842E+01   -0.27211417E+00
    0.26972911E+01   -0.15905407E+00
    0.27214537E+01   -0.65043801E-01
    0.27502173E+01   -0.28477839E-02
    0.27947278E+01    0.22348419E-01
    0.28211498E+01   -0.32973659E-01
    0.28636751E+01   -0.10133454E+00
    0.29479153E+01   -0.74919235E-01
    0.29491668E+01    0.42862902E-01
    0.29299674E+01    0.15589169E+00
    0.29445214E+01    0.18280619E+00
    0.29608060E+01    0.22191728E+00
    0.29670649E+01    0.16701459E+00
    0.29702198E+01    0.23924792E+00
    0.29794491E+01    0.17961531E+00
    0.29590208E+01    0.18631186E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
    0.29383563E+01    0.22121480E+00
