#               time            pressure         pressure_in        pressure_out             density          density_in         density_out              beta_n              beta_t              beta_p            current
 1.4912318722124E-03 3.2726625136637E+05 3.2715246144686E+05 1.1378991951367E+02 5.2010499955080E+21 5.1663540785729E+21 3.4695916935126E+19-1.6930565865166-154 2.7372765111484E-03 9.3403641983419E-02 1.9601330452500E+06
 1.5263196809704E-03 3.2763888140338E+05 3.2752425900967E+05 1.1462239370861E+02 5.3634359619248E+21 5.3284416802487E+21 3.4994281676136E+19-1.6985670551576-154 2.7418028104850E-03 9.3847176600389E-02 1.9570047247906E+06
 1.5614074897283E-03 3.2693157830495E+05 3.2681609481005E+05 1.1548349489941E+02 5.5125352716787E+21 5.4772376267941E+21 3.5297644884562E+19-1.6968553091486-154 2.7347406830347E-03 9.3889709852609E-02 1.9539331140660E+06
 1.5964952984863E-03 3.2605034756832E+05 3.2593392422498E+05 1.1642334334132E+02 5.6708994632362E+21 5.6352810201988E+21 3.5618443037371E+19-1.6956881585251-154 2.7285486933317E-03 9.3961593935181E-02 1.9508508827558E+06
 1.6315831072442E-03 3.2680677901068E+05 3.2668953773085E+05 1.1724127983208E+02 5.8190170118649E+21 5.7831201483169E+21 3.5896863548073E+19-1.7015925964148-154 2.7338074317966E-03 9.4431905145001E-02 1.9478283645803E+06
 1.6666709160021E-03 3.2734218211960E+05 3.2722403631858E+05 1.1814580101871E+02 5.9693664365687E+21 5.9331695300137E+21 3.6196906555011E+19-1.7073724490312-154 2.7387753438913E-03 9.4894704257533E-02 1.9447621505889E+06
 1.7259693128031E-03 3.3361196444541E+05 3.3349231835107E+05 1.1964609434339E+02 6.2056440896429E+21 6.1689541902904E+21 3.6689899352517E+19-1.7465527167469-154 2.7941325895050E-03 9.7318617198317E-02 1.9395619939850E+06
 1.7610571215610E-03 3.3087565357903E+05 3.3075523254257E+05 1.2042103645289E+02 6.3615641058710E+21 6.3246202633033E+21 3.6943842567673E+19-1.7358463355037-154 2.7726313462267E-03 9.6871912498374E-02 1.9365075977240E+06
 1.7961449303189E-03 3.3503076413996E+05 3.3490942782240E+05 1.2133631756088E+02 6.5203375170425E+21 6.4831002391449E+21 3.7237277897608E+19-1.7601213875582-154 2.8069906229657E-03 9.8371445596248E-02 1.9334666926017E+06
 1.8312327390769E-03 3.3481097688681E+05 3.3468878233907E+05 1.2219454773948E+02 6.7032157643311E+21 6.6657006180931E+21 3.7515146237952E+19-1.7627890378860-154 2.8067226659844E-03 9.8670301649840E-02 1.9303564631206E+06
 1.8845662083889E-03 3.1725409015011E+05 3.1713065791987E+05 1.2343223023621E+02 7.0141916056023E+21 6.9762749023609E+21 3.7916703241418E+19-1.6741626101633-154 2.6590602189170E-03 9.3929424920635E-02 1.9256124610073E+06
 1.9547418259048E-03 3.0870794061168E+05 3.0858287440482E+05 1.2506620684897E+02 7.3361704767945E+21 7.2977265608189E+21 3.8443915975556E+19-1.6345950904062-154 2.5876755603325E-03 9.1998330462103E-02 1.9192784510664E+06
 2.0249174434207E-03 3.0655352730230E+05 3.0642670456650E+05 1.2682273580624E+02 7.6432934849250E+21 7.6042887918067E+21 3.9004693118292E+19-1.6261316173238-154 2.5655949875420E-03 9.1813703290289E-02 1.9128052616029E+06
 2.0950930609366E-03 3.0603511577307E+05 3.0590665747530E+05 1.2845829777424E+02 7.8453817288294E+21 7.8058515350204E+21 3.9530193809038E+19-1.6323490355281-154 2.5665337499130E-03 9.2468459689034E-02 1.9062168577922E+06
 2.2442162481578E-03 3.0553876412183E+05 3.0540898986265E+05 1.2977425917155E+02 8.3234045506019E+21 8.2833528846313E+21 4.0051665970603E+19-1.6418757097505-154 2.5623496236777E-03 9.3691501043551E-02 1.8920667896486E+06
 2.3354445509285E-03 3.0395100510746E+05 3.0381903033771E+05 1.3197476974858E+02 8.6265548222672E+21 8.5859105261691E+21 4.0644296098128E+19-1.6418885130214-154 2.5504347172638E-03 9.4117230124980E-02 1.8832540078270E+06
 2.4056201684443E-03 3.0346491484971E+05 3.0333114422472E+05 1.3377062499393E+02 8.8121265491484E+21 8.7709397061220E+21 4.1186843026472E+19-1.6448070945932-154 2.5457994974037E-03 9.4618284128288E-02 1.8764957241194E+06
 2.4757957859602E-03 3.0333993372979E+05 3.0320459272807E+05 1.3534100171770E+02 8.9698851419659E+21 8.9282120984162E+21 4.1673043549596E+19-1.6501488222726-154 2.5446756156597E-03 9.5269654388906E-02 1.8695955588384E+06
 2.5459714034761E-03 3.0380278188166E+05 3.0366600393087E+05 1.3677795079544E+02 9.1128291181283E+21 9.0706987455272E+21 4.2130372601153E+19-1.6590956288799-154 2.5487536151769E-03 9.6144794454145E-02 1.8624935996096E+06
 2.6161470209920E-03 3.0420267079587E+05 3.0406450242224E+05 1.3816837362839E+02 9.2619946031933E+21 9.2194101828716E+21 4.2584420321628E+19-1.6686427657982-154 2.5534174899419E-03 9.7069392815807E-02 1.8552259576041E+06
 2.6863226385079E-03 3.0404815765489E+05 3.0390862549931E+05 1.3953215557966E+02 9.4204896922645E+21 9.3774494000806E+21 4.3040292183789E+19-1.6738288511041-154 2.5512594039274E-03 9.7748547664497E-02 1.8479147095508E+06
 2.7564982560237E-03 3.0385078897227E+05 3.0370984993515E+05 1.4093903712189E+02 9.5561238384437E+21 9.5126085368422E+21 4.3515301601505E+19-1.6795636231184-154 2.5497297559049E-03 9.8468670414062E-02 1.8405009490311E+06
 2.8266738735396E-03 3.0387954753286E+05 3.0373700531621E+05 1.4254221665149E+02 9.6736503784295E+21 9.6295963480139E+21 4.4054030415495E+19-1.6869042899917-154 2.5504072627117E-03 9.9282913669372E-02 1.8329788213707E+06
 2.8968494910555E-03 3.0419624309009E+05 3.0405256634397E+05 1.4367674612498E+02 9.7815601072334E+21 9.7370997928799E+21 4.4460314353523E+19-1.6958893259618-154 2.5533135029761E-03 1.0022739046391E-01 1.8253451178031E+06
 2.9880777938261E-03 3.0478045875867E+05 3.0463586533300E+05 1.4459342567232E+02 9.9158891626791E+21 9.8709911846960E+21 4.4897977983154E+19-1.7083954828274-154 2.5582130949421E-03 1.0151240461296E-01 1.8154598828860E+06
 3.1635168376158E-03 3.0610692660928E+05 3.0596116812207E+05 1.4575848720714E+02 1.0154103385302E+22 1.0108738132696E+22 4.5365252606139E+19-1.7344439289922-154 2.5697774802619E-03 1.0415271213965E-01 1.7962782349621E+06
 3.3389558814055E-03 3.0713430676705E+05 3.0698287959344E+05 1.5142717361190E+02 1.0341663322915E+22 1.0294610366619E+22 4.7052956296538E+19-1.7607057423180-154 2.5808863250436E-03 1.0673481459371E-01 1.7771351184495E+06
