 #  R                 Z
    0.29411539E+01    0.18350686E+00
    0.29513927E+01    0.18674903E+00
    0.29612497E+01    0.19178149E+00
    0.29704529E+01    0.19850295E+00
    0.29788300E+01    0.20681077E+00
    0.29862548E+01    0.21664648E+00
    0.29925011E+01    0.22781303E+00
    0.29973869E+01    0.24007645E+00
    0.30007650E+01    0.25314790E+00
    0.30025341E+01    0.26665169E+00
    0.30026727E+01    0.28028564E+00
    0.30012002E+01    0.29374554E+00
    0.29981785E+01    0.30673298E+00
    0.29937018E+01    0.31898904E+00
    0.29878443E+01    0.33036149E+00
    0.29805610E+01    0.34082222E+00
    0.29722980E+01    0.34971240E+00
    0.29632019E+01    0.35699585E+00
    0.29531706E+01    0.36272387E+00
    0.29428849E+01    0.36653086E+00
    0.29322491E+01    0.36851974E+00
    0.29214893E+01    0.36862902E+00
    0.29110883E+01    0.36691388E+00
    0.29008867E+01    0.36336779E+00
    0.28912531E+01    0.35810106E+00
    0.28824946E+01    0.35136012E+00
    0.28746218E+01    0.34322673E+00
    0.28677512E+01    0.33384932E+00
    0.28620024E+01    0.32341781E+00
    0.28574666E+01    0.31213256E+00
    0.28542093E+01    0.30018324E+00
    0.28522788E+01    0.28771383E+00
    0.28517283E+01    0.27499288E+00
    0.28525730E+01    0.26226864E+00
    0.28547826E+01    0.24984303E+00
    0.28582920E+01    0.23795794E+00
    0.28630578E+01    0.22674081E+00
    0.28690018E+01    0.21639664E+00
    0.28760006E+01    0.20714513E+00
    0.28839664E+01    0.19911706E+00
    0.28927354E+01    0.19249353E+00
    0.29021984E+01    0.18737830E+00
    0.29121628E+01    0.18390054E+00
    0.29224807E+01    0.18213717E+00
    0.29329313E+01    0.18215195E+00
    0.29433655E+01    0.18397475E+00
    0.29535237E+01    0.18759235E+00
    0.29632486E+01    0.19297929E+00
    0.29723366E+01    0.20007562E+00
    0.29804922E+01    0.20867539E+00
    0.29876303E+01    0.21870981E+00
    0.29935943E+01    0.23005335E+00
    0.29981906E+01    0.24246038E+00
    0.30012644E+01    0.25560310E+00
    0.30027318E+01    0.26912992E+00
    0.30025747E+01    0.28275650E+00
    0.30008137E+01    0.29616361E+00
    0.29975199E+01    0.30903747E+00
    0.29927879E+01    0.32114555E+00
    0.29866862E+01    0.33234470E+00
    0.29791773E+01    0.34258391E+00
    0.29707537E+01    0.35118982E+00
    0.29615145E+01    0.35818513E+00
    0.29513801E+01    0.36359475E+00
    0.29410341E+01    0.36707909E+00
    0.29303785E+01    0.36873883E+00
    0.29196224E+01    0.36851861E+00
    0.29092680E+01    0.36648758E+00
    0.28992027E+01    0.36266166E+00
    0.28896380E+01    0.35708411E+00
    0.28809996E+01    0.35006432E+00
    0.28732985E+01    0.34170263E+00
    0.28666245E+01    0.33213830E+00
    0.28610812E+01    0.32154453E+00
    0.28567581E+01    0.31011347E+00
    0.28537210E+01    0.29801798E+00
    0.28520309E+01    0.28545954E+00
    0.28517301E+01    0.27270211E+00
    0.28528196E+01    0.26002804E+00
    0.28552601E+01    0.24769694E+00
    0.28589931E+01    0.23591753E+00
    0.28639748E+01    0.22483129E+00
    0.28701116E+01    0.21466393E+00
    0.28772807E+01    0.20562013E+00
    0.28854132E+01    0.19780977E+00
    0.28943000E+01    0.19144739E+00
    0.29038717E+01    0.18660240E+00
    0.29139019E+01    0.18341616E+00
    0.29242217E+01    0.18195587E+00
    0.29347040E+01    0.18227336E+00
    0.29450762E+01    0.18439218E+00
    0.29551838E+01    0.18830779E+00
    0.29648254E+01    0.19398727E+00
    0.29737337E+01    0.20130721E+00
    0.29817610E+01    0.21017349E+00
    0.29887670E+01    0.22050787E+00
    0.29945299E+01    0.23208922E+00
    0.29988827E+01    0.24467551E+00
    0.30016925E+01    0.25796932E+00
    0.30028745E+01    0.27157074E+00
    0.30024265E+01    0.28519668E+00
