 #  R                 Z
    0.29817637E+01    0.15705070E+00
    0.29945261E+01    0.17595120E+00
    0.29999985E+01    0.20034276E+00
    0.29969969E+01    0.22517080E+00
    0.29862141E+01    0.24543511E+00
    0.29700546E+01    0.25691443E+00
    0.29517013E+01    0.25775763E+00
    0.29342221E+01    0.24767996E+00
    0.29219452E+01    0.22823951E+00
    0.29170079E+01    0.20420638E+00
    0.29200136E+01    0.17993512E+00
    0.29302474E+01    0.16019269E+00
    0.29460496E+01    0.14852302E+00
    0.29644019E+01    0.14732242E+00
    0.29817615E+01    0.15705367E+00
    0.29945232E+01    0.17595259E+00
    0.29999952E+01    0.20034136E+00
    0.29969944E+01    0.22516793E+00
    0.29862123E+01    0.24543198E+00
    0.29700537E+01    0.25691107E+00
    0.29517013E+01    0.25775416E+00
    0.29342230E+01    0.24767694E+00
    0.29219472E+01    0.22823766E+00
    0.29170102E+01    0.20420679E+00
    0.29200157E+01    0.17993677E+00
    0.29302488E+01    0.16019544E+00
    0.29460499E+01    0.14852623E+00
    0.29644011E+01    0.14732542E+00
    0.29817598E+01    0.15705587E+00
    0.29945209E+01    0.17595360E+00
    0.29999928E+01    0.20034028E+00
    0.29969925E+01    0.22516575E+00
    0.29862110E+01    0.24542960E+00
    0.29700530E+01    0.25690854E+00
    0.29517013E+01    0.25775158E+00
    0.29342237E+01    0.24767469E+00
    0.29219488E+01    0.22823628E+00
    0.29170119E+01    0.20420712E+00
    0.29200173E+01    0.17993799E+00
    0.29302499E+01    0.16019748E+00
    0.29460503E+01    0.14852868E+00
    0.29644006E+01    0.14732775E+00
    0.29817586E+01    0.15705760E+00
    0.29945193E+01    0.17595442E+00
    0.29999909E+01    0.20033954E+00
    0.29969910E+01    0.22516414E+00
    0.29862100E+01    0.24542780E+00
    0.29700524E+01    0.25690658E+00
    0.29517013E+01    0.25774958E+00
    0.29342242E+01    0.24767291E+00
    0.29219499E+01    0.22823518E+00
    0.29170132E+01    0.20420737E+00
    0.29200186E+01    0.17993890E+00
    0.29302508E+01    0.16019904E+00
    0.29460505E+01    0.14853056E+00
    0.29644002E+01    0.14732956E+00
    0.29817576E+01    0.15705895E+00
    0.29945180E+01    0.17595507E+00
    0.29999895E+01    0.20033899E+00
    0.29969899E+01    0.22516292E+00
    0.29862092E+01    0.24542640E+00
    0.29700520E+01    0.25690506E+00
    0.29517013E+01    0.25774803E+00
    0.29342246E+01    0.24767154E+00
    0.29219508E+01    0.22823433E+00
    0.29170143E+01    0.20420756E+00
    0.29200196E+01    0.17993960E+00
    0.29302515E+01    0.16020026E+00
    0.29460508E+01    0.14853204E+00
    0.29643999E+01    0.14733097E+00
    0.29817569E+01    0.15706001E+00
    0.29945170E+01    0.17595558E+00
    0.29999884E+01    0.20033857E+00
    0.29969890E+01    0.22516198E+00
    0.29862086E+01    0.24542532E+00
    0.29700516E+01    0.25690389E+00
    0.29517013E+01    0.25774683E+00
    0.29342249E+01    0.24767047E+00
    0.29219515E+01    0.22823367E+00
    0.29170151E+01    0.20420772E+00
    0.29200204E+01    0.17994015E+00
    0.29302520E+01    0.16020120E+00
    0.29460510E+01    0.14853318E+00
    0.29643997E+01    0.14733207E+00
    0.29817563E+01    0.15706084E+00
    0.29945162E+01    0.17595597E+00
    0.29999875E+01    0.20033825E+00
    0.29969884E+01    0.22516125E+00
    0.29862081E+01    0.24542449E+00
    0.29700514E+01    0.25690297E+00
    0.29517013E+01    0.25774589E+00
    0.29342252E+01    0.24766964E+00
    0.29219521E+01    0.22823316E+00
    0.29170157E+01    0.20420785E+00
    0.29200210E+01    0.17994058E+00
    0.29302525E+01    0.16020194E+00
    0.29460511E+01    0.14853407E+00
    0.29643995E+01    0.14733292E+00
    0.29817558E+01    0.15706147E+00
    0.29945156E+01    0.17595626E+00
    0.29999869E+01    0.20033799E+00
    0.29969878E+01    0.22516070E+00
    0.29862078E+01    0.24542385E+00
    0.29700512E+01    0.25690227E+00
    0.29517013E+01    0.25774517E+00
    0.29342254E+01    0.24766902E+00
    0.29219525E+01    0.22823277E+00
    0.29170162E+01    0.20420795E+00
    0.29200214E+01    0.17994091E+00
    0.29302528E+01    0.16020250E+00
    0.29460512E+01    0.14853475E+00
    0.29643993E+01    0.14733356E+00
    0.29817555E+01    0.15706194E+00
    0.29945151E+01    0.17595649E+00
    0.29999864E+01    0.20033778E+00
    0.29969874E+01    0.22516027E+00
    0.29862075E+01    0.24542335E+00
    0.29700510E+01    0.25690173E+00
    0.29517013E+01    0.25774462E+00
    0.29342255E+01    0.24766853E+00
    0.29219528E+01    0.22823248E+00
    0.29170165E+01    0.20420802E+00
    0.29200218E+01    0.17994117E+00
    0.29302530E+01    0.16020294E+00
    0.29460513E+01    0.14853527E+00
    0.29643992E+01    0.14733406E+00
    0.29817552E+01    0.15706231E+00
    0.29945148E+01    0.17595666E+00
    0.29999860E+01    0.20033762E+00
    0.29969871E+01    0.22515994E+00
    0.29862073E+01    0.24542298E+00
    0.29700509E+01    0.25690131E+00
    0.29517013E+01    0.25774420E+00
    0.29342256E+01    0.24766817E+00
    0.29219531E+01    0.22823225E+00
    0.29170168E+01    0.20420809E+00
    0.29200221E+01    0.17994136E+00
    0.29302532E+01    0.16020327E+00
    0.29460513E+01    0.14853567E+00
    0.29643991E+01    0.14733444E+00
    0.29817550E+01    0.15706259E+00
    0.29945145E+01    0.17595679E+00
    0.29999857E+01    0.20033750E+00
    0.29969869E+01    0.22515969E+00
    0.29862071E+01    0.24542268E+00
    0.29700508E+01    0.25690099E+00
    0.29517013E+01    0.25774388E+00
    0.29342257E+01    0.24766788E+00
    0.29219532E+01    0.22823208E+00
    0.29170170E+01    0.20420813E+00
    0.29200223E+01    0.17994151E+00
    0.29302533E+01    0.16020353E+00
    0.29460513E+01    0.14853597E+00
    0.29643991E+01    0.14733473E+00
    0.29817548E+01    0.15706281E+00
    0.29945143E+01    0.17595689E+00
    0.29999855E+01    0.20033741E+00
    0.29969867E+01    0.22515949E+00
    0.29862070E+01    0.24542246E+00
    0.29700508E+01    0.25690075E+00
    0.29517013E+01    0.25774363E+00
    0.29342258E+01    0.24766767E+00
    0.29219534E+01    0.22823195E+00
    0.29170172E+01    0.20420817E+00
    0.29200224E+01    0.17994163E+00
    0.29302534E+01    0.16020373E+00
    0.29460514E+01    0.14853621E+00
    0.29643990E+01    0.14733495E+00
    0.29817547E+01    0.15706297E+00
    0.29945142E+01    0.17595696E+00
    0.29999853E+01    0.20033733E+00
    0.29969866E+01    0.22515934E+00
    0.29862069E+01    0.24542229E+00
    0.29700507E+01    0.25690056E+00
    0.29517013E+01    0.25774344E+00
    0.29342258E+01    0.24766750E+00
    0.29219535E+01    0.22823185E+00
    0.29170173E+01    0.20420820E+00
    0.29200225E+01    0.17994172E+00
    0.29302535E+01    0.16020388E+00
    0.29460514E+01    0.14853639E+00
    0.29643990E+01    0.14733512E+00
    0.29817546E+01    0.15706310E+00
    0.29945140E+01    0.17595702E+00
    0.29999851E+01    0.20033728E+00
    0.29969865E+01    0.22515923E+00
    0.29862068E+01    0.24542216E+00
    0.29700507E+01    0.25690042E+00
    0.29517013E+01    0.25774329E+00
    0.29342258E+01    0.24766737E+00
    0.29219536E+01    0.22823177E+00
    0.29170174E+01    0.20420822E+00
    0.29200226E+01    0.17994179E+00
    0.29302536E+01    0.16020400E+00
    0.29460514E+01    0.14853653E+00
    0.29643989E+01    0.14733526E+00
    0.29817546E+01    0.15706319E+00
    0.29945139E+01    0.17595707E+00
    0.29999850E+01    0.20033723E+00
    0.29969864E+01    0.22515914E+00
    0.29862068E+01    0.24542206E+00
    0.29700507E+01    0.25690031E+00
    0.29517013E+01    0.25774318E+00
    0.29342259E+01    0.24766727E+00
    0.29219537E+01    0.22823171E+00
    0.29170175E+01    0.20420823E+00
    0.29200227E+01    0.17994184E+00
    0.29302536E+01    0.16020408E+00
    0.29460514E+01    0.14853664E+00
    0.29643989E+01    0.14733536E+00
    0.29817545E+01    0.15706327E+00
    0.29945139E+01    0.17595710E+00
    0.29999850E+01    0.20033720E+00
    0.29969863E+01    0.22515907E+00
    0.29862067E+01    0.24542198E+00
    0.29700506E+01    0.25690022E+00
    0.29517013E+01    0.25774310E+00
    0.29342259E+01    0.24766720E+00
    0.29219537E+01    0.22823166E+00
    0.29170175E+01    0.20420825E+00
    0.29200228E+01    0.17994188E+00
    0.29302537E+01    0.16020415E+00
    0.29460514E+01    0.14853672E+00
    0.29643989E+01    0.14733543E+00
    0.29817545E+01    0.15706333E+00
    0.29945138E+01    0.17595713E+00
    0.29999849E+01    0.20033718E+00
    0.29969863E+01    0.22515902E+00
    0.29862067E+01    0.24542192E+00
    0.29700506E+01    0.25690016E+00
    0.29517013E+01    0.25774303E+00
    0.29342259E+01    0.24766714E+00
    0.29219537E+01    0.22823163E+00
    0.29170176E+01    0.20420826E+00
    0.29200228E+01    0.17994191E+00
    0.29302537E+01    0.16020421E+00
    0.29460515E+01    0.14853678E+00
    0.29643989E+01    0.14733549E+00
    0.29817544E+01    0.15706337E+00
    0.29945138E+01    0.17595715E+00
    0.29999849E+01    0.20033716E+00
    0.29969862E+01    0.22515898E+00
    0.29862067E+01    0.24542187E+00
    0.29700506E+01    0.25690011E+00
    0.29517013E+01    0.25774298E+00
    0.29342259E+01    0.24766710E+00
    0.29219538E+01    0.22823160E+00
    0.29170176E+01    0.20420826E+00
    0.29200228E+01    0.17994194E+00
    0.29302537E+01    0.16020425E+00
    0.29460515E+01    0.14853683E+00
    0.29643989E+01    0.14733554E+00
    0.29817544E+01    0.15706340E+00
    0.29945137E+01    0.17595716E+00
    0.29999848E+01    0.20033714E+00
    0.29969862E+01    0.22515895E+00
    0.29862067E+01    0.24542184E+00
    0.29700506E+01    0.25690007E+00
    0.29517013E+01    0.25774294E+00
    0.29342259E+01    0.24766706E+00
    0.29219538E+01    0.22823158E+00
    0.29170176E+01    0.20420827E+00
    0.29200229E+01    0.17994196E+00
    0.29302537E+01    0.16020428E+00
    0.29460515E+01    0.14853686E+00
    0.29643989E+01    0.14733557E+00
    0.29817544E+01    0.15706343E+00
    0.29945137E+01    0.17595717E+00
    0.29999848E+01    0.20033713E+00
    0.29969862E+01    0.22515892E+00
    0.29862066E+01    0.24542181E+00
    0.29700506E+01    0.25690004E+00
    0.29517013E+01    0.25774291E+00
    0.29342259E+01    0.24766704E+00
    0.29219538E+01    0.22823156E+00
    0.29170176E+01    0.20420827E+00
    0.29200229E+01    0.17994197E+00
    0.29302537E+01    0.16020430E+00
    0.29460515E+01    0.14853689E+00
    0.29643989E+01    0.14733560E+00
    0.29817544E+01    0.15706345E+00
    0.29945137E+01    0.17595718E+00
    0.29999848E+01    0.20033712E+00
    0.29969862E+01    0.22515891E+00
    0.29862066E+01    0.24542179E+00
    0.29700506E+01    0.25690002E+00
    0.29517013E+01    0.25774289E+00
    0.29342260E+01    0.24766702E+00
    0.29219538E+01    0.22823155E+00
    0.29170177E+01    0.20420828E+00
    0.29200229E+01    0.17994198E+00
    0.29302538E+01    0.16020432E+00
    0.29460515E+01    0.14853691E+00
    0.29643989E+01    0.14733562E+00
    0.29817544E+01    0.15706346E+00
    0.29945137E+01    0.17595719E+00
    0.29999847E+01    0.20033712E+00
    0.29969862E+01    0.22515889E+00
    0.29862066E+01    0.24542177E+00
    0.29700506E+01    0.25690000E+00
    0.29517013E+01    0.25774287E+00
    0.29342260E+01    0.24766700E+00
    0.29219538E+01    0.22823154E+00
    0.29170177E+01    0.20420828E+00
    0.29200229E+01    0.17994199E+00
    0.29302538E+01    0.16020433E+00
    0.29460515E+01    0.14853693E+00
    0.29643989E+01    0.14733564E+00
    0.29817544E+01    0.15706347E+00
    0.29945137E+01    0.17595720E+00
    0.29999847E+01    0.20033711E+00
    0.29969862E+01    0.22515888E+00
    0.29862066E+01    0.24542176E+00
    0.29700506E+01    0.25689999E+00
    0.29517013E+01    0.25774286E+00
    0.29342260E+01    0.24766699E+00
    0.29219538E+01    0.22823153E+00
    0.29170177E+01    0.20420828E+00
    0.29200229E+01    0.17994200E+00
    0.29302538E+01    0.16020434E+00
    0.29460515E+01    0.14853694E+00
    0.29643989E+01    0.14733565E+00
    0.29817543E+01    0.15706348E+00
    0.29945137E+01    0.17595720E+00
    0.29999847E+01    0.20033711E+00
    0.29969861E+01    0.22515887E+00
    0.29862066E+01    0.24542175E+00
    0.29700506E+01    0.25689998E+00
    0.29517013E+01    0.25774285E+00
    0.29342260E+01    0.24766698E+00
    0.29219539E+01    0.22823153E+00
    0.29170177E+01    0.20420828E+00
    0.29200229E+01    0.17994200E+00
    0.29302538E+01    0.16020435E+00
    0.29460515E+01    0.14853695E+00
    0.29643989E+01    0.14733566E+00
    0.29817543E+01    0.15706349E+00
    0.29945137E+01    0.17595720E+00
    0.29999847E+01    0.20033710E+00
    0.29969861E+01    0.22515887E+00
    0.29862066E+01    0.24542175E+00
    0.29700506E+01    0.25689997E+00
    0.29517013E+01    0.25774284E+00
    0.29342260E+01    0.24766697E+00
    0.29219539E+01    0.22823153E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994200E+00
    0.29302538E+01    0.16020436E+00
    0.29460515E+01    0.14853696E+00
    0.29643989E+01    0.14733566E+00
    0.29817543E+01    0.15706350E+00
    0.29945137E+01    0.17595721E+00
    0.29999847E+01    0.20033710E+00
    0.29969861E+01    0.22515886E+00
    0.29862066E+01    0.24542174E+00
    0.29700506E+01    0.25689996E+00
    0.29517013E+01    0.25774283E+00
    0.29342260E+01    0.24766697E+00
    0.29219539E+01    0.22823152E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994201E+00
    0.29302538E+01    0.16020436E+00
    0.29460515E+01    0.14853697E+00
    0.29643989E+01    0.14733567E+00
    0.29817543E+01    0.15706350E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033710E+00
    0.29969861E+01    0.22515886E+00
    0.29862066E+01    0.24542174E+00
    0.29700506E+01    0.25689996E+00
    0.29517013E+01    0.25774283E+00
    0.29342260E+01    0.24766696E+00
    0.29219539E+01    0.22823152E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994201E+00
    0.29302538E+01    0.16020437E+00
    0.29460515E+01    0.14853697E+00
    0.29643989E+01    0.14733567E+00
    0.29817543E+01    0.15706350E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033710E+00
    0.29969861E+01    0.22515886E+00
    0.29862066E+01    0.24542173E+00
    0.29700506E+01    0.25689996E+00
    0.29517013E+01    0.25774283E+00
    0.29342260E+01    0.24766696E+00
    0.29219539E+01    0.22823152E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994201E+00
    0.29302538E+01    0.16020437E+00
    0.29460515E+01    0.14853697E+00
    0.29643988E+01    0.14733568E+00
    0.29817543E+01    0.15706350E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033710E+00
    0.29969861E+01    0.22515886E+00
    0.29862066E+01    0.24542173E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774282E+00
    0.29342260E+01    0.24766696E+00
    0.29219539E+01    0.22823152E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994201E+00
    0.29302538E+01    0.16020437E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733568E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033710E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542173E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774282E+00
    0.29342260E+01    0.24766696E+00
    0.29219539E+01    0.22823152E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994201E+00
    0.29302538E+01    0.16020437E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733568E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033710E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542173E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774282E+00
    0.29342260E+01    0.24766696E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994201E+00
    0.29302538E+01    0.16020437E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733568E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033710E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542173E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774282E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994201E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733568E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033710E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542173E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774282E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994201E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774282E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994201E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774282E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994202E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774282E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994202E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774281E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994202E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774281E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994202E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774281E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994202E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689995E+00
    0.29517013E+01    0.25774281E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994202E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689994E+00
    0.29517013E+01    0.25774281E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994202E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689994E+00
    0.29517013E+01    0.25774281E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
    0.29200229E+01    0.17994202E+00
    0.29302538E+01    0.16020438E+00
    0.29460515E+01    0.14853698E+00
    0.29643988E+01    0.14733569E+00
    0.29817543E+01    0.15706351E+00
    0.29945136E+01    0.17595721E+00
    0.29999847E+01    0.20033709E+00
    0.29969861E+01    0.22515885E+00
    0.29862066E+01    0.24542172E+00
    0.29700506E+01    0.25689994E+00
    0.29517013E+01    0.25774281E+00
    0.29342260E+01    0.24766695E+00
    0.29219539E+01    0.22823151E+00
    0.29170177E+01    0.20420829E+00
