# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #000000
  3.199808015112427E+00  2.945594752121510E+19  7.354889017840474E+03  1.055985045207299E+06  3.471037613446804E+04  3.735198986365314E-07  8.434497872245513E+03  9.867862323220326E-02
  3.209213608791977E+00  2.946679572259799E+19  7.327938148421894E+03  1.049814399570705E+06  3.459591911903080E+04  3.755824205432586E-07  9.131728063392362E+03  1.060270340997932E-01
  3.218619202471527E+00  2.947775124244686E+19  7.298433136842674E+03  1.043472483192861E+06  3.446943070887479E+04  3.778622639536360E-07  9.894903583167290E+03  1.136365035767328E-01
  3.228024796151077E+00  2.948873310870299E+19  7.266236191685237E+03  1.036951424189091E+06  3.433015042484022E+04  3.803765521462555E-07  1.073045508473228E+04  1.215063248932034E-01
  3.237430389830629E+00  2.949965007260718E+19  7.231208521319186E+03  1.030242380947033E+06  3.417730131065649E+04  3.831437310665688E-07  1.164545972838788E+04  1.296357137370927E-01
  3.246835983510179E+00  2.951040025018046E+19  7.193215788492190E+03  1.023333462184878E+06  3.401011580433817E+04  3.861833167082192E-07  1.264771029164710E+04  1.380238073040113E-01
  3.256241577189728E+00  2.952087077849192E+19  7.152138145786686E+03  1.016209453956595E+06  3.382788417465455E+04  3.895152490325728E-07  1.374580891480529E+04  1.466696589263113E-01
  3.265647170869279E+00  2.953093753556011E+19  7.107873280879388E+03  1.008857139937003E+06  3.362997138229547E+04  3.931597394514754E-07  1.494928974435966E+04  1.555722436217556E-01
  3.275052764548829E+00  2.954046496935228E+19  7.060317354862360E+03  1.001274504920902E+06  3.341572956059221E+04  3.971389323744366E-07  1.626874319460890E+04  1.647304523414946E-01
  3.284458358228380E+00  2.954930614097823E+19  7.009337259910799E+03  9.934677103566681E+05  3.318436651392780E+04  4.014795651698724E-07  1.771588588464286E+04  1.741430802135525E-01
  3.293863951907929E+00  2.955730300374617E+19  6.954777572926107E+03  9.854283089860668E+05  3.293497531343208E+04  4.062130557575992E-07  1.930358740410252E+04  1.838088307914240E-01
  3.303269545587479E+00  2.956428650166130E+19  6.896503512127985E+03  9.771298281846780E+05  3.266673646745858E+04  4.113723216125190E-07  2.104596802820407E+04  1.937263276047570E-01
  3.312675139267030E+00  2.957007574436326E+19  6.834422437665844E+03  9.685519628970950E+05  3.237902369565144E+04  4.169899452012838E-07  2.295862953250832E+04  2.038940895881547E-01
  3.322080732946579E+00  2.957447612836504E+19  6.768463694139362E+03  9.596877817853531E+05  3.207131306599321E+04  4.231000092537556E-07  2.505890966174615E+04  2.143105230184348E-01
  3.331486326626130E+00  2.957727705291439E+19  6.698555576830806E+03  9.505334829939508E+05  3.174307462425020E+04  4.297405926323465E-07  2.736708746913761E+04  2.249739155647199E-01
  3.340891920305681E+00  2.957825005160707E+19  6.624622443905751E+03  9.410809125067352E+05  3.139375726797400E+04  4.369546782582575E-07  2.990426262845899E+04  2.358824301137841E-01
  3.350297513985230E+00  2.957714761664885E+19  6.546592735475449E+03  9.313173556072703E+05  3.102282650619486E+04  4.447900698812422E-07  3.269403489936221E+04  2.470340964030319E-01
  3.359703107664781E+00  2.957370234948077E+19  6.464405325414564E+03  9.212276370030637E+05  3.062979622494785E+04  4.532994426973622E-07  3.576368834124620E+04  2.584268002856971E-01
  3.369108701344331E+00  2.956762605097712E+19  6.378011170367470E+03  9.107963210832197E+05  3.021423907842816E+04  4.625408881472068E-07  3.914140601094579E+04  2.700582715491595E-01
  3.378514295023880E+00  2.955860938472411E+19  6.287373014086671E+03  9.000117359804888E+05  2.977578852424729E+04  4.725787566004328E-07  4.285975126777765E+04  2.819261004255675E-01
  3.387919888703431E+00  2.954632417173840E+19  6.192463673797229E+03  8.888644524508805E+05  2.931413675920562E+04  4.834848050261375E-07  4.695473680583142E+04  2.940280052267941E-01
  3.397325482382981E+00  2.953043275012995E+19  6.093270465482244E+03  8.773435722589546E+05  2.882906842673611E+04  4.953388013083037E-07  5.146658631998587E+04  3.063613583773809E-01
  3.406731076062532E+00  2.951060490330921E+19  5.989795424148004E+03  8.654355263559485E+05  2.832048079967585E+04  5.082297211645048E-07  5.644033351012226E+04  3.189232606158511E-01
  3.416136669742082E+00  2.948653641875904E+19  5.882055433295887E+03  8.531261177753117E+05  2.778840331581265E+04  5.222571537417884E-07  6.192709345760338E+04  3.317106018871033E-01
  3.425542263421633E+00  2.945795205619577E+19  5.770081159069789E+03  8.404008511332707E+05  2.723299484250540E+04  5.375331137403742E-07  6.799209092301410E+04  3.447202434543830E-01
  3.434947857101184E+00  2.942457315015958E+19  5.653915451604707E+03  8.272424937719898E+05  2.665450569960323E+04  5.541842724947768E-07  7.469933667934571E+04  3.579492602435287E-01
  3.444353450780732E+00  2.938604604787033E+19  5.533622326889848E+03  8.136332793004075E+05  2.605325819799942E+04  5.723529951883446E-07  8.212268278810696E+04  3.713940010714419E-01
  3.453759044460282E+00  2.934184084634811E+19  5.409284523789360E+03  7.995623243048557E+05  2.542955579417987E+04  5.922002409741661E-07  9.033462709067615E+04  3.850505161193922E-01
  3.463164638139832E+00  2.929117743206206E+19  5.280999182876649E+03  7.850269382504316E+05  2.478361947280056E+04  6.139093797124851E-07  9.942464714580266E+04  3.989151703467825E-01
  3.472570231819382E+00  2.923307337403880E+19  5.148883173370370E+03  7.700216006369884E+05  2.411568066342383E+04  6.376890839195650E-07  1.094968655860079E+05  4.129841634136239E-01
  3.481975825498933E+00  2.916658176716721E+19  5.013079396552745E+03  7.545442219823404E+05  2.342622655046072E+04  6.637764040082320E-07  1.206571786425553E+05  4.272528482881065E-01
  3.491381419178481E+00  2.909117426679884E+19  4.873746266876398E+03  7.385956017697118E+05  2.271624902749684E+04  6.924437274291874E-07  1.330287700519502E+05  4.417167466518230E-01
  3.500787012858033E+00  2.900713029038578E+19  4.731054858910162E+03  7.221822692029078E+05  2.198748085580553E+04  7.240058766343120E-07  1.467504577351229E+05  4.563717180442312E-01
  3.510192606537583E+00  2.891566797224231E+19  4.585203339112953E+03  7.052904390841944E+05  2.124246392955522E+04  7.588246203326510E-07  1.620033565306223E+05  4.712124095939177E-01
  3.519598200217132E+00  2.881857511261408E+19  4.436400491101374E+03  6.879703422073899E+05  2.048409340764616E+04  7.973214863336232E-07  1.789740371060324E+05  4.862338018767197E-01
  3.529003793896684E+00  2.871732766388316E+19  4.284865687839731E+03  6.700966824050068E+05  1.971493280611399E+04  8.399898953934604E-07  1.978694656303579E+05  5.014311149549386E-01
  3.538409387576234E+00  2.861193645833232E+19  4.130848897192396E+03  6.518110739186956E+05  1.893657088372828E+04  8.874037251180155E-07  2.189433090255149E+05  5.167982152495267E-01
  3.547814981255783E+00  2.849998828043626E+19  3.974599446240917E+03  6.328483377794756E+05  1.814904176058080E+04  9.402439131005926E-07  2.424803793278201E+05  5.323298982641003E-01
  3.557220574935333E+00  2.837645178827476E+19  3.816392544070874E+03  6.134067564009537E+05  1.735113493049972E+04  9.993128115625111E-07  2.688063921040588E+05  5.480202278483863E-01
  3.566626168614884E+00  2.823458086941943E+19  3.656525159055855E+03  5.933463467097946E+05  1.654124042960232E+04  1.065561801940347E-06  2.983057626228803E+05  5.638624888353350E-01
  3.576031762294434E+00  2.806773635173917E+19  3.495291755721740E+03  5.725581874914016E+05  1.571848471339410E+04  1.140136497908635E-06  3.314041433174759E+05  5.798510373029526E-01
  3.585437355973985E+00  2.787165948679825E+19  3.332976514589302E+03  5.516208805102346E+05  1.488395468517226E+04  1.224430117626740E-06  3.686029480150116E+05  5.959785147493890E-01
  3.594842949653535E+00  2.764645224102362E+19  3.169853637784035E+03  5.292777404473464E+05  1.404134685704487E+04  1.320152674911983E-06  4.105141875520319E+05  6.122381985943459E-01
  3.604248543333084E+00  2.739737001230627E+19  3.006199914932627E+03  5.079598294714081E+05  1.319674458551511E+04  1.429413835884692E-06  4.579201936464361E+05  6.286230966056672E-01
  3.613654137012635E+00  2.713349729480104E+19  2.842138620981182E+03  4.855041390991751E+05  1.235669212054786E+04  1.554961592280732E-06  5.118116658839453E+05  6.451253498937930E-01
  3.623059730692186E+00  2.686529639477656E+19  2.677555713274198E+03  4.632019010915193E+05  1.152635357906218E+04  1.700524007899426E-06  5.733344511522570E+05  6.617383572122425E-01
  3.632465324371735E+00  2.660181962589064E+19  2.512234848516467E+03  4.407758350646253E+05  1.070883754864484E+04  1.871129405977994E-06  6.437797979126656E+05  6.784539362292352E-01
  3.641870918051286E+00  2.634885933932200E+19  2.345982541266171E+03  4.167309751128559E+05  9.905335206318532E+03  2.073531522372564E-06  7.243608916906643E+05  6.952647047136395E-01
  3.651276511730836E+00  2.611004689957631E+19  2.178871041623182E+03  3.934643926082120E+05  9.117097245090466E+03  2.316610281652554E-06  8.161950763464298E+05  7.121627487343083E-01
  3.660682105410387E+00  2.589182712479464E+19  2.011201195624407E+03  3.691272649146160E+05  8.346680978165052E+03  2.612321876021992E-06  9.211236780156870E+05  7.291392695152716E-01
  3.670087699089936E+00  2.572140392165734E+19  1.843224774003800E+03  3.420984908539630E+05  7.601101423864793E+03  2.977555391263427E-06  1.044548119767482E+06  7.461866869472373E-01
  3.679493292769485E+00  2.568900431553312E+19  1.675289769783078E+03  3.124591832270646E+05  6.901678365724969E+03  3.436366841051511E-06  1.202901347352917E+06  7.632948224018352E-01
  3.688898886449037E+00  2.601034362296046E+19  1.508834673601676E+03  2.899179044337363E+05  6.295185290991220E+03  4.020346384703971E-06  1.437609128816747E+06  7.804534228264222E-01
  3.698304480128586E+00  2.708494001642386E+19  1.347073996517744E+03  2.573233398807727E+05  5.848452231361134E+03  4.765813377443429E-06  1.835570054241602E+06  7.976540944451855E-01
  3.707710073808136E+00  2.947951613880172E+19  1.193939313223121E+03  2.356824265312487E+05  5.599984587538469E+03  5.715914862706872E-06  2.542574644201673E+06  8.148855097816923E-01
  3.717115667487687E+00  3.372025349869843E+19  1.052218216430067E+03  2.116625728942993E+05  5.464374849138972E+03  6.953423917983083E-06  3.728128513382489E+06  8.321399703200762E-01
  3.726521261167236E+00  3.980978608738506E+19  9.221061209208492E+02  1.877716524745572E+05  5.193169739187309E+03  8.718461691139852E-06  5.419129693346762E+06  8.494089226763262E-01
  3.735926854846788E+00  4.670209612239344E+19  8.028821653233865E+02  1.790270432744727E+05  4.601885436920422E+03  1.159042590461306E-05  7.168878187896589E+06  8.666841211629135E-01
  3.745332448526338E+00  5.231054486130037E+19  6.938762693909817E+02  1.503761553351654E+05  3.790945843369546E+03  1.662869626841673E-05  8.019547330075201E+06  8.839623040129561E-01
  3.754738042205887E+00  5.459694260300254E+19  5.945497043439093E+02  1.192871651940322E+05  2.980833426980346E+03  2.502439947957855E-05  7.455215922377972E+06  9.012336941688803E-01
  3.764143635885437E+00  5.282369824472064E+19  5.038080741931610E+02  1.016891430255920E+05  2.266423891053676E+03  3.734107788505106E-05  5.977470542856546E+06  9.184866878240521E-01
  3.773549229564986E+00  4.760902913357509E+19  4.189500384549826E+02  8.631415641294446E+04  1.627239591379182E+03  5.680230470867716E-05  4.227745580219773E+06  9.357151691628023E-01
  3.782954823244537E+00  4.025407957589688E+19  3.372916519502780E+02  6.741072249578044E+04  1.069261640835222E+03  9.758637652124650E-05  2.600678252560902E+06  9.529140301630561E-01
  3.792360416924087E+00  3.205068769828801E+19  2.580942147369644E+02  4.903844967783205E+04  6.367566410730732E+02  1.860653877320602E-04  1.383210733898418E+06  9.700764313272758E-01
  3.801766010603639E+00  2.383907271268307E+19  1.822170691582137E+02  3.258544272893367E+04  3.369819036091342E+02  3.025671680310302E-04  6.412775085734280E+05  9.871957430431915E-01
  3.811171604283189E+00  1.595392087280411E+19  1.122740520927214E+02  1.459355922950815E+04  1.469290501246416E+02  4.371251226639078E-04  2.348658283530872E+05  1.004266712328525E+00
  3.820577197962739E+00  8.400849080868514E+18  5.497841707513523E+01  3.476271141053781E+03  4.575162775221764E+01  7.808089628425245E-04  5.086701081533649E+04  1.021282844229229E+00
  3.829982791642289E+00  1.051579940605790E+18  2.242042896591485E+01  2.167962457014243E+02  3.604882564251122E+00  2.227445451516848E-03  4.549747489431325E+02  1.038240991589999E+00
 
 
# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #000550
  1.958197621724365E+00  4.317024039338088E+17  2.126171074640899E+01  3.231419584502908E+01  1.470629899971407E+00  2.403199229347020E-03  1.086935629695930E-02  1.038769325869093E+00
  1.967603752138432E+00  2.192937995503011E+18  3.754373367765983E+01 -4.309120406567264E+02  1.319614206727814E+01  1.026905321807598E-03  4.020574383363080E-01  1.026263728753675E+00
  1.977009882552499E+00  3.997834196435889E+18  7.484618609428387E+01 -2.123422217965915E+03  4.793917164339567E+01  3.655887340237032E-04  1.921210535077465E+00  1.013664923112819E+00
  1.986416012966567E+00  5.901274731847342E+18  1.266426185602382E+02 -5.252245175932749E+03  1.196141143890326E+02  1.659986028072969E-04  5.453307139813399E+00  1.000971082228534E+00
  1.995822143380635E+00  7.974124719273826E+18  1.847829199767256E+02 -7.161516408178589E+03  2.354850456094196E+02  9.412477470106698E-05  1.203058971098442E+01  9.881803283404371E-01
  2.005228273794702E+00  1.029871130453002E+19  2.458589512135395E+02 -4.703421260646865E+03  4.037277671050698E+02  6.131573325858253E-05  2.333499942127884E+01  9.752908712739410E-01
  2.014634404208771E+00  1.295286817067259E+19  3.084884857577665E+02  1.633957260453762E+03  6.346662594890231E+02  4.364571771195527E-05  4.219021374695949E+01  9.623017707773043E-01
  2.024040534622837E+00  1.598398580004448E+19  3.720410098588801E+02  1.220707525212763E+04  9.384529160344882E+02  3.300565665811308E-05  7.287719782123501E+01  9.492130990765397E-01
  2.033446665036905E+00  1.937638137404672E+19  4.360966484109650E+02  2.757522849387414E+04  1.319858294119562E+03  2.609272556601286E-05  1.208120113473104E+02  9.360257909905112E-01
  2.042852795450973E+00  2.301576233439680E+19  5.002400681319380E+02  4.612100212651434E+04  1.770917558859435E+03  2.136381431751769E-05  1.907699934647774E+02  9.227418481476558E-01
  2.052258925865041E+00  2.665622989951005E+19  5.639362722097910E+02  7.154547393304596E+04  2.265129045976806E+03  1.801269361814519E-05  2.827682317113813E+02  9.093641670412946E-01
  2.061665056279108E+00  2.990551505951624E+19  6.264977459358322E+02  1.050027242613286E+05  2.760695522611283E+03  1.556303469261612E-05  3.860271750421094E+02  8.958972312032540E-01
  2.071071186693175E+00  3.228329590997290E+19  6.875045124885289E+02  1.370170304016166E+05  3.216153782604020E+03  1.368266784208204E-05  4.760764683861573E+02  8.823472295244281E-01
  2.080477317107243E+00  3.343242162349861E+19  7.478400721108094E+02  1.524955256530636E+05  3.614173253014865E+03  1.209936760530630E-05  5.258972143431386E+02  8.687199920348656E-01
  2.089883447521310E+00  3.338186354094064E+19  8.105201976549270E+02  1.571043477981070E+05  3.973624993436558E+03  1.063108757526245E-05  5.275015232015191E+02  8.550179586929290E-01
  2.099289577935378E+00  3.254245512321863E+19  8.801623374610087E+02  1.866308043022612E+05  4.324305404982899E+03  9.248338201915272E-06  4.958554644293951E+02  8.412418075058823E-01
  2.108695708349446E+00  3.140278548623798E+19  9.617119415308176E+02  2.295214336084714E+05  4.681691500842984E+03  7.992218077860372E-06  4.530835380265037E+02  8.273969658187752E-01
  2.118101838763514E+00  3.028197276433278E+19  1.059097142659698E+03  2.636754842526283E+05  5.058566664185868E+03  6.868030690982654E-06  4.159002681611796E+02  8.134919278161192E-01
  2.127507969177582E+00  2.931054713272982E+19  1.173512951439811E+03  2.926943286658643E+05  5.471873453214943E+03  5.871867779876326E-06  3.912478329690400E+02  7.995338108138541E-01
  2.136914099591649E+00  2.851562165254243E+19  1.303042659178427E+03  3.282062651750355E+05  5.931970669780409E+03  5.013622740497248E-06  3.784012142159730E+02  7.855288259192024E-01
  2.146320230005717E+00  2.789070896739089E+19  1.444123064189592E+03  3.532621811693785E+05  6.440472110867438E+03  4.295380250861993E-06  3.741332358807601E+02  7.714839590259763E-01
  2.155726360419783E+00  2.742405489293182E+19  1.592630399645630E+03  3.864216034622070E+05  6.990976789881204E+03  3.707739584841880E-06  3.756537563529683E+02  7.574050533906052E-01
  2.165132490833853E+00  2.709973891779452E+19  1.745016202643579E+03  4.144561760718465E+05  7.573150851454764E+03  3.232412485479062E-06  3.811129023703996E+02  7.432987871302670E-01
  2.174538621247919E+00  2.690019866599050E+19  1.898609088777946E+03  4.438778230494004E+05  8.179821293016867E+03  2.848129211112571E-06  3.895688902440623E+02  7.291715561763368E-01
  2.183944751661987E+00  2.680818326222230E+19  2.051962803705005E+03  4.676209643401478E+05  8.809954858306632E+03  2.534956844516309E-06  4.006311778451068E+02  7.150296512505410E-01
  2.193350882076055E+00  2.680519823060440E+19  2.204276558913878E+03  5.010733032898267E+05  9.463130305950737E+03  2.276872210828288E-06  4.139829712411839E+02  7.008786161510741E-01
  2.202757012490122E+00  2.686950801263691E+19  2.354830886512510E+03  5.232508528411034E+05  1.013482594687779E+04  2.062016520652856E-06  4.291160425383953E+02  6.867253662056536E-01
  2.212163142904190E+00  2.698088645197254E+19  2.503326729668520E+03  5.507558381332534E+05  1.081985565641207E+04  1.881214014294690E-06  4.454828681981020E+02  6.725754963946611E-01
  2.221569273318258E+00  2.712500008278816E+19  2.649876391753374E+03  5.803612993914911E+05  1.151535228405949E+04  1.727280316101566E-06  4.627212338243073E+02  6.584351686067531E-01
  2.230975403732325E+00  2.729143970549418E+19  2.794730940457660E+03  6.062945995742818E+05  1.221987353485033E+04  1.594717779294844E-06  4.805912367617026E+02  6.443113660111857E-01
  2.240381534146392E+00  2.747218588320044E+19  2.938317301340304E+03  6.336081649535447E+05  1.293306249828744E+04  1.479248950433857E-06  4.989338144769015E+02  6.302104020392314E-01
  2.249787664560460E+00  2.766063267266933E+19  3.081057345105502E+03  6.607735926442717E+05  1.365447755720094E+04  1.377642787419871E-06  5.175945690189200E+02  6.161386634512054E-01
  2.259193794974528E+00  2.785072478353733E+19  3.223228386938496E+03  6.867960974790030E+05  1.438274757757428E+04  1.287502207014695E-06  5.364025438158280E+02  6.021027389778171E-01
  2.268599925388596E+00  2.803654644924021E+19  3.364941016877393E+03  7.117579436490454E+05  1.511529990863134E+04  1.207028265835864E-06  5.551521672872209E+02  5.881091264746616E-01
  2.278006055802662E+00  2.821263471638623E+19  3.506211651905089E+03  7.370963868081062E+05  1.584882887111104E+04  1.134816014879004E-06  5.736221380266454E+02  5.741642576892796E-01
  2.287412186216731E+00  2.837456344132661E+19  3.646951559273572E+03  7.614711123603501E+05  1.657962982111842E+04  1.069761151416024E-06  5.915905640004813E+02  5.602745919092489E-01
  2.296818316630798E+00  2.851944213833454E+19  3.786995536152225E+03  7.853447647993807E+05  1.730418954704373E+04  1.010971751612431E-06  6.088832990046641E+02  5.464461979173945E-01
  2.306224447044866E+00  2.864628422742309E+19  3.926153695597014E+03  8.085542016884910E+05  1.801982979002350E+04  9.577006760106198E-07  6.254161952254863E+02  5.326853437609018E-01
  2.315630577458933E+00  2.875597021415922E+19  4.064228822626180E+03  8.312530207784052E+05  1.872496181989097E+04  9.093124100133872E-07  6.411547185151071E+02  5.189982899368981E-01
  2.325036707873001E+00  2.885080538269331E+19  4.201021257013899E+03  8.533904255613755E+05  1.941902093837754E+04  8.652621370625767E-07  6.561486759280720E+02  5.053912430488454E-01
  2.334442838287069E+00  2.893381405745096E+19  4.336336460394283E+03  8.749762571632154E+05  2.010217233513702E+04  8.250785397515775E-07  6.704968714339856E+02  4.918702146412151E-01
  2.343848968701137E+00  2.900799584877706E+19  4.469989721996713E+03  8.958640131480657E+05  2.077487775407322E+04  7.883511791026782E-07  6.843113878151455E+02  4.784409774016875E-01
  2.353255099115204E+00  2.907575944936097E+19  4.601804282759362E+03  9.161755694788266E+05  2.143746191702389E+04  7.547220798749250E-07  6.976840674141470E+02  4.651094960384808E-01
  2.362661229529270E+00  2.913866770006140E+19  4.731609258634118E+03  9.358247460924967E+05  2.208984220489154E+04  7.238786204474180E-07  7.106696598258296E+02  4.518816555438195E-01
  2.372067359943339E+00  2.919744862768420E+19  4.859232886008906E+03  9.548104515886288E+05  2.273141672823736E+04  6.955483192250509E-07  7.232897774199419E+02  4.387632417097190E-01
  2.381473490357406E+00  2.925221082893938E+19  4.984511715965957E+03  9.731135745543285E+05  2.336119155910017E+04  6.694910587782023E-07  7.355457596565158E+02  4.257597562061531E-01
  2.390879620771475E+00  2.930274500023549E+19  5.107290058029093E+03  9.907355478148705E+05  2.397796134062519E+04  6.454948491052744E-07  7.474116313166309E+02  4.128765549690386E-01
  2.400285751185542E+00  2.934879848834046E+19  5.227418816451463E+03  1.007673338714635E+06  2.458050377597512E+04  6.233722843253950E-07  7.588736400058450E+02  4.001190899840231E-01
  2.409691881599610E+00  2.939025233317618E+19  5.344759943082494E+03  1.023943186977602E+06  2.516775011777924E+04  6.029565416978546E-07  7.699132735107908E+02  3.874926872690232E-01
  2.419098012013677E+00  2.942718210364598E+19  5.459188007818284E+03  1.039554539211629E+06  2.573886044045767E+04  5.840985613785721E-07  7.805260772862409E+02  3.750025460077729E-01
  2.428504142427745E+00  2.945982810113907E+19  5.570591766595795E+03  1.054522773592446E+06  2.629322362635220E+04  5.666646512055357E-07  7.907213439467101E+02  3.626536932762269E-01
  2.437910272841813E+00  2.948852076397851E+19  5.678875572076755E+03  1.068855644765397E+06  2.683041139811998E+04  5.505344630213061E-07  8.005184724101347E+02  3.504508897648697E-01
  2.447316403255880E+00  2.951360312001044E+19  5.783956192591159E+03  1.082551754282929E+06  2.735009905328021E+04  5.355998878328926E-07  8.099352571717236E+02  3.383989665391595E-01
  2.456722533669947E+00  2.953538033618227E+19  5.885763456748364E+03  1.095615546188222E+06  2.785202123877347E+04  5.217635120724618E-07  8.189895763032227E+02  3.265026520797527E-01
  2.466128664084014E+00  2.955410123349324E+19  5.984239383741931E+03  1.108051428690081E+06  2.833594611202555E+04  5.089374731613835E-07  8.276952165453602E+02  3.147665461687179E-01
  2.475534794498083E+00  2.956996433968447E+19  6.079337115527889E+03  1.119859699346453E+06  2.880167082745879E+04  4.970424689964868E-07  8.360687400746183E+02  3.031951190114469E-01
  2.484940924912150E+00  2.958313507650642E+19  6.171019869107678E+03  1.131045259603986E+06  2.924902886397979E+04  4.860068753676931E-07  8.441265086518495E+02  2.917927099335339E-01
  2.494347055326217E+00  2.959376256733759E+19  6.259260314514384E+03  1.141616348025104E+06  2.967790068578198E+04  4.757659147206225E-07  8.518855146391633E+02  2.805635139832426E-01
  2.503753185740285E+00  2.960198970303759E+19  6.344040520919267E+03  1.151584594265715E+06  3.008822175447427E+04  4.662608619632786E-07  8.593639473257490E+02  2.695115416804227E-01
  2.513159316154354E+00  2.960795596940945E+19  6.425350885686004E+03  1.160962274479881E+06  3.047997909458429E+04  4.574384584298016E-07  8.665823068670927E+02  2.586407578443874E-01
  2.522565446568422E+00  2.961179744924186E+19  6.503191193386208E+03  1.169759254600336E+06  3.085321532668475E+04  4.492501713927320E-07  8.735656935499740E+02  2.479550138044521E-01
  2.531971576982489E+00  2.961364744503833E+19  6.577571768446272E+03  1.177983608395457E+06  3.120803387922778E+04  4.416515415285276E-07  8.803314384209376E+02  2.374580343262364E-01
  2.541377707396555E+00  2.961363814583566E+19  6.648514674392585E+03  1.185644056088676E+06  3.154460536528868E+04  4.346016095740003E-07  8.869037841646721E+02  2.271534184663476E-01
  2.550783837810623E+00  2.961190212880328E+19  6.716053264598915E+03  1.192757221989842E+06  3.186316582881031E+04  4.280625715270323E-07  8.933088915513890E+02  2.170446407426041E-01
  2.560189968224691E+00  2.960857318055825E+19  6.780226511423291E+03  1.199347577178570E+06  3.216399019716842E+04  4.219999532385912E-07  8.995746126697528E+02  2.071350543107795E-01
  2.569596098638760E+00  2.960378636960974E+19  6.841066710478186E+03  1.205440752791525E+06  3.244733526725199E+04  4.163833366455165E-07  9.057298244356945E+02  1.974278962029224E-01
  2.579002229052827E+00  2.959767755577982E+19  6.898591703732855E+03  1.211049068124976E+06  3.271340465658612E+04  4.111865422196528E-07  9.118040403521309E+02  1.879262926700044E-01
  2.588408359466895E+00  2.959038310383281E+19  6.952826357536977E+03  1.216157849491546E+06  3.296245014304142E+04  4.063852184687207E-07  9.178288692644735E+02  1.786332605011964E-01
  2.597814489880962E+00  2.958204038269859E+19  7.003849392180800E+03  1.220753289643628E+06  3.319498798183956E+04  4.019526609904542E-07  9.238410092350852E+02  1.695517014129190E-01
  2.607220620295030E+00  2.957278854119221E+19  7.051801468536705E+03  1.224849902199488E+06  3.341182945857583E+04  3.978595045661606E-07  9.298827585452100E+02  1.606843962910200E-01
  2.616626750709097E+00  2.956276855439967E+19  7.096822896500862E+03  1.228479341364257E+06  3.361378367901106E+04  3.940791373610248E-07  9.359982774530994E+02  1.520340062122187E-01
  2.626032881123165E+00  2.955212216417335E+19  7.138998607951497E+03  1.231680137759954E+06  3.380140193230685E+04  3.905917098630102E-07  9.422304962699232E+02  1.436030784803836E-01
  2.635439011537232E+00  2.954098980602102E+19  7.178376117256836E+03  1.234478868695894E+06  3.397506676700909E+04  3.873819269091944E-07  9.486224452226725E+02  1.353940543766337E-01
  2.644845141951300E+00  2.952950772310739E+19  7.215014066609894E+03  1.236884859235822E+06  3.413521868792227E+04  3.844348153986592E-07  9.552202076476719E+02  1.274092739017766E-01
  2.654251272365368E+00  2.951780479536325E+19  7.249001452511460E+03  1.238905346074831E+06  3.428243942636234E+04  3.817342125128765E-07  9.620740053519057E+02  1.196509760978066E-01
  2.663657402779435E+00  2.950599976933246E+19  7.280446868504287E+03  1.240552364101340E+06  3.441739413400296E+04  3.792636511496163E-07  9.692375853454275E+02  1.121212986187237E-01
  2.673063533193503E+00  2.949419943244121E+19  7.309463303631821E+03  1.241840407180929E+06  3.454075569542049E+04  3.770074820656036E-07  9.767674545187361E+02  1.048223337343903E-01
  2.682469663607570E+00  2.948249763898907E+19  7.336161730237045E+03  1.242784206570930E+06  3.465317282974633E+04  3.749512420705242E-07  9.847227797953773E+02  9.775609877743580E-02
  2.691875794021638E+00  2.947097516685395E+19  7.360651558819347E+03  1.243398660293310E+06  3.475527184766666E+04  3.730814871203698E-07  9.931657880280727E+02  9.092445954346497E-02
  2.701281924435705E+00  2.945970043234047E+19  7.383042116708228E+03  1.243698462634137E+06  3.484766413510316E+04  3.713855681454769E-07  1.002162234248162E+03  8.432918475050433E-02
  2.710688054849773E+00  2.944873049785584E+19  7.403443326962615E+03  1.243698510440192E+06  3.493095015475323E+04  3.698514861842994E-07  1.011804170910968E+03  7.797194821196987E-02
  2.720094185263841E+00  2.943811223651656E+19  7.421965475505665E+03  1.243414015924215E+06  3.500571938302163E+04  3.684678278824362E-07  1.022148282023659E+03  7.185433237998959E-02
  2.729500315677909E+00  2.942788360899663E+19  7.438718544114012E+03  1.242859374325382E+06  3.507254842383935E+04  3.672237408862280E-07  1.033273040819776E+03  6.597789376758388E-02
  2.738906446091976E+00  2.941807484004449E+19  7.453811603036269E+03  1.242046088795178E+06  3.513199937259271E+04  3.661089108268298E-07  1.045263500898121E+03  6.034424456724195E-02
  2.748312576506044E+00  2.940870891774489E+19  7.467353196864684E+03  1.240988382213557E+06  3.518462212174677E+04  3.651134713395506E-07  1.058211173507772E+03  5.495473558657395E-02
  2.757718706920112E+00  2.939980284319761E+19  7.479450361454743E+03  1.239700992820733E+06  3.523095115916045E+04  3.642280214588959E-07  1.072215459284968E+03  4.981062242835028E-02
  2.767124837334180E+00  2.939136850510661E+19  7.490208134037619E+03  1.238198576598612E+06  3.527150429334040E+04  3.634436113429015E-07  1.087399936911997E+03  4.491310095250574E-02
  2.776530967748246E+00  2.938341372271722E+19  7.499728738657166E+03  1.236490389913386E+06  3.530678008820619E+04  3.627517565387787E-07  1.103862567406680E+03  4.026353707634160E-02
