# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #001000
  2.713728751879563E+00  2.934525824457093E+19  2.644983802155825E+03  1.201477519045128E+06  1.243549539061313E+04  3.337904630643685E-07  5.442623508887020E+02  7.835720245512623E-02
  2.723172916897504E+00  2.934048277397628E+19  2.655099265555445E+03  1.201891613674795E+06  1.248101720919295E+04  3.319073951820471E-07  5.450789822620884E+02  7.208319932725291E-02
  2.732617081915443E+00  2.933613889628815E+19  2.665579902486642E+03  1.204174647124240E+06  1.252842621401895E+04  3.299592030113605E-07  5.459466132454154E+02  6.605526179611503E-02
  2.742061246933384E+00  2.933213275630875E+19  2.676272842170652E+03  1.207249175412343E+06  1.257696489223463E+04  3.279757365105007E-07  5.468466736643613E+02  6.027626299725320E-02
  2.751505411951324E+00  2.932837433612932E+19  2.687030062805464E+03  1.210515444456466E+06  1.262590021542965E+04  3.259857434298058E-07  5.477612327663135E+02  5.475113187047637E-02
  2.760949576969264E+00  2.932478196088702E+19  2.697700594455008E+03  1.213087278873867E+06  1.267448995487067E+04  3.240189350397372E-07  5.486723564345432E+02  4.947841788355031E-02
  2.770393741987204E+00  2.932130419726277E+19  2.708151698262893E+03  1.214837510409917E+06  1.272209020049857E+04  3.221012985181478E-07  5.495650532307286E+02  4.446464521770255E-02
  2.779837907005145E+00  2.931788433366618E+19  2.718255685310753E+03  1.215753035496096E+06  1.276807846629251E+04  3.202573790060749E-07  5.504246679384573E+02  3.970963273259930E-02
  2.789282072023084E+00  2.931447414729769E+19  2.727910534186793E+03  1.216013579728629E+06  1.281195536277306E+04  3.185067474130346E-07  5.512393541283718E+02  3.521521186412368E-02
  2.798726237041024E+00  2.931104206045425E+19  2.737023294189435E+03  1.215807888090183E+06  1.285327090771948E+04  3.168664165423571E-07  5.519988489449024E+02  3.098599744641773E-02
  2.808170402058964E+00  2.930761361474036E+19  2.745531711674283E+03  1.215179326117335E+06  1.289174397962556E+04  3.153472168320749E-07  5.526980658845503E+02  2.702006125688730E-02
  2.817614567076905E+00  2.930415914272320E+19  2.753385681643482E+03  1.214233930660261E+06  1.292712546403795E+04  3.139570502921641E-07  5.533310931945953E+02  2.332072416339389E-02
  2.827058732094844E+00  2.930070354313046E+19  2.760544497990262E+03  1.212806841273449E+06  1.295923475238389E+04  3.127014225140842E-07  5.538950671571777E+02  1.989061244489897E-02
  2.836502897112786E+00  2.929739137992156E+19  2.767005335570333E+03  1.210438433321764E+06  1.298812222468821E+04  3.115786802583669E-07  5.543953532253933E+02  1.672812168802706E-02
  2.845947062130726E+00  2.929421270603969E+19  2.772756847064187E+03  1.207645630508778E+06  1.301373001276163E+04  3.105882331505030E-07  5.548307612916187E+02  1.383619820629260E-02
  2.855391227148666E+00  2.929115261752421E+19  2.777794929510140E+03  1.204843841308726E+06  1.303603331350813E+04  3.097281269429030E-07  5.552006680894171E+02  1.121607949699480E-02
  2.864835392166607E+00  2.928828458052599E+19  2.782124474794889E+03  1.202439933905079E+06  1.305508907901565E+04  3.089948087090680E-07  5.555086478900701E+02  8.866452926203834E-03
  2.874279557184545E+00  2.928579810532247E+19  2.785733278905405E+03  1.201269024629440E+06  1.307092537962175E+04  3.083877895983693E-07  5.557609872333056E+02  6.789919344519091E-03
  2.883723722202486E+00  2.928355506139477E+19  2.788678332607366E+03  1.199635468760034E+06  1.308374996937665E+04  3.078953827462135E-07  5.559582920826520E+02  4.988106836096344E-03
  2.893167887220427E+00  2.928137483961253E+19  2.791057545116680E+03  1.194442004258016E+06  1.309394334801627E+04  3.074996062825140E-07  5.561034259555101E+02  3.460508360922046E-03
  2.902612052238367E+00  2.928043626519165E+19  2.792760779730418E+03  1.190244678915732E+06  1.310151735772078E+04  3.072173952184223E-07  5.562304305460850E+02  2.208842860208318E-03
  2.912056217256307E+00  2.928095261814035E+19  2.793702261185782E+03  1.191529685447754E+06  1.310616659463874E+04  3.070618322897353E-07  5.563391493954598E+02  1.233789929420784E-03
  2.921500382274247E+00  2.927927830237468E+19  2.794007331975880E+03  1.195340517569471E+06  1.310684834594065E+04  3.070115061511554E-07  5.563041768738210E+02  5.361705353138073E-04
  2.930944547292188E+00  2.927758401488667E+19  2.793797271859760E+03  1.192227215106077E+06  1.310510463200784E+04  3.070461360600125E-07  5.562201422837156E+02  1.273705603880290E-04
  2.940388712310127E+00  2.927691377798712E+19  2.793460234202911E+03  1.176914783842881E+06  1.310322354059194E+04  3.071017280310783E-07  5.561637984344566E+02  1.948948682477951E-06
  2.949832877328067E+00  2.927642148192109E+19  2.793893889283553E+03  1.181132667644100E+06  1.310503758581411E+04  3.070302009641128E-07  5.561863168717102E+02  1.180575515889854E-04
  2.959277042346007E+00  2.927884725373161E+19  2.794017959231627E+03  1.180596875460412E+06  1.310670534853278E+04  3.070097573980868E-07  5.562903428480565E+02  5.296752301434123E-04
  2.968721207363948E+00  2.928059884438022E+19  2.793619315612716E+03  1.171267414657025E+06  1.310561887311746E+04  3.070755241865064E-07  5.563193678242503E+02  1.227383539123628E-03
  2.978165372381888E+00  2.928099905715667E+19  2.792444496481241E+03  1.159248386784834E+06  1.310028498985506E+04  3.072697197786526E-07  5.562231003593320E+02  2.204713994491620E-03
  2.987609537399828E+00  2.928273438028985E+19  2.790402718371540E+03  1.156862949656141E+06  1.309147805164761E+04  3.076083357428097E-07  5.560940093322672E+02  3.462257872801296E-03
  2.997053702417769E+00  2.928503349320059E+19  2.787594333202527E+03  1.156151961705139E+06  1.307932168095438E+04  3.080762555993295E-07  5.559123928168541E+02  4.999433495831483E-03
  3.006497867435708E+00  2.928733415393931E+19  2.784076983625924E+03  1.151101952169107E+06  1.306383433245116E+04  3.086657076563098E-07  5.556623739837785E+02  6.816916692607757E-03
  3.015942032453649E+00  2.929001742945267E+19  2.779764948709610E+03  1.144864360651291E+06  1.304478083757361E+04  3.093934200422004E-07  5.553497082533593E+02  8.916622600957280E-03
  3.025386197471590E+00  2.929301708121045E+19  2.774628886332775E+03  1.139170363103338E+06  1.302199206185141E+04  3.102672232465083E-07  5.549686400434638E+02  1.129657672486208E-02
  3.034830362489529E+00  2.929621914455421E+19  2.768661012368856E+03  1.134793324711246E+06  1.299537967073746E+04  3.112918009278622E-07  5.545136906967085E+02  1.395619303137526E-02
  3.044274527507469E+00  2.929954295099764E+19  2.761919221829731E+03  1.130416998155835E+06  1.296517827596480E+04  3.124608458964170E-07  5.539869973931243E+02  1.689770776787400E-02
  3.053718692525410E+00  2.930293198350899E+19  2.754449963182446E+03  1.125770819775879E+06  1.293158030071955E+04  3.137696981277052E-07  5.533905419126284E+02  2.011923063911046E-02
  3.063162857543349E+00  2.930631211786849E+19  2.746298197075346E+03  1.120534521050665E+06  1.289476417775266E+04  3.152135570587716E-07  5.527255798736867E+02  2.362107373637220E-02
  3.072607022561290E+00  2.930963160449633E+19  2.737541220880637E+03  1.114442099727853E+06  1.285507140601611E+04  3.167811041943858E-07  5.519975006774831E+02  2.740497083474730E-02
  3.082051187579230E+00  2.931290955460526E+19  2.728278485783304E+03  1.107733359073359E+06  1.281297827380537E+04  3.184559247446239E-07  5.512166173574337E+02  3.146755701172100E-02
  3.091495352597171E+00  2.931615817861631E+19  2.718599650471665E+03  1.100377138021069E+06  1.276891207269361E+04  3.202219821959254E-07  5.503921706893503E+02  3.581025996872734E-02
  3.100939517615111E+00  2.931943132306294E+19  2.708623884008840E+03  1.092225466762845E+06  1.272345596329371E+04  3.220567237012140E-07  5.495379260589459E+02  4.043213911235335E-02
  3.110383682633050E+00  2.932280693636669E+19  2.698485570824447E+03  1.083232583841349E+06  1.267727383429686E+04  3.239333852110903E-07  5.486701348905397E+02  4.532931738558815E-02
  3.119827847650991E+00  2.932637667185190E+19  2.688302380409024E+03  1.073322881415750E+06  1.263095650527239E+04  3.258272138739245E-07  5.478039925935879E+02  5.050413418311121E-02
  3.129272012668932E+00  2.933024647890126E+19  2.678222257745597E+03  1.063096907935004E+06  1.258524233409764E+04  3.277074655443884E-07  5.469581992784574E+02  5.595153908519140E-02
  3.138716177686872E+00  2.933449908385327E+19  2.668377900672708E+03  1.053952182360000E+06  1.254078834677652E+04  3.295455856877684E-07  5.461491647578418E+02  6.167049000665835E-02
  3.148160342704811E+00  2.933915421866471E+19  2.658886806634039E+03  1.047050578786578E+06  1.249815497062585E+04  3.313165833508546E-07  5.453894645434258E+02  6.766089276328997E-02
  3.157604507722751E+00  2.934423475948716E+19  2.649884786972258E+03  1.042425550118037E+06  1.245799052993754E+04  3.329923082806463E-07  5.446935898315878E+02  7.391842611734334E-02
  3.167048672740692E+00  2.934971880220380E+19  2.641495753479289E+03  1.039166293725481E+06  1.242086944522812E+04  3.345472970744287E-07  5.440732250072508E+02  8.044797716984532E-02
  3.176492837758633E+00  2.935545171600076E+19  2.633844923756047E+03  1.035515667203537E+06  1.238731797804591E+04  3.359572633678258E-07  5.435352648419901E+02  8.724517373494334E-02
  3.185937002776572E+00  2.936128765198642E+19  2.626934093008910E+03  1.032369755382598E+06  1.235728667778215E+04  3.372235411307503E-07  5.430745318315126E+02  9.431493646049419E-02
  3.195381167794512E+00  2.936710305666933E+19  2.620625657470183E+03  1.028816683384960E+06  1.233007743458797E+04  3.383766179849459E-07  5.426724610767601E+02  1.016544656273337E-01
  3.204825332812454E+00  2.937259474669946E+19  2.614725016955156E+03  1.024356723001805E+06  1.230464811432694E+04  3.394579402021379E-07  5.422982258443972E+02  1.092660543699388E-01
  3.214269497830393E+00  2.937759720896389E+19  2.609051453872986E+03  1.019768846507986E+06  1.228007771565888E+04  3.405053720658432E-07  5.419274263270552E+02  1.171492996170670E-01
  3.223713662848334E+00  2.938227415882540E+19  2.603534127956896E+03  1.016131356054748E+06  1.225609881918880E+04  3.415338328344298E-07  5.415587750662364E+02  1.253032312497176E-01
  3.233157827866273E+00  2.938698183155477E+19  2.598290504858456E+03  1.013580579033077E+06  1.223341113510040E+04  3.425196328271340E-07  5.412170214502196E+02  1.337301285753483E-01
  3.242601992884213E+00  2.939176990747201E+19  2.593493738176860E+03  1.008038447157400E+06  1.221285014224812E+04  3.434276553297144E-07  5.409213850822593E+02  1.424279609914924E-01
  3.252046157902154E+00  2.939614949573587E+19  2.589324854676718E+03  9.991290587556919E+05  1.219506790485726E+04  3.442207695428069E-07  5.406724988203357E+02  1.513991195541416E-01
  3.261490322920094E+00  2.939990598325481E+19  2.585895687609445E+03  9.914553403431580E+05  1.218050332537156E+04  3.448754707097360E-07  5.404740706656912E+02  1.606388791901611E-01
  3.270934487938034E+00  2.940266580977761E+19  2.583009165682872E+03  9.839604432806419E+05  1.216807554629398E+04  3.454302905032223E-07  5.402931977379301E+02  1.701485691768692E-01
  3.280378652955974E+00  2.940393820712081E+19  2.580118037372094E+03  9.765482400106171E+05  1.215500084402290E+04  3.459946471647829E-07  5.400573063337172E+02  1.799246183649307E-01
  3.289822817973914E+00  2.940145430030782E+19  2.575711850412192E+03  9.592025674984979E+05  1.213322499127119E+04  3.468745854559453E-07  5.395321489530827E+02  1.899665099424073E-01
  3.299266982991855E+00  2.939263609075531E+19  2.567281532002035E+03  9.357743129149829E+05  1.208989128717998E+04  3.485881620817754E-07  5.383719434841726E+02  2.002694390117506E-01
  3.308711148009795E+00  2.937731454029987E+19  2.551855161352655E+03  8.841474982071242E+05  1.201099923177824E+04  3.517748536447265E-07  5.362709583097137E+02  2.108227789816425E-01
  3.318155313027735E+00  2.935312919873230E+19  2.527567684891117E+03  8.245544610461828E+05  1.188690761023168E+04  3.568961601976315E-07  5.329535744024729E+02  2.216108956891656E-01
  3.327599478045676E+00  2.932407772724796E+19  2.495482599019220E+03  8.412814681939643E+05  1.172441287777074E+04  3.638495823129626E-07  5.286686583389776E+02  2.326101030572685E-01
  3.337043643063616E+00  2.929562241759051E+19  2.458339703056838E+03  8.709860179565575E+05  1.153872814137046E+04  3.721713881533405E-07  5.238853929887377E+02  2.438323656792670E-01
  3.346487808081556E+00  2.926756830665013E+19  2.419048628578669E+03  8.612856194319085E+05  1.134347806119249E+04  3.813088737775493E-07  5.188875310820192E+02  2.552837093656586E-01
  3.355931973099495E+00  2.923993729594674E+19  2.379334744883726E+03  8.493561903644868E+05  1.114677075027816E+04  3.909198627016621E-07  5.138489516551765E+02  2.669693115469164E-01
  3.365376138117434E+00  2.921130113395768E+19  2.339779332420893E+03  8.326316637761698E+05  1.095078575914172E+04  4.008990278793293E-07  5.087782887208459E+02  2.788824835057019E-01
  3.374820303135375E+00  2.918032669762828E+19  2.300164524020126E+03  8.163732099145539E+05  1.075402508682602E+04  4.113336364211200E-07  5.036074586772498E+02  2.910183271487659E-01
  3.384264468153316E+00  2.914754022201822E+19  2.260062303705596E+03  8.069420417621459E+05  1.055472467792174E+04  4.223791046367690E-07  4.983113109067680E+02  3.033759207247596E-01
  3.393708633171256E+00  2.911291440719563E+19  2.218991799562612E+03  7.918918583427090E+05  1.035067141566544E+04  4.342284998864005E-07  4.928403332160023E+02  3.159465830843569E-01
  3.403152798189195E+00  2.907681820954943E+19  2.176539193386443E+03  7.754004325743711E+05  1.014011080720487E+04  4.470855685826329E-07  4.871672097171930E+02  3.287315317802815E-01
  3.412596963207136E+00  2.904083705323640E+19  2.132459327161014E+03  7.627712285541194E+05  9.922496329059701E+03  4.611353130937512E-07  4.813265757226590E+02  3.417230733261263E-01
  3.422041128225077E+00  2.900703484818918E+19  2.086631078700546E+03  7.477219338230249E+05  9.697968813029966E+03  4.765555669426344E-07  4.753960005098807E+02  3.549162239764553E-01
  3.431485293243017E+00  2.897770128648054E+19  2.038962679458596E+03  7.322782326224884E+05  9.466805493138185E+03  4.935487720176254E-07  4.694907952020679E+02  3.683114214992585E-01
  3.440929458260956E+00  2.895606294030419E+19  1.989376819900827E+03  7.183204426182258E+05  9.229573135367737E+03  5.123531290202149E-07  4.638260284991370E+02  3.818982251611227E-01
  3.450373623278897E+00  2.894647083794715E+19  1.937704963992536E+03  7.032991036888659E+05  8.986634484503713E+03  5.332957462113202E-07  4.588163033048529E+02  3.956748891480604E-01
  3.459817788296838E+00  2.895420427470162E+19  1.883735310528142E+03  6.879046142721230E+05  8.738245054187508E+03  5.568001252477642E-07  4.551959683941486E+02  4.096396642725864E-01
  3.469261953314778E+00  2.898630472237443E+19  1.827256162311147E+03  6.744601954879137E+05  8.484921605537809E+03  5.833949146282483E-07  4.544492067023791E+02  4.237820749306168E-01
  3.478706118332718E+00  2.905172350369110E+19  1.768033398030035E+03  6.608569386419677E+05  8.227265097396597E+03  6.137551450694623E-07  4.595399372375651E+02  4.381018407523434E-01
  3.488150283350659E+00  2.916161218751354E+19  1.705938766325733E+03  6.459366198063779E+05  7.966489061592127E+03  6.486724072351795E-07  4.758731525335804E+02  4.525962683815703E-01
  3.497594448368599E+00  2.933051459719011E+19  1.641028110676081E+03  6.328501483597914E+05  7.704910581051119E+03  6.890311709460194E-07  5.139761291935588E+02  4.672556549168327E-01
  3.507038613386539E+00  2.957582870218105E+19  1.573409567489990E+03  6.199279794307456E+05  7.444992934005848E+03  7.359254775417591E-07  5.934107982813184E+02  4.820800648556344E-01
  3.516482778404479E+00  2.991850001293335E+19  1.503196069380601E+03  6.057030299198597E+05  7.189040579162880E+03  7.908037424468915E-07  7.481751092066741E+02  4.970665454829617E-01
  3.525926943422419E+00  3.038321038996971E+19  1.430417137594559E+03  5.917709698800759E+05  6.938469664158296E+03  8.557583910046289E-07  1.039183416589814E+03  5.122057410066920E-01
  3.535371108440359E+00  3.099605384546199E+19  1.354902520875688E+03  5.780648842678680E+05  6.692400674881763E+03  9.340352793897959E-07  1.570894775958546E+03  5.274972685518238E-01
  3.544815273458299E+00  3.179027510615582E+19  1.276451396352704E+03  5.621020293870810E+05  6.449238194158406E+03  1.030517402820128E-06  2.514320453984872E+03  5.429379625417221E-01
  3.554259438476239E+00  3.281558360952102E+19  1.195090090775675E+03  5.416923536380280E+05  6.208824849205184E+03  1.152199765536838E-06  4.152338941197122E+03  5.585171895373127E-01
  3.563703603494180E+00  3.413135862519652E+19  1.111195033438499E+03  5.174349691383442E+05  5.971014293824380E+03  1.308916435209339E-06  6.937683696170132E+03  5.742314649175320E-01
  3.573147768512119E+00  3.579523994341584E+19  1.025559780383714E+03  4.893552970043593E+05  5.734609849583630E+03  1.514445948401499E-06  1.156666100408641E+04  5.900735697245023E-01
  3.582591933530060E+00  3.785009498884237E+19  9.393358434745207E+02  4.578179277685608E+05  5.496727359249899E+03  1.788640575114069E-06  1.909459688626310E+04  6.060270448180332E-01
  3.592036098547999E+00  4.030762824447866E+19  8.537344966348765E+02  4.265165972712658E+05  5.251233570055771E+03  2.162627287817037E-06  3.105311391335020E+04  6.220832662536703E-01
  3.601480263565940E+00  4.316539157366832E+19  7.698255119592604E+02  3.919886787334153E+05  4.992003361391864E+03  2.689096757504520E-06  4.955075712195103E+04  6.382322779427392E-01
  3.610924428583880E+00  4.648572987839904E+19  6.882812906832876E+02  3.485185798360264E+05  4.718078973989102E+03  3.461261625299871E-06  7.749120655093581E+04  6.544541066196830E-01
  3.620368593601820E+00  5.044305139045192E+19  6.089384351807955E+02  2.989419742277589E+05  4.429993510428405E+03  4.641686600269749E-06  1.188640462039143E+05  6.707343860981101E-01
  3.629812758619761E+00  5.518017520692367E+19  5.313514362302217E+02  2.494250131724215E+05  4.124208649595605E+03  6.435624803371987E-06  1.784493679108599E+05  6.870556582236020E-01
  3.639256923637701E+00  6.065645122069235E+19  4.569985191845652E+02  2.057040464529049E+05  3.814122345398377E+03  8.729398733945486E-06  2.604938031131430E+05  7.033913625511781E-01
  3.648701088655641E+00  6.682624166385987E+19  3.897798195277406E+02  1.669618209576116E+05  3.541036075725664E+03  1.088069505956179E-05  3.694200620192015E+05  7.197268310503877E-01
  3.658145253673581E+00  7.369315700743070E+19  3.317281180865710E+02  1.286241297822387E+05  3.313389527543686E+03  1.303127348094622E-05  5.104728762798036E+05  7.360488904765400E-01
  3.667589418691521E+00  8.070978166087395E+19  2.827934969566239E+02  1.067591294748014E+05  3.095827056721694E+03  1.581982994855215E-05  6.841834968706402E+05  7.523362196153796E-01
  3.677033583709461E+00  8.708411505506530E+19  2.451612430123065E+02  9.982143154788193E+04  2.916191889082665E+03  1.860637711801873E-05  8.843888847751734E+05  7.685845928829558E-01
  3.686477748727402E+00  9.241595424565128E+19  2.192380009210643E+02  8.783197626291891E+04  2.807777277716826E+03  2.053534114320556E-05  1.105798988782045E+06  7.847940890434073E-01
  3.695921913745341E+00  9.638870935223422E+19  2.012720587725146E+02  7.023949924550860E+04  2.719088393997325E+03  2.235999146590109E-05  1.333188956116589E+06  8.009545943433865E-01
  3.705366078763282E+00  9.888284845993322E+19  1.920704995342254E+02  5.793207193039696E+04  2.696690466993232E+03  2.304066982178310E-05  1.550391927060605E+06  8.170653954327995E-01
  3.714810243781223E+00  9.979632759847313E+19  1.874049001605855E+02  5.413985291609567E+04  2.709499735024500E+03  2.261196004218009E-05  1.747198669937416E+06  8.331227384584534E-01
  3.724254408799162E+00  9.916075957229427E+19  1.789805131722876E+02  4.919066597901378E+04  2.631051666084799E+03  2.289140060468860E-05  1.896957264570818E+06  8.491212385457894E-01
  3.733698573817103E+00  9.740808563148223E+19  1.715461009997994E+02  4.061025109269621E+04  2.541072126008895E+03  2.262925517796350E-05  1.991925555290860E+06  8.650669843934595E-01
  3.743142738835043E+00  9.522491772861609E+19  1.698056873123380E+02  2.918941722596599E+04  2.521777260085471E+03  2.148024188181339E-05  2.041302411977129E+06  8.809521608143638E-01
  3.752586903852983E+00  9.325993444946425E+19  1.606873519686697E+02  8.202733390129576E+04  2.403841612432330E+03  2.287731424793597E-05  2.145661480173945E+06  8.967769206179987E-01
  3.762031068870924E+00  9.085378849967237E+19  1.196863334776164E+02  1.091166869428134E+05  1.750389082642499E+03  3.560448675827593E-05  2.378852691884254E+06  9.125680056262346E-01
  3.771475233888864E+00  8.734090339956340E+19  8.078786351087686E+01  5.949469275784833E+04  1.108983722344011E+03  6.462473774421522E-05  2.631224250769449E+06  9.283293417076295E-01
  3.780919398906804E+00  8.235877542245725E+19  6.009144531391973E+01  3.864851010118860E+04  7.656031021032377E+02  1.033092976664467E-04  2.815069663252625E+06  9.440516529262117E-01
  3.790363563924743E+00  7.400691573326620E+19  4.600664250277515E+01  2.867408244412117E+04  5.189802223724503E+02  1.574482156112532E-04  2.635309732066166E+06  9.597212757700830E-01
  3.799807728942684E+00  6.218058896780288E+19  3.669670641927313E+01  2.197109885345107E+04  3.446264218440230E+02  2.217388344645960E-04  2.088591277620495E+06  9.753350351876997E-01
  3.809251893960625E+00  4.821461278062508E+19  3.048238041691615E+01  1.612101601994745E+04  2.222433978601227E+02  2.876356979312679E-04  1.372305802144175E+06  9.908957821150994E-01
  3.818696058978564E+00  3.324699892053554E+19  2.614090604024681E+01  1.057896024775593E+04  1.332183151972995E+02  3.511580027336643E-04  6.970521627394238E+05  1.006395519735018E+00
  3.828140223996505E+00  1.781525446131175E+19  2.240478686756676E+01  5.081741403163152E+03  6.242576771275108E+01  4.318947552697254E-04  1.999665338138776E+05  1.021837518258787E+00
  3.837584389014445E+00  2.215007256131719E+18  1.849622136047127E+01  5.214811106200975E+02  6.550596870374961E+00  5.700615678241017E-04  2.138296350330968E+03  1.037218363543792E+00
 
 
# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #001600
  1.958189582044480E+00  1.301439397192771E+18  1.849368153556618E+01 -9.450088522428680E+01  3.856769365891865E+00  5.701820307354429E-04  2.011469167336457E-01  1.037651398711962E+00
  1.967633718232120E+00  8.811311711934754E+18  2.272221696335576E+01 -2.435304651806170E+03  3.213302854260221E+01  4.223034074915237E-04  1.585249531870439E+01  1.025983847566726E+00
  1.977077854419758E+00  1.651683460773955E+19  2.734164941146871E+01 -5.606897409595094E+03  7.239601321520783E+01  3.230763836730061E-04  6.893737732106980E+01  1.014224126430217E+00
  1.986521990607397E+00  2.458159351707282E+19  3.284661563440582E+01 -9.367501829083249E+03  1.289601486975851E+02  2.449903021793590E-04  1.752398425923066E+02  1.002369554513262E+00
  1.995966126795036E+00  3.307190599860596E+19  3.953763356009432E+01 -1.315883201240402E+04  2.086002967310734E+02  1.834882486906705E-04  3.419975037038696E+02  9.904193517301980E-01
  2.005410262982676E+00  4.183062078309268E+19  4.702696950774494E+01 -1.663857281426233E+04  3.161878158784475E+02  1.413700614463065E-04  5.557749571323221E+02  9.783690032624857E-01
  2.014854399170315E+00  5.046973669660882E+19  5.458836967999650E+01 -1.917820154115484E+04  4.479315805165729E+02  1.147409816445018E-04  7.805124353131316E+02  9.662200539668611E-01
  2.024298535357953E+00  5.860980840387307E+19  6.327778832433008E+01 -2.245319567093631E+04  6.028733897912814E+02  9.186758307778688E-05  9.905648397621773E+02  9.539642053831119E-01
  2.033742671545592E+00  6.625130003693430E+19  7.451611986903066E+01 -3.056658680639462E+04  7.939701646227323E+02  7.070568949419921E-05  1.175196214046555E+03  9.416045553411170E-01
  2.043186807733231E+00  7.370460577369490E+19  9.535705419944536E+01 -5.602228507740382E+04  1.118590265141943E+03  5.016501904215024E-05  1.362247632143497E+03  9.291305955824345E-01
  2.052630943920869E+00  8.078974013656560E+19  1.289456646397243E+02 -6.602360466847406E+04  1.672085903428722E+03  3.489207448121154E-05  1.582982706705367E+03  9.165405299487270E-01
  2.062075080108510E+00  8.675777267306090E+19  1.560796879588300E+02 -2.012881985420985E+04  2.198318265158681E+03  2.541101226515058E-05  1.808780370639851E+03  9.038251668058652E-01
  2.071519216296149E+00  9.126470280274546E+19  1.690813031006636E+02  2.543910762995019E+04  2.487160683941433E+03  2.119373840591146E-05  1.992788703734916E+03  8.909984413274217E-01
  2.080963352483788E+00  9.450374007579273E+19  1.743952288087348E+02  6.110740827478741E+04  2.600543648296187E+03  2.058125645599981E-05  2.139699635124968E+03  8.780647413652822E-01
  2.090407488671427E+00  9.671737455750617E+19  1.746505685680012E+02  7.966569680085278E+04  2.598195701864573E+03  2.166967655932941E-05  2.251060482179570E+03  8.650367114419812E-01
  2.099851624859066E+00  9.816990768959563E+19  1.735372108047623E+02  8.534396020838124E+04  2.570823109175606E+03  2.281122386512639E-05  2.333227251340397E+03  8.519119171166942E-01
  2.109295761046705E+00  9.875370322959929E+19  1.736812326596364E+02  8.056128061660766E+04  2.563267227715927E+03  2.324645979941798E-05  2.377128192130042E+03  8.386960557736147E-01
  2.118739897234343E+00  9.792621803268435E+19  1.785167676549686E+02  7.842376624466747E+04  2.589854563876135E+03  2.275765420681395E-05  2.365324637193548E+03  8.253802075523375E-01
  2.128184033421983E+00  9.588617334195159E+19  1.899923170030430E+02  7.020635145470961E+04  2.656205822430504E+03  2.164170098583750E-05  2.302447361405720E+03  8.119681210266794E-01
  2.137628169609622E+00  9.317112463088629E+19  2.089913992191401E+02  6.000244579459203E+04  2.783908518954967E+03  2.003567569676575E-05  2.211056528890546E+03  7.984494905057680E-01
  2.147072305797260E+00  8.976981615344917E+19  2.341424195824030E+02  7.468509766305433E+04  2.946744459254020E+03  1.827403092734715E-05  2.089663970574204E+03  7.848260728483831E-01
  2.156516441984900E+00  8.569932561183067E+19  2.610922317382859E+02  1.110682576489573E+05  3.072416421471306E+03  1.693522665111006E-05  1.935914558041188E+03  7.710950406758773E-01
  2.165960578172538E+00  8.150488581080328E+19  2.873343987205860E+02  1.593213501144694E+05  3.156161299716802E+03  1.589854753682181E-05  1.775435277196266E+03  7.572669733058388E-01
  2.175404714360177E+00  7.726345339839785E+19  3.141388004741625E+02  1.995586559269654E+05  3.240919499723189E+03  1.467980869087538E-05  1.614699586151535E+03  7.433517912124390E-01
  2.184848850547816E+00  7.262100184635023E+19  3.445263953650793E+02  2.289055951821323E+05  3.348900201244183E+03  1.308302440315139E-05  1.442605791661042E+03  7.293566073696052E-01
  2.194292986735456E+00  6.754190101673963E+19  3.816487895977881E+02  2.494629528007253E+05  3.494808556882132E+03  1.108133894385605E-05  1.266917423456815E+03  7.152921091160478E-01
  2.203737122923095E+00  6.216955317406374E+19  4.293776265362441E+02  2.709061832976463E+05  3.706861990112295E+03  8.643287639983956E-06  1.103784404223414E+03  7.011566877614461E-01
  2.213181259110734E+00  5.670794672968954E+19  4.904323756004626E+02  2.992675031398069E+05  3.987742604871288E+03  6.212439139249033E-06  9.597644479905575E+02  6.869611778573301E-01
  2.222625395298373E+00  5.157842800917977E+19  5.635370241748424E+02  3.461830202218582E+05  4.300282858556372E+03  4.425387156701218E-06  8.377000927579015E+02  6.727069061865749E-01
  2.232069531486013E+00  4.723641299975699E+19  6.433137181985564E+02  4.221307516658189E+05  4.602332803692549E+03  3.324086490745542E-06  7.415560288396498E+02  6.584085821013042E-01
  2.241513667673651E+00  4.378863587013098E+19  7.240302597681614E+02  5.093210669933931E+05  4.874819073164734E+03  2.649063191309218E-06  6.692882712334724E+02  6.440860800391734E-01
  2.250957803861289E+00  4.104075036126901E+19  8.031555394194686E+02  5.836978239183564E+05  5.118541667094287E+03  2.201876443519734E-06  6.142222743816806E+02  6.297583910811844E-01
  2.260401940048929E+00  3.876271109354207E+19  8.812078717819363E+02  6.444139832315957E+05  5.342786160703419E+03  1.877440114152134E-06  5.703201445750477E+02  6.154516994316384E-01
  2.269846076236568E+00  3.683613587020879E+19  9.594859102102398E+02  6.959194677895787E+05  5.560283263680190E+03  1.625895292707286E-06  5.348018814342563E+02  6.011769053875851E-01
  2.279290212424208E+00  3.521375649470276E+19  1.038220684891189E+03  7.373579875306373E+05  5.778499137887837E+03  1.424932995291814E-06  5.064249624537997E+02  5.869525183720437E-01
  2.288734348611845E+00  3.386139604856975E+19  1.116538728579622E+03  7.705319190481522E+05  5.997625980808672E+03  1.263466137024443E-06  4.840814474524761E+02  5.727894445298740E-01
