# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #000010
  3.422038190964338E+00  2.933386048177549E+19  1.918321911683715E+03  7.311208466588777E+05  9.015733890910120E+03  5.396518973064751E-07  4.229088130885589E+03  3.581538095402468E-01
  3.431482319741503E+00  2.928642197991319E+19  1.878675828012974E+03  7.149677018424274E+05  8.815126283847214E+03  5.568242851181048E-07  4.702997670385374E+03  3.715251808758371E-01
  3.440926448518668E+00  2.923196770868385E+19  1.837700387243506E+03  6.985072442405937E+05  8.606828160266465E+03  5.755510880020584E-07  5.236008433547069E+03  3.850809023118751E-01
  3.450370577295832E+00  2.916995758649582E+19  1.795473922502787E+03  6.817438564080055E+05  8.391223226096889E+03  5.959739632174518E-07  5.834619984621309E+03  3.988181749141804E-01
  3.459814706072996E+00  2.909982328359585E+19  1.752063210879211E+03  6.646803846571972E+05  8.168653928769623E+03  6.182601908781395E-07  6.505467741496121E+03  4.127343661469555E-01
  3.469258834850160E+00  2.902103052142001E+19  1.707471974726312E+03  6.473268538560648E+05  7.939200851555303E+03  6.426367582745587E-07  7.256198239968484E+03  4.268185001439400E-01
  3.478702963627325E+00  2.893298462241208E+19  1.661788803077921E+03  6.296899063060579E+05  7.703346617123826E+03  6.693175256398335E-07  8.094336928149569E+03  4.410685765064541E-01
  3.488147092404490E+00  2.883508007583896E+19  1.615092408174607E+03  6.117703365485589E+05  7.461547577411526E+03  6.985538264656277E-07  9.027418108049620E+03  4.554801965018912E-01
  3.497591221181655E+00  2.872675570686819E+19  1.567409469979681E+03  5.935877575175343E+05  7.214054559632998E+03  7.306716211902865E-07  1.006388277482378E+04  4.700424759248411E-01
  3.507035349958818E+00  2.860737664707953E+19  1.518852886904890E+03  5.751459645172311E+05  6.961520718399895E+03  7.659887178492028E-07  1.121135518345596E+04  4.847532516492178E-01
  3.516479478735984E+00  2.847631108360525E+19  1.469495210981583E+03  5.564476926071204E+05  6.704436453174003E+03  8.049032424652161E-07  1.247705384386252E+04  4.996072252532109E-01
  3.525923607513147E+00  2.833298644597060E+19  1.419406156050125E+03  5.375223491655316E+05  6.443315738062976E+03  8.478829707884278E-07  1.386864449234244E+04  5.145933116462150E-01
  3.535367736290312E+00  2.817674432483030E+19  1.368696583494149E+03  5.183698289859268E+05  6.178860203586461E+03  8.954372659697437E-07  1.539195087592977E+04  5.297088661375351E-01
  3.544811865067476E+00  2.800693623870238E+19  1.317450295744164E+03  4.989952963754936E+05  5.911670463236587E+03  9.481882747499550E-07  1.705142405925201E+04  5.449483949970185E-01
  3.554255993844640E+00  2.782299843296403E+19  1.265771642132608E+03  4.794369180876684E+05  5.642475317861237E+03  1.006845647478744E-06  1.885117593335013E+04  5.603002396006875E-01
  3.563700122621806E+00  2.762426654859379E+19  1.213769044089541E+03  4.596943978510149E+05  5.372014645554891E+03  1.072239627969674E-06  2.079196277341546E+04  5.757611927080712E-01
  3.573144251398970E+00  2.741008530564638E+19  1.161533041567102E+03  4.397718891107987E+05  5.100964847398771E+03  1.145377339869361E-06  2.287159527929552E+04  5.913259599024852E-01
  3.582588380176134E+00  2.717992003525042E+19  1.109201112859035E+03  4.197178213880232E+05  4.830241515711952E+03  1.227384104473268E-06  2.508637686582602E+04  6.069821850583262E-01
  3.592032508953299E+00  2.693311712979803E+19  1.056878838514037E+03  3.995327512548418E+05  4.560602249268617E+03  1.319648097814369E-06  2.742728089642527E+04  6.227260911325306E-01
  3.601476637730463E+00  2.666902409349993E+19  1.004656229872204E+03  3.792183702854100E+05  4.292743906420480E+03  1.423867958130013E-06  2.988023763248919E+04  6.385526968297303E-01
  3.610920766507629E+00  2.638715118496173E+19  9.527016660435288E+02  3.588335524838021E+05  4.027724948165248E+03  1.541915422900208E-06  3.242819460725364E+04  6.544490423299113E-01
  3.620364895284792E+00  2.608686646790695E+19  9.011162974309402E+02  3.383798105664260E+05  3.766284600458021E+03  1.676195510062028E-06  3.504654967485170E+04  6.704108726072111E-01
  3.629809024061958E+00  2.576752635374367E+19  8.499840230329371E+02  3.178564008965652E+05  3.509084823755471E+03  1.829699611333437E-06  3.770338816151087E+04  6.864334435449400E-01
  3.639253152839120E+00  2.542869338583640E+19  7.994995212967351E+02  2.973317229501195E+05  3.257261516580282E+03  2.005712252037556E-06  4.036244102785042E+04  7.025033172132480E-01
  3.648697281616285E+00  2.506974732528744E+19  7.497543724289867E+02  2.768061045570266E+05  3.011475532456097E+03  2.208601835476077E-06  4.297787056857966E+04  7.186160722832243E-01
  3.658141410393450E+00  2.469003826750697E+19  7.008255646742937E+02  2.562786446705146E+05  2.772311801365863E+03  2.443886520938917E-06  4.549490770639912E+04  7.347669556470838E-01
  3.667585539170615E+00  2.428915263959783E+19  6.529276033629001E+02  2.358248791415570E+05  2.540901142415734E+03  2.717680482748324E-06  4.785417478079260E+04  7.509421235256751E-01
  3.677029667947780E+00  2.386641866281242E+19  6.061312068647833E+02  2.154384472530166E+05  2.317737641977867E+03  3.038407174848029E-06  4.998577147436433E+04  7.671376108383381E-01
  3.686473796724943E+00  2.342117638414488E+19  5.605158561253349E+02  1.951264047253006E+05  2.103327898819457E+03  3.416756942752323E-06  5.181181601361252E+04  7.833480437583058E-01
  3.695917925502107E+00  2.295298549738140E+19  5.163040182187395E+02  1.749639145947755E+05  1.898694368728507E+03  3.864894842424400E-06  5.325258363883329E+04  7.995594934272329E-01
  3.705362054279273E+00  2.246063239134922E+19  4.735333820292665E+02  1.549367325730099E+05  1.704052438898725E+03  4.400175910503458E-06  5.421882921243875E+04  8.157693014161554E-01
  3.714806183056437E+00  2.194193105875465E+19  4.323228825629634E+02  1.350913675448464E+05  1.519824510807145E+03  5.044099035692890E-06  5.461799826628712E+04  8.319699524171569E-01
  3.724250311833601E+00  2.139009261099309E+19  3.928844883206730E+02  1.155050704752625E+05  1.346442843937519E+03  5.822354115473818E-06  5.435170097487554E+04  8.481489912702656E-01
  3.733694440610765E+00  2.078748700349571E+19  3.552505693315261E+02  9.627675970279664E+04  1.183169997324109E+03  6.771638501416820E-06  5.329539978891090E+04  8.643055576595231E-01
  3.743138569387928E+00  2.009693685792284E+19  3.196688937167351E+02  7.770298207323496E+04  1.029296796519987E+03  7.933144636504186E-06  5.129757848629485E+04  8.804272961247344E-01
  3.752582698165094E+00  1.924435738805630E+19  2.861529177525673E+02  6.023774254739776E+04  8.822912398283870E+02  9.366960130135622E-06  4.814642668972522E+04  8.965075688375490E-01
  3.762026826942260E+00  1.811593704213831E+19  2.542786954265222E+02  4.469483982535639E+04  7.380421279795426E+02  1.118229583361774E-05  4.359551158530932E+04  9.125446722384040E-01
  3.771470955719423E+00  1.657804881390567E+19  2.223203359928926E+02  3.178164343223527E+04  5.905041841191785E+02  1.367814345699929E-05  3.745612024995447E+04  9.285250600616914E-01
  3.780915084496588E+00  1.454031927248910E+19  1.860711148071770E+02  2.261582453320764E+04  4.334742236036009E+02  1.786395022869167E-05  2.972847627710646E+04  9.444511706025922E-01
  3.790359213273752E+00  1.202819901923225E+19  1.416518698485603E+02  1.791669311285027E+04  2.729815479367525E+02  2.689443790429830E-05  2.082419609836387E+04  9.603162833354015E-01
  3.799803342050918E+00  9.252629701040591E+18  9.078812623690087E+01  1.258033871545179E+04  1.345874638845918E+02  5.241461018408770E-05  1.183822000649063E+04  9.761195738835035E-01
  3.809247470828081E+00  6.533974926258903E+18  4.607572977854895E+01  4.875900461339712E+03  4.823475325038376E+01  1.449731600734912E-04  4.710006791971053E+03  9.918645142225865E-01
  3.818691599605246E+00  4.164357211778879E+18  2.875324316174758E+01  1.914351277512108E+03  1.918426600641939E+01  2.940801314399643E-04  1.530602945159587E+03  1.007542710339906E+00
  3.828135728382410E+00  2.252874000728404E+18  2.225523103571719E+01  7.551925503049387E+02  8.033029932849868E+00  4.318647715055729E-04  3.658192894122692E+02  1.023158419351482E+00
  3.837579857159575E+00  6.766795566599217E+17  1.839935088471510E+01  1.783357948252419E+02  1.994784260467997E+00  5.745028493032210E-04  9.443658868282053E+00  1.038710188835797E+00
