       time
total_abl_r
total_abl_n
   1788    1837.950  0.568119E+25  0.277852E+22
   1789    1838.950  0.569660E+25  0.278051E+22
   1790    1839.950  0.571243E+25  0.278251E+22
   1791    1840.950  0.572893E+25  0.278451E+22
   1792    1841.950  0.574586E+25  0.278652E+22
   1793    1842.950  0.576327E+25  0.278854E+22
   1794    1843.950  0.578137E+25  0.279056E+22
   1795    1844.950  0.580013E+25  0.279259E+22
   1796    1845.950  0.581971E+25  0.279463E+22
   1797    1846.950  0.583976E+25  0.279667E+22
   1798    1847.950  0.586072E+25  0.279872E+22
   1799    1848.950  0.588245E+25  0.280077E+22
   1800    1849.950  0.590466E+25  0.280284E+22
   1801    1850.950  0.592753E+25  0.280491E+22
   1802    1851.950  0.595153E+25  0.280699E+22
   1803    1852.950  0.597607E+25  0.280908E+22
   1804    1853.950  0.600164E+25  0.281117E+22
   1805    1854.950  0.602814E+25  0.281328E+22
   1806    1855.950  0.605596E+25  0.281540E+22
   1807    1856.950  0.608454E+25  0.281752E+22
   1808    1857.950  0.611394E+25  0.281965E+22
   1809    1858.950  0.614452E+25  0.282180E+22
   1810    1859.950  0.617616E+25  0.282396E+22
   1811    1860.950  0.620904E+25  0.282612E+22
   1812    1861.950  0.624308E+25  0.282830E+22
   1813    1862.950  0.627843E+25  0.283049E+22
   1814    1863.950  0.631493E+25  0.283270E+22
   1815    1864.950  0.635286E+25  0.283491E+22
   1816    1865.950  0.639196E+25  0.283714E+22
   1817    1866.950  0.643263E+25  0.283938E+22
   1818    1867.950  0.647457E+25  0.284164E+22
   1819    1868.950  0.651825E+25  0.284391E+22
   1820    1869.950  0.656359E+25  0.284620E+22
   1821    1870.950  0.661041E+25  0.284850E+22
   1822    1871.950  0.665848E+25  0.285082E+22
   1823    1872.950  0.670816E+25  0.285316E+22
   1824    1873.950  0.675975E+25  0.285551E+22
   1825    1874.950  0.681239E+25  0.285788E+22
   1826    1875.950  0.686708E+25  0.286027E+22
   1827    1876.950  0.692327E+25  0.286268E+22
   1828    1877.950  0.698079E+25  0.286511E+22
   1829    1878.950  0.703967E+25  0.286756E+22
   1830    1879.950  0.709978E+25  0.287003E+22
   1831    1880.950  0.716170E+25  0.287252E+22
   1832    1881.950  0.722531E+25  0.287504E+22
   1833    1882.950  0.729063E+25  0.287757E+22
   1834    1883.950  0.735759E+25  0.288013E+22
   1835    1884.950  0.742631E+25  0.288271E+22
   1836    1885.950  0.749650E+25  0.288532E+22
   1837    1886.950  0.756808E+25  0.288795E+22
   1838    1887.950  0.764135E+25  0.289060E+22
   1839    1888.950  0.771621E+25  0.289328E+22
   1840    1889.950  0.779257E+25  0.289599E+22
