# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #000000
  2.296873376614121E+00  2.795108951159503E+19  3.919566398281978E+03  7.830231096539092E+05  1.755282980768230E+04  9.601095350585549E-07  5.989947439970483E+02  5.465756752208497E-01
  2.306279364579022E+00  2.811068056394500E+19  4.058916779684321E+03  8.063372696188537E+05  1.828066045480045E+04  9.110927716467084E-07  6.162463549791621E+02  5.328160937802591E-01
  2.315685352543923E+00  2.825902260482146E+19  4.197263415877136E+03  8.290855459975624E+05  1.900350623939728E+04  8.664200277615758E-07  6.330216736868460E+02  5.191297938144572E-01
  2.325091340508825E+00  2.839652589542395E+19  4.334377720671731E+03  8.512503464987811E+05  1.971979250799819E+04  8.256342270715920E-07  6.492965099963010E+02  5.055229910121932E-01
  2.334497328473727E+00  2.852361012397892E+19  4.470039806636065E+03  8.728172496835385E+05  2.042801919715716E+04  7.883348676974966E-07  6.650502331368189E+02  4.920016886699097E-01
  2.343903316438627E+00  2.864070269171003E+19  4.604039293124466E+03  8.937751756239200E+05  2.112676811385431E+04  7.541700637549150E-07  6.802657444744648E+02  4.785716487056814E-01
  2.353309304403529E+00  2.874823280625579E+19  4.736171826830610E+03  9.141119297191016E+05  2.181468660867291E+04  7.228307946759971E-07  6.949289144868042E+02  4.652388467779032E-01
  2.362715292368430E+00  2.884663274996749E+19  4.866242348981606E+03  9.338169866809705E+05  2.249050641334816E+04  6.940443461927991E-07  7.090288191919610E+02  4.520091765889048E-01
  2.372121280333331E+00  2.893633630722513E+19  4.994065763568244E+03  9.528815770893830E+05  2.315304816954215E+04  6.675694227372636E-07  7.225576382183469E+02  4.388884320146746E-01
  2.381527268298232E+00  2.901777823433673E+19  5.119468877519686E+03  9.713003896728880E+05  2.380123210517969E+04  6.431917434972683E-07  7.355106766852482E+02  4.258821129491182E-01
  2.390933256263134E+00  2.909139114612923E+19  5.242289291275847E+03  9.890698292941730E+05  2.443407193461436E+04  6.207208683569932E-07  7.478860263595225E+02  4.129956053783294E-01
  2.400339244228034E+00  2.915760266821571E+19  5.362374168354253E+03  1.006185697006812E+06  2.505066751652306E+04  5.999874276562862E-07  7.596842162267992E+02  4.002343971040727E-01
  2.409745232192936E+00  2.921683539979025E+19  5.479582313450914E+03  1.022645857348962E+06  2.565021466877579E+04  5.808401631636717E-07  7.709082274406576E+02  3.876038573169130E-01
  2.419151220157838E+00  2.926950551875992E+19  5.593783595383546E+03  1.038448718709300E+06  2.623200107722558E+04  5.631438299081811E-07  7.815632466583613E+02  3.751092324414116E-01
  2.428557208122739E+00  2.931602173559011E+19  5.704861730521954E+03  1.053595846730061E+06  2.679541778963978E+04  5.467768734893793E-07  7.916566635173810E+02  3.627555891879659E-01
  2.437963196087640E+00  2.935678439758369E+19  5.812712181287643E+03  1.068090475665337E+06  2.733994758104581E+04  5.316301376425286E-07  8.011977351064072E+02  3.505477268926970E-01
  2.447369184052542E+00  2.939218327285915E+19  5.917241759583223E+03  1.081935677668917E+06  2.786515964369357E+04  5.176054628870093E-07  8.101972982530360E+02  3.384905216637478E-01
  2.456775172017444E+00  2.942259753703163E+19  6.018369401058160E+03  1.095135581305824E+06  2.837071147026186E+04  5.046143079633976E-07  8.186676793317598E+02  3.265887403152321E-01
  2.466181159982344E+00  2.944839512204961E+19  6.116026251520345E+03  1.107695423261212E+06  2.885634671461923E+04  4.925766381203605E-07  8.266225256792195E+02  3.148470175296284E-01
  2.475587147947246E+00  2.946993206167208E+19  6.210155686554623E+03  1.119621574046843E+06  2.932189252794154E+04  4.814199569226941E-07  8.340766358474061E+02  3.032698553566384E-01
  2.484993135912147E+00  2.948755191477107E+19  6.300713118922399E+03  1.130921448591169E+06  2.976725579926773E+04  4.710784773366095E-07  8.410457846740876E+02  2.918616233558711E-01
  2.494399123877049E+00  2.950158528448091E+19  6.387665932756239E+03  1.141603520614272E+06  3.019241996128878E+04  4.614923742670685E-07  8.475465678222190E+02  2.806265420863296E-01
  2.503805111841951E+00  2.951234940150882E+19  6.470993323455757E+03  1.151677713133588E+06  3.059744132930156E+04  4.526071329088602E-07  8.535962500052603E+02  2.695686477629355E-01
  2.513211099806851E+00  2.952014761656414E+19  6.550685529533825E+03  1.161153861113499E+06  3.098244241681312E+04  4.443730319044518E-07  8.592125756482810E+02  2.586919361339035E-01
  2.522617087771753E+00  2.952526926329999E+19  6.626743796760678E+03  1.170042556011097E+06  3.134760907625118E+04  4.367446073126567E-07  8.644136562411584E+02  2.480002852623163E-01
  2.532023075736654E+00  2.952798946438901E+19  6.699180189166578E+03  1.178355008877269E+06  3.169318688265455E+04  4.296801912801953E-07  8.692178521051501E+02  2.374974449124498E-01
  2.541429063701554E+00  2.952856899260092E+19  6.768017175434263E+03  1.186103081462127E+06  3.201947655878258E+04  4.231415215186688E-07  8.736436507826113E+02  2.271870383168937E-01
  2.550835051666458E+00  2.952725420238809E+19  6.833287197666463E+03  1.193299188568973E+06  3.232682946174240E+04  4.170933929176842E-07  8.777095565979384E+02  2.170725641228438E-01
  2.560241039631358E+00  2.952427703008150E+19  6.895032246931831E+03  1.199956224419861E+06  3.261564326737819E+04  4.115033443308728E-07  8.814339927800498E+02  2.071573984365061E-01
  2.569647027596260E+00  2.951985506040594E+19  6.953303576050354E+03  1.206087551357646E+06  3.288635848597717E+04  4.063413652383010E-07  8.848352240329330E+02  1.974447968916057E-01
  2.579053015561160E+00  2.951419165495737E+19  7.008160684173214E+03  1.211706874324630E+06  3.313945172649645E+04  4.015796947908245E-07  8.879312446514948E+02  1.879378967069014E-01
  2.588459003526063E+00  2.950747613870069E+19  7.059671534909405E+03  1.216828226561829E+06  3.337543499608310E+04  3.971925362007915E-07  8.907397552316831E+02  1.786397186658899E-01
  2.597864991490963E+00  2.949988404252059E+19  7.107911624500717E+03  1.221465970743365E+06  3.359484976717987E+04  3.931558955245866E-07  8.932780773070112E+02  1.695531689761958E-01
  2.607270979455864E+00  2.949157739659712E+19  7.152963360903813E+03  1.225634669246918E+06  3.379826272325123E+04  3.894474108114225E-07  8.955630975673541E+02  1.606810410129968E-01
  2.616676967420766E+00  2.948270506918731E+19  7.194915852557922E+03  1.229349095056385E+06  3.398626364433141E+04  3.860461654349751E-07  8.976112463996994E+02  1.520260168946267E-01
  2.626082955385666E+00  2.947340314716024E+19  7.233863922217271E+03  1.232624204236906E+06  3.415945983024851E+04  3.829325812651165E-07  8.994384366700549E+02  1.435906689240099E-01
  2.635488943350569E+00  2.946379535436572E+19  7.269907936841881E+03  1.235475034284856E+06  3.431847457338111E+04  3.800882594050445E-07  9.010600605871412E+02  1.353774609166269E-01
  2.644894931315471E+00  2.945399350458674E+19  7.303153081441606E+03  1.237916810294533E+06  3.446394318965005E+04  3.774958795747244E-07  9.024909590293892E+02  1.273887494421281E-01
  2.654300919280372E+00  2.944409798516702E+19  7.333708576862319E+03  1.239964887437683E+06  3.459650896220670E+04  3.751391147945701E-07  9.037453937994251E+02  1.196267851202553E-01
  2.663706907245273E+00  2.943419826691114E+19  7.361687336317857E+03  1.241634584552592E+06  3.471682131985859E+04  3.730025228211947E-07  9.048370521335918E+02  1.120937141205668E-01
  2.673112895210175E+00  2.942437350951969E+19  7.387205519262303E+03  1.242940803302283E+06  3.482553376693721E+04  3.710714566284791E-07  9.057790539809304E+02  1.047916361877215E-01
  2.682518883175076E+00  2.941469307042262E+19  7.410381788690363E+03  1.243897945604791E+06  3.492330041680620E+04  3.693320069201705E-07  9.065839381339413E+02  9.772258578972287E-02
  2.691924871139977E+00  2.940521693288072E+19  7.431336755145981E+03  1.244520825174259E+06  3.501077341529977E+04  3.677709389115216E-07  9.072636571454277E+02  9.088843515420532E-02
  2.701330859104879E+00  2.939599636497777E+19  7.450192119826981E+03  1.244824647275891E+06  3.508859931601508E+04  3.663756596325768E-07  9.078295703999315E+02  8.429095661802924E-02
  2.710736847069780E+00  2.938707450553629E+19  7.467070397175125E+03  1.244824512463147E+06  3.515741818712892E+04  3.651341497865544E-07  9.082924693153109E+02  7.793182472190036E-02
  2.720142835034681E+00  2.937848695922985E+19  7.482094219065448E+03  1.244535820510604E+06  3.521786083359884E+04  3.640349343335111E-07  9.086625790438306E+02  7.181261931188393E-02
  2.729548822999582E+00  2.937026248072867E+19  7.495386124229253E+03  1.243973250996002E+06  3.527054847730738E+04  3.630670244893935E-07  9.089495958143343E+02  6.593489435800193E-02
  2.738954810964483E+00  2.936242363982083E+19  7.507068704220341E+03  1.243147785177308E+06  3.531609414709647E+04  3.622198411670102E-07  9.091627449439695E+02  6.030028353682737E-02
  2.748360798929384E+00  2.935498689303257E+19  7.517262300623826E+03  1.242073558709503E+06  3.535509188087453E+04  3.614833221952922E-07  9.093106554931961E+02  5.491013496252980E-02
  2.757766786894286E+00  2.934796346726072E+19  7.526085170813559E+03  1.240765703827790E+06  3.538811856190501E+04  3.608478552576951E-07  9.094014338319812E+02  4.976569249985634E-02
  2.767172774859187E+00  2.934135998521578E+19  7.533653264194492E+03  1.239240283970122E+06  3.541573364257195E+04  3.603042456302144E-07  9.094426975494450E+02  4.486813492099515E-02
  2.776578762824089E+00  2.933517931665815E+19  7.540081307268691E+03  1.237505409894023E+06  3.543848531601710E+04  3.598435959180384E-07  9.094417012130414E+02  4.021884699183811E-02
  2.785984750788990E+00  2.932942042527502E+19  7.545479862244552E+03  1.235571955119010E+06  3.545689656448083E+04  3.594574797354581E-07  9.094051587799439E+02  3.581896478323162E-02
  2.795390738753891E+00  2.932407909483336E+19  7.549955125103932E+03  1.233456195776971E+06  3.547146516572338E+04  3.591379225448566E-07  9.093392841306922E+02  3.166943025371731E-02
  2.804796726718792E+00  2.931914872980736E+19  7.553609838090397E+03  1.231173279920859E+06  3.548266903246014E+04  3.588773079618308E-07  9.092499019960519E+02  2.777122182229141E-02
  2.814202714683694E+00  2.931462092298715E+19  7.556543820448300E+03  1.228724044848748E+06  3.549096947577045E+04  3.586683160928728E-07  9.091425208161346E+02  2.412552518912495E-02
  2.823608702648596E+00  2.931048518298450E+19  7.558850007255027E+03  1.226123308374919E+06  3.549679235476797E+04  3.585041853632521E-07  9.090220852648381E+02  2.073311950429108E-02
  2.833014690613497E+00  2.930672992939566E+19  7.560616773781685E+03  1.223390670912160E+06  3.550054028648470E+04  3.583785297039959E-07  9.088931814348407E+02  1.759475815417880E-02
  2.842420678578399E+00  2.930334316913343E+19  7.561928579837098E+03  1.220521311163685E+06  3.550259656900546E+04  3.582852791400989E-07  9.087601213300616E+02  1.471148021568093E-02
  2.851826666543299E+00  2.930031211622606E+19  7.562862141406898E+03  1.217528874713268E+06  3.550330682024820E+04  3.582189409524428E-07  9.086266949947499E+02  1.208395049375664E-02
  2.861232654508200E+00  2.929762399163851E+19  7.563489233325088E+03  1.214434137016463E+06  3.550299317616955E+04  3.581743917623170E-07  9.084963899470267E+02  9.712805993178513E-03
  2.870638642473101E+00  2.929526661334907E+19  7.563875749262268E+03  1.211225262276344E+06  3.550195065303561E+04  3.581469379119301E-07  9.083723744890630E+02  7.598932426742145E-03
  2.880044630438003E+00  2.929322804166060E+19  7.564079917964307E+03  1.207922207552066E+06  3.550043839981436E+04  3.581324374235397E-07  9.082573715890526E+02  5.742842460929501E-03
  2.889450618402906E+00  2.929149731932466E+19  7.564154437013260E+03  1.204536632699247E+06  3.549869065789133E+04  3.581271451685108E-07  9.081538333538681E+02  4.145165215069605E-03
  2.898856606367807E+00  2.929006486665580E+19  7.564144452869223E+03  1.201056392270598E+06  3.549690779915870E+04  3.581278542230911E-07  9.080638470396709E+02  2.806568762544822E-03
  2.908262594332708E+00  2.928892244880110E+19  7.564088082354583E+03  1.197512264170543E+06  3.549525876769144E+04  3.581318575918068E-07  9.079891650104678E+02  1.727484089270272E-03
  2.917668582297609E+00  2.928806738002158E+19  7.564016484283266E+03  1.193878559234457E+06  3.549388653795810E+04  3.581369425115077E-07  9.079314695376513E+02  9.085434705461734E-04
  2.927074570262511E+00  2.928749645601358E+19  7.563955144780954E+03  1.190082772683444E+06  3.549290681354722E+04  3.581412989598068E-07  9.078920735002489E+02  3.501691481675152E-04
  2.936480558227412E+00  2.928716510445721E+19  7.563918071413191E+03  1.186919974621538E+06  3.549233129535850E+04  3.581439320238282E-07  9.078690927027401E+02  5.285373655175117E-05
  2.945886546192312E+00  2.928712409184229E+19  7.563910579684647E+03  1.183184599889156E+06  3.549224643972285E+04  3.581444641132325E-07  9.078659309983727E+02  1.706072766523658E-05
  2.955292534157214E+00  2.928737724220772E+19  7.563942904488898E+03  1.178717716910076E+06  3.549270490502450E+04  3.581421682992358E-07  9.078832563009632E+02  2.430135833572562E-04
  2.964698522122115E+00  2.928787953423252E+19  7.563997832878733E+03  1.174827273098121E+06  3.549357136920233E+04  3.581382671604416E-07  9.079175152576283E+02  7.312784923372751E-04
  2.974104510087016E+00  2.928866028253893E+19  7.564069208642268E+03  1.170842476506439E+06  3.549485248223902E+04  3.581331979976812E-07  9.079700702673722E+02  1.482171186027075E-03
  2.983510498051919E+00  2.928973090959336E+19  7.564132729491819E+03  1.166834754560807E+06  3.549644805875413E+04  3.581286867976448E-07  9.080401929101836E+02  2.496011298748661E-03
  2.992916486016820E+00  2.929109338625131E+19  7.564158204636681E+03  1.162753238600614E+06  3.549821880818682E+04  3.581268775997974E-07  9.081262145350668E+02  3.773067156810702E-03
  3.002322473981721E+00  2.929275612698051E+19  7.564109226234805E+03  1.158624144015198E+06  3.550000403687661E+04  3.581303559691605E-07  9.082264955763653E+02  5.313730449485417E-03
  3.011728461946623E+00  2.929473010387881E+19  7.563940741391540E+03  1.154444891147699E+06  3.550160551791413E+04  3.581423219287643E-07  9.083390434627490E+02  7.118098522723637E-03
  3.021134449911523E+00  2.929702742368502E+19  7.563600699563578E+03  1.150212200476511E+06  3.550279346392384E+04  3.581664740641202E-07  9.084615244387301E+02  9.186517033366280E-03
  3.030540437876425E+00  2.929966101832661E+19  7.563030137317364E+03  1.145927920798272E+06  3.550330650935775E+04  3.582070054619350E-07  9.085912500995817E+02  1.151919603506214E-02
  3.039946425841326E+00  2.930264451368879E+19  7.562161873255787E+03  1.141584651150366E+06  3.550284537605746E+04  3.582686995651615E-07  9.087250975705238E+02  1.411617287115237E-02
  3.049352413806228E+00  2.930599234567494E+19  7.560922768517334E+03  1.137185734960901E+06  3.550108356717872E+04  3.583567742574807E-07  9.088596570430648E+02  1.697778141511110E-02
  3.058758401771129E+00  2.930971883267970E+19  7.559232479811881E+03  1.132725403671976E+06  3.549766032368295E+04  3.584769769902451E-07  9.089911096509825E+02  2.010406909478708E-02
  3.068164389736030E+00  2.931383800136911E+19  7.557003252826868E+03  1.128197397928200E+06  3.549217936658105E+04  3.586356084187777E-07  9.091152293207833E+02  2.349501576356147E-02
  3.077570377700932E+00  2.931836359577694E+19  7.554142324420629E+03  1.123602789292953E+06  3.548422010467110E+04  3.588393631062358E-07  9.092275550909017E+02  2.715085251916959E-02
  3.086976365665833E+00  2.932330817861460E+19  7.550550363031232E+03  1.118935924104859E+06  3.547332913190150E+04  3.590954551174838E-07  9.093232865439234E+02  3.107162858530220E-02
  3.096382353630733E+00  2.932868242024163E+19  7.546120746568413E+03  1.114188692092386E+06  3.545901587408142E+04  3.594116881731001E-07  9.093972873055391E+02  3.525712716844110E-02
  3.105788341595635E+00  2.933449535199457E+19  7.540743016613946E+03  1.109358365061329E+06  3.544076902012440E+04  3.597962318891946E-07  9.094444281745753E+02  3.970742898246627E-02
  3.115194329560537E+00  2.934075350063106E+19  7.534301538933390E+03  1.104441127965203E+06  3.541804908006135E+04  3.602577440835809E-07  9.094596279212981E+02  4.442259354258515E-02
  3.124600317525438E+00  2.934745991250715E+19  7.526674543589517E+03  1.099428827875684E+06  3.539028258941580E+04  3.608054720503162E-07  9.094380123442334E+02  4.940238718407913E-02
  3.134006305490339E+00  2.935461379412392E+19  7.517735864403960E+03  1.094314474799196E+06  3.535686975203849E+04  3.614491664237374E-07  9.093754456107779E+02  5.464654731190854E-02
  3.143412293455240E+00  2.936221021751597E+19  7.507356137257209E+03  1.089092793393115E+06  3.531718963425052E+04  3.621990389797216E-07  9.092691904151001E+02  6.015496405006301E-02
  3.152818281420143E+00  2.937023919041056E+19  7.495402200573199E+03  1.083757480072525E+06  3.527059615745576E+04  3.630658564159097E-07  9.091187064619519E+02  6.592746970109106E-02
  3.162224269385043E+00  2.937868491738679E+19  7.481737429038581E+03  1.078301433489964E+06  3.521641873365741E+04  3.640609748589844E-07  9.089269179111448E+02  7.196382005276064E-02
  3.171630257349944E+00  2.938752479178360E+19  7.466221760701854E+03  1.072716194285760E+06  3.515396116973540E+04  3.651964051626450E-07  9.087020605304092E+02  7.826352544016044E-02
  3.181036245314846E+00  2.939672907486105E+19  7.448713454838247E+03  1.066994234732519E+06  3.508250958953009E+04  3.664847604355759E-07  9.084604802880060E+02  8.482616755329654E-02
  3.190442233279748E+00  2.940626007636386E+19  7.429069218613729E+03  1.061128036200688E+06  3.500133213830167E+04  3.679393310034627E-07  9.082303347038074E+02  9.165133506361611E-02
  3.199848221244650E+00  2.941607123874378E+19  7.407144445973843E+03  1.055109444415709E+06  3.490967916816405E+04  3.695741619621471E-07  9.080568184058814E+02  9.873854518776166E-02
  3.209254209209549E+00  2.942610630296248E+19  7.382794024211498E+03  1.048930583999555E+06  3.480678627899088E+04  3.714040998808189E-07  9.080094632121721E+02  1.060872409598169E-01
  3.218660197174451E+00  2.943629846021206E+19  7.355872460211192E+03  1.042582651223462E+06  3.469187423514517E+04  3.734449024424166E-07  9.081921306852134E+02  1.136967897589977E-01
  3.228066185139353E+00  2.944656948930249E+19  7.326235122634278E+03  1.036056808352329E+06  3.456415424041370E+04  3.757132773386922E-07  9.087567114198189E+02  1.215664823456915E-01
  3.237472173104254E+00  2.945682888329549E+19  7.293738490250765E+03  1.029344379398769E+06  3.442282864778680E+04  3.782270099796427E-07  9.099215621950895E+02  1.296955321193305E-01
  3.246878161069155E+00  2.946697296760803E+19  7.258240940045247E+03  1.022436122109124E+06  3.426709435329278E+04  3.810050662626223E-07  9.119962433624160E+02  1.380830743635423E-01
  3.256284149034057E+00  2.947688400911355E+19  7.219603464665389E+03  1.015322685735612E+06  3.409614601462844E+04  3.840677176114875E-07  9.154143653010694E+02  1.467281629329656E-01
  3.265690136998958E+00  2.948642932966754E+19  7.177690302650552E+03  1.007994664077498E+06  3.390917904939073E+04  3.874366919112991E-07  9.207768282108020E+02  1.556297746118762E-01
  3.275096124963860E+00  2.949546041150092E+19  7.132369665000306E+03  1.000442370847040E+06  3.370539328296702E+04  3.911353381932982E-07  9.289082873124971E+02  1.647868081613750E-01
  3.284502112928759E+00  2.950381199325132E+19  7.083514503900735E+03  9.926559661710917E+05  3.348399700785417E+04  3.951888114247813E-07  9.409303060527318E+02  1.741980683272825E-01
  3.293908100893663E+00  2.951130119656749E+19  7.031003186941143E+03  9.846253941764703E+05  3.324421087144852E+04  3.996242915800574E-07  9.583552844799865E+02  1.838622664842622E-01
  3.303314088858563E+00  2.951772667099360E+19  6.974720246408942E+03  9.763403863098730E+05  3.298527239441377E+04  4.044712267574684E-07  9.832060681494415E+02  1.937780291854171E-01
  3.312720076823466E+00  2.952286773809032E+19  6.914557105049273E+03  9.677905455025192E+05  3.270644064641814E+04  4.097616124124575E-07  1.018167121307488E+03  2.039438793670186E-01
  3.322126064788367E+00  2.952648358145892E+19  6.850413062783011E+03  9.589651549192152E+05  3.240700248930800E+04  4.155302859512490E-07  1.066946516254984E+03  2.143582325112801E-01
  3.331532052753267E+00  2.952831248009847E+19  6.782195721049049E+03  9.498534388125840E+05  3.208627649789282E+04  4.218153150277450E-07  1.134531321405235E+03  2.250193890574349E-01
  3.340938040718170E+00  2.952807108868380E+19  6.709822086896233E+03  9.404442055696663E+05  3.174362044144921E+04  4.286583760176992E-07  1.226856071329908E+03  2.359255257069255E-01
  3.350344028683071E+00  2.952545377145575E+19  6.633219276151995E+03  9.307261499670355E+05  3.137843722139580E+04  4.361052253896063E-07  1.351741376686632E+03  2.470746858213825E-01
  3.359750016647970E+00  2.952013201749801E+19  6.552325311056631E+03  9.206877391138359E+05  3.099018163190853E+04  4.442062295075173E-07  1.519181684864321E+03  2.584647690518992E-01
  3.369156004612873E+00  2.951175393620043E+19  6.467089964525101E+03  9.103171498277452E+05  3.057836770272508E+04  4.530169667105815E-07  1.741956553253931E+03  2.700935203934636E-01
  3.378561992577774E+00  2.949994381613442E+19  6.377475434232259E+03  8.996024295691699E+05  3.014257556229419E+04  4.625989364882010E-07  2.036162710545465E+03  2.819585541212509E-01
  3.387967980542675E+00  2.948430138671227E+19  6.283455661550586E+03  8.885316218093531E+05  2.968245183848978E+04  4.730205288207471E-07  2.421980268112680E+03  2.940576234321550E-01
  3.397373968507576E+00  2.946440203482957E+19  6.185019341947993E+03  8.770924237461062E+05  2.919772870164592E+04  4.843577225211598E-07  2.924534397051730E+03  3.063881194137457E-01
  3.406779956472478E+00  2.943979679627608E+19  6.082170421258603E+03  8.652722622483587E+05  2.868823091475238E+04  4.966951786365733E-07  3.574963979468502E+03  3.189471674770178E-01
  3.416185944437380E+00  2.941001243030066E+19  5.974928510180929E+03  8.530585089477375E+05  2.815388267668493E+04  5.101275181691000E-07  4.411480571066053E+03  3.317316832157142E-01
  3.425591932402280E+00  2.937455110823265E+19  5.863328217012087E+03  8.404385403352815E+05  2.759470905739108E+04  5.247609540408961E-07  5.480779636038531E+03  3.447385759910240E-01
  3.434997920367183E+00  2.933288984630753E+19  5.747418212731533E+03  8.273997684977746E+05  2.701083601881297E+04  5.407152543788118E-07  6.839451844873203E+03  3.579649610851493E-01
  3.444403908332083E+00  2.928448383662179E+19  5.627267800911899E+03  8.139299558725513E+05  2.640252925438079E+04  5.581249613381598E-07  8.555840048576487E+03  3.714072183517967E-01
  3.453809896296984E+00  2.922876651469421E+19  5.502965034170960E+03  8.000161655913168E+05  2.577018976860117E+04  5.771420153856859E-07  1.071196525652169E+04  3.850614396908195E-01
  3.463215884261885E+00  2.916514783072195E+19  5.374611970710765E+03  7.856455655855243E+05  2.511433439807317E+04  5.979393693247336E-07  1.340545831853876E+04  3.989240803332054E-01
  3.472621872226789E+00  2.909301767489579E+19  5.242329265675913E+03  7.708071087200867E+05  2.443562442823199E+04  6.207137687273466E-07  1.675189362290766E+04  4.129913795488702E-01
  3.482027860191689E+00  2.901175126573889E+19  5.106261675503809E+03  7.554892785380564E+05  2.373489900458698E+04  6.456887525419614E-07  2.088789042892099E+04  4.272587395720966E-01
  3.491433848156591E+00  2.892070626615772E+19  4.966569816206056E+03  7.396808515033508E+05  2.301313661207253E+04  6.731207901609052E-07  2.597365491947747E+04  4.417217651905863E-01
  3.500839836121490E+00  2.881922407957190E+19  4.823429558782665E+03  7.233719007561668E+05  2.227145553466608E+04  7.033053337189737E-07  3.219532668283361E+04  4.563763601009756E-01
  3.510245824086392E+00  2.870664377911060E+19  4.677045074663495E+03  7.065529683591595E+05  2.151118587313881E+04  7.365809602542507E-07  3.977014698878995E+04  4.712171883235797E-01
  3.519651812051294E+00  2.858229544574165E+19  4.527635056799072E+03  6.892158162905010E+05  2.073379958511255E+04  7.733404039124228E-07  4.894911084377819E+04  4.862392844783050E-01
  3.529057800016196E+00  2.844550590992989E+19  4.375434301290279E+03  6.713535183950206E+05  1.994092081659636E+04  8.140406101667114E-07  6.001969946334275E+04  5.014378476116566E-01
  3.538463787981097E+00  2.829561904189189E+19  4.220707408613574E+03  6.529603220142620E+05  1.913439908746658E+04  8.592112442632101E-07  7.331443988901275E+04  5.168067230128865E-01
  3.547869775946000E+00  2.813198121209324E+19  4.063727018488680E+03  6.340322867295479E+05  1.831619373924644E+04  9.094755586001842E-07  8.921110853124293E+04  5.323407155803630E-01
  3.557275763910899E+00  2.795396703755569E+19  3.904789842980374E+03  6.145672086905446E+05  1.748845728719045E+04  9.655645765680520E-07  1.081402531633717E+05  5.480338492123680E-01
  3.566681751875800E+00  2.776099030234087E+19  3.744215878233801E+03  5.945649032000348E+05  1.665352705679306E+04  1.028339459902533E-06  1.305957031761649E+05  5.638794137333103E-01
  3.576087739840702E+00  2.755249119044977E+19  3.582329641393701E+03  5.740274761448521E+05  1.581382091354584E+04  1.098827455528747E-06  1.571302338882450E+05  5.798718048253395E-01
  3.585493727805603E+00  2.732798681634381E+19  3.419487464222367E+03  5.529596414553316E+05  1.497197354950710E+04  1.178246879978798E-06  1.883783824944616E+05  5.960037059508139E-01
  3.594899715770505E+00  2.708705220810378E+19  3.256052584346537E+03  5.313687834611351E+05  1.413069592401675E+04  1.268062641419741E-06  2.250546182571728E+05  6.122684678206560E-01
  3.604305703735406E+00  2.682934862581409E+19  3.092403887878017E+03  5.092653322543417E+05  1.329280903032289E+04  1.370040817893095E-06  2.679608723107774E+05  6.286592113197866E-01
  3.613711691700308E+00  2.655466118713831E+19  2.928943474849902E+03  4.866632149557727E+05  1.246126692092463E+04  1.486316629280563E-06  3.180231969699978E+05  6.451678958916371E-01
  3.623117679665207E+00  2.626287233147912E+19  2.766070693746262E+03  4.635794811279691E+05  1.163900768620653E+04  1.619507297455535E-06  3.762630703879885E+05  6.617877994269239E-01
  3.632523667630111E+00  2.595405413662852E+19  2.604212452429943E+03  4.400351737535275E+05  1.082909191210111E+04  1.772814135227803E-06  4.438596054930119E+05  6.785104164185456E-01
  3.641929655595012E+00  2.562845702643001E+19  2.443796075072034E+03  4.160550617436535E+05  1.003453862064656E+04  1.950205628015543E-06  5.221497477474452E+05  6.953279793966869E-01
  3.651335643559913E+00  2.528657507017306E+19  2.285256285305778E+03  3.916678618555662E+05  9.258367094168967E+03  2.156629429401280E-06  6.125934622742699E+05  7.122324910244726E-01
  3.660741631524814E+00  2.492926109047662E+19  2.129045985516542E+03  3.669059854253089E+05  8.503632581262355E+03  2.398282119811754E-06  7.168467569559475E+05  7.292148166109511E-01
  3.670147619489715E+00  2.455775710386515E+19  1.975605760695057E+03  3.418056619148112E+05  7.773188121352705E+03  2.683041550791803E-06  8.368362898249937E+05  7.462672142407345E-01
  3.679553607454617E+00  2.417384787289054E+19  1.825393753528429E+03  3.164069511244714E+05  7.069878270394300E+03  3.020946246138167E-06  9.746951311456234E+05  7.633802703385655E-01
  3.688959595419517E+00  2.377979545848753E+19  1.678861174684788E+03  2.907537716107165E+05  6.396323060309609E+03  3.424962330685614E-06  1.132767676413614E+06  7.805450643338354E-01
  3.698365583384421E+00  2.337820105061371E+19  1.536452632677057E+03  2.648953160413110E+05  5.754892659062955E+03  3.912002384280303E-06  1.313301927976912E+06  7.977530155273942E-01
  3.707771571349320E+00  2.297184922083516E+19  1.398616131783736E+03  2.388964551026376E+05  5.147510631003165E+03  4.504329477370786E-06  1.518741018243814E+06  8.149941258472155E-01
  3.717177559314222E+00  2.256273742229280E+19  1.265771135264059E+03  2.128591440345318E+05  4.575474044726845E+03  5.231733572463114E-06  1.750546931572753E+06  8.322597095408157E-01
  3.726583547279123E+00  2.214971856128116E+19  1.138308114701781E+03  1.869878170074599E+05  4.038946891879989E+03  6.134678337402477E-06  2.008085345246450E+06  8.495403583475525E-01
  3.735989535244025E+00  2.172113724636348E+19  1.016535789129585E+03  1.617580484678984E+05  3.536113802604772E+03  7.269583384085121E-06  2.284326580646772E+06  8.668261522415195E-01
  3.745395523208924E+00  2.123562680697679E+19  9.005318547646884E+02  1.382594542628183E+05  3.062169911245363E+03  8.718626177790883E-06  2.553657992652381E+06  8.841087196324231E-01
  3.754801511173829E+00  2.058332936335973E+19  7.897937424012166E+02  1.184964624868592E+05  2.603009952718403E+03  1.061510303087841E-05  2.765229399681246E+06  9.013795708171806E-01
