 #  R                 Z
    0.28832586E+01   -0.91451427E+00
    0.24058911E+01    0.11754751E+01
    0.26707781E+01   -0.89487519E+00
    0.25585727E+01    0.12996921E+01
    0.24615321E+01   -0.79251113E+00
    0.28662173E+01    0.13609715E+01
    0.22311686E+01   -0.43378382E+00
    0.35218254E+01    0.89911983E+00
    0.20968204E+01    0.31860890E+00
    0.33340638E+01   -0.70192846E+00
    0.22594793E+01    0.10124720E+01
    0.27595848E+01   -0.94079436E+00
    0.25142627E+01    0.13021251E+01
    0.24325354E+01   -0.79154029E+00
    0.29905561E+01    0.13576839E+01
    0.21300763E+01   -0.15514573E+00
    0.37025094E+01   -0.76068327E-01
    0.21610182E+01    0.77879635E+00
    0.29187370E+01   -0.93611259E+00
    0.24229812E+01    0.12402294E+01
    0.25093781E+01   -0.86452214E+00
    0.28206168E+01    0.13742814E+01
    0.22323394E+01   -0.45294450E+00
    0.35463440E+01    0.86742928E+00
    0.20945660E+01    0.38522647E+00
    0.32132846E+01   -0.80671364E+00
    0.23166311E+01    0.11487151E+01
    0.25649452E+01   -0.92350243E+00
    0.27623424E+01    0.13830164E+01
    0.22414819E+01   -0.49091375E+00
    0.35479702E+01    0.87280999E+00
    0.20926326E+01    0.42581099E+00
    0.31289240E+01   -0.86773957E+00
    0.23640378E+01    0.12334398E+01
    0.24485886E+01   -0.86351038E+00
    0.30657975E+01    0.13531936E+01
    0.20761404E+01    0.11103201E+00
    0.32662950E+01   -0.79652900E+00
    0.23347932E+01    0.12276691E+01
    0.24199471E+01   -0.86211363E+00
    0.31996948E+01    0.12764012E+01
    0.20686518E+01    0.27277619E+00
    0.30723203E+01   -0.92875586E+00
    0.24300360E+01    0.13486006E+01
    0.22789970E+01   -0.68823168E+00
    0.36945750E+01    0.60586652E+00
    0.21336029E+01    0.84789130E+00
    0.26226315E+01   -0.10285321E+01
    0.28079064E+01    0.14396139E+01
    0.21119109E+01   -0.17367247E+00
    0.35526100E+01   -0.48385020E+00
    0.22480249E+01    0.10927679E+01
    0.25331867E+01   -0.95154323E+00
    0.29076211E+01    0.14122661E+01
    0.21025376E+01   -0.96280181E-01
    0.35262811E+01   -0.51571812E+00
    0.22456523E+01    0.10689251E+01
    0.25777628E+01   -0.95975399E+00
    0.27912152E+01    0.14047720E+01
    0.21846125E+01   -0.37100955E+00
    0.37148614E+01    0.40472403E+00
    0.21191965E+01    0.58141172E+00
    0.30751915E+01   -0.88035770E+00
    0.23653126E+01    0.12058424E+01
    0.25145404E+01   -0.89009237E+00
    0.28507785E+01    0.13882486E+01
    0.21852487E+01   -0.34949404E+00
    0.36956968E+01    0.48370397E+00
    0.21137742E+01    0.52012414E+00
    0.31522276E+01   -0.83459152E+00
    0.23280722E+01    0.11489028E+01
    0.25887732E+01   -0.92163154E+00
    0.27095797E+01    0.13697784E+01
    0.22868992E+01   -0.57989119E+00
    0.33819133E+01    0.10789293E+01
    0.20990806E+01    0.17031440E+00
    0.35041792E+01   -0.50729088E+00
    0.22131508E+01    0.90278318E+00
    0.28699642E+01   -0.92967147E+00
    0.24275668E+01    0.12160974E+01
    0.25822768E+01   -0.88149213E+00
    0.26684638E+01    0.13355312E+01
    0.23781413E+01   -0.69568729E+00
    0.30682068E+01    0.13069544E+01
    0.21416837E+01   -0.15946163E+00
    0.37208738E+01    0.13934706E+00
    0.21335489E+01    0.57345828E+00
    0.32113951E+01   -0.77653316E+00
    0.22788130E+01    0.10162633E+01
    0.28189334E+01   -0.91749712E+00
    0.24382738E+01    0.12023183E+01
    0.26399144E+01   -0.88356870E+00
    0.25859778E+01    0.13074083E+01
    0.24495227E+01   -0.77612528E+00
    0.28861807E+01    0.13588682E+01
    0.22207254E+01   -0.40749085E+00
    0.35579259E+01    0.83947269E+00
    0.20976662E+01    0.36261897E+00
    0.32788854E+01   -0.75076370E+00
    0.22810426E+01    0.10652356E+01
    0.26879976E+01   -0.94232187E+00
    0.25954178E+01    0.13565132E+01
    0.23261305E+01   -0.67088103E+00
    0.33074914E+01    0.11559767E+01
    0.20974498E+01    0.13026806E+00
    0.35089060E+01   -0.50681629E+00
    0.22170479E+01    0.92806481E+00
    0.28190020E+01   -0.94495226E+00
    0.24715260E+01    0.12698949E+01
    0.24841534E+01   -0.83558814E+00
    0.28573281E+01    0.13722241E+01
    0.22138651E+01   -0.40527638E+00
    0.36024071E+01    0.75901362E+00
    0.20992907E+01    0.43734777E+00
    0.31726825E+01   -0.83210424E+00
    0.23323048E+01    0.11728871E+01
    0.25375481E+01   -0.91101922E+00
    0.28150107E+01    0.13893711E+01
    0.22040835E+01   -0.40214695E+00
    0.36577835E+01    0.62821995E+00
    0.21059415E+01    0.51426751E+00
    0.30943827E+01   -0.87844569E+00
    0.23676739E+01    0.12230031E+01
    0.24772148E+01   -0.87524591E+00
    0.29649626E+01    0.13851160E+01
    0.21056503E+01   -0.82399245E-01
    0.35691937E+01   -0.44008948E+00
    0.22264406E+01    0.10158623E+01
    0.26382235E+01   -0.97184701E+00
    0.26964315E+01    0.13995795E+01
    0.22261388E+01   -0.49025146E+00
    0.36534686E+01    0.66501752E+00
    0.21064566E+01    0.59806309E+00
    0.29384353E+01   -0.96071975E+00
    0.24533272E+01    0.13134611E+01
    0.23639319E+01   -0.76536173E+00
    0.32869194E+01    0.11912699E+01
    0.20820377E+01    0.22166511E+00
    0.32812436E+01   -0.76889332E+00
    0.23058064E+01    0.11511227E+01
    0.25365292E+01   -0.92303735E+00
    0.28402578E+01    0.13979484E+01
    0.21723043E+01   -0.32467508E+00
    0.37225252E+01    0.33079439E+00
    0.21229910E+01    0.57763676E+00
    0.31148208E+01   -0.85295165E+00
    0.23401807E+01    0.11621082E+01
    0.25797975E+01   -0.91534254E+00
    0.27180084E+01    0.13683091E+01
    0.22879911E+01   -0.57820683E+00
    0.33695595E+01    0.10890863E+01
    0.21020599E+01    0.14361357E+00
    0.35453221E+01   -0.44251945E+00
    0.22021049E+01    0.87294654E+00
    0.28981940E+01   -0.92399299E+00
    0.24125601E+01    0.12023867E+01
    0.25997083E+01   -0.88945339E+00
    0.26498123E+01    0.13350430E+01
    0.23812026E+01   -0.70476271E+00
    0.30694759E+01    0.13088520E+01
    0.21368745E+01   -0.14450860E+00
    0.37180352E+01    0.72541708E-01
    0.21394670E+01    0.62521765E+00
    0.31434874E+01   -0.82270540E+00
