 #  R                 Z
    0.29625657E+01    0.28257827E+00
    0.29636305E+01    0.29333027E+00
    0.29699230E+01    0.30311210E+00
    0.29800383E+01    0.31368211E+00
    0.29888038E+01    0.32119185E+00
    0.29946261E+01    0.32496431E+00
    0.29999980E+01    0.31973010E+00
    0.30032059E+01    0.30703016E+00
    0.30019559E+01    0.29325695E+00
    0.29988366E+01    0.26672734E+00
    0.29921815E+01    0.23620847E+00
    0.29876328E+01    0.21820357E+00
    0.29831624E+01    0.19889933E+00
    0.29779994E+01    0.18806076E+00
    0.29699305E+01    0.18548269E+00
    0.29653830E+01    0.19461438E+00
    0.29630572E+01    0.20112621E+00
    0.29574392E+01    0.20165155E+00
    0.29538120E+01    0.20514989E+00
    0.29565886E+01    0.21028334E+00
    0.29621669E+01    0.21310329E+00
    0.29668246E+01    0.21317968E+00
    0.29714219E+01    0.21439444E+00
    0.29775705E+01    0.22002980E+00
    0.29828649E+01    0.22899360E+00
    0.29845072E+01    0.23926480E+00
    0.29816472E+01    0.24989454E+00
    0.29757043E+01    0.26057207E+00
    0.29668899E+01    0.26755955E+00
    0.29584044E+01    0.27738582E+00
    0.29576467E+01    0.29145886E+00
    0.29660907E+01    0.30683796E+00
    0.29787618E+01    0.31891476E+00
    0.29876308E+01    0.33094446E+00
    0.29942264E+01    0.33817504E+00
    0.30048506E+01    0.32477529E+00
    0.30100853E+01    0.30640478E+00
    0.30091546E+01    0.28615487E+00
    0.30029291E+01    0.26624963E+00
    0.29942594E+01    0.22846735E+00
    0.29902927E+01    0.20264333E+00
    0.29975016E+01    0.19856102E+00
    0.30037582E+01    0.18962155E+00
    0.30081734E+01    0.18199367E+00
    0.30128273E+01    0.17789263E+00
    0.30180346E+01    0.17565896E+00
    0.30259389E+01    0.17661500E+00
    0.30323135E+01    0.17237953E+00
    0.30335527E+01    0.16298778E+00
    0.30297794E+01    0.15252087E+00
    0.30219182E+01    0.14320205E+00
    0.30058906E+01    0.13128423E+00
    0.29952660E+01    0.13404670E+00
    0.29987991E+01    0.14784939E+00
    0.29982899E+01    0.15531823E+00
    0.29902352E+01    0.15564150E+00
    0.29781445E+01    0.15624950E+00
    0.29712883E+01    0.16760061E+00
    0.29627273E+01    0.17552912E+00
    0.29549337E+01    0.18964779E+00
    0.29432422E+01    0.19833631E+00
    0.29467299E+01    0.21218934E+00
    0.29559328E+01    0.22214276E+00
    0.29637545E+01    0.22739351E+00
    0.29693631E+01    0.23204698E+00
    0.29720284E+01    0.23861010E+00
    0.29711792E+01    0.24710844E+00
    0.29661426E+01    0.25459963E+00
    0.29567835E+01    0.26652287E+00
    0.29517417E+01    0.28952508E+00
    0.29610539E+01    0.30469680E+00
    0.29739034E+01    0.31635640E+00
    0.29857922E+01    0.32602686E+00
    0.29923266E+01    0.33581784E+00
    0.30027208E+01    0.32480897E+00
    0.30087618E+01    0.30490576E+00
    0.30069169E+01    0.28752271E+00
    0.30012901E+01    0.26435273E+00
    0.29926198E+01    0.22655870E+00
    0.29877556E+01    0.20077155E+00
    0.29924299E+01    0.19463514E+00
    0.30002190E+01    0.19102168E+00
    0.30043736E+01    0.18188499E+00
    0.30078346E+01    0.17697272E+00
    0.30110511E+01    0.17369052E+00
    0.30145432E+01    0.17188213E+00
    0.30207763E+01    0.17320215E+00
    0.30282899E+01    0.17265965E+00
    0.30315115E+01    0.16533312E+00
    0.30287412E+01    0.15471845E+00
    0.30207270E+01    0.14423793E+00
    0.30041986E+01    0.13141740E+00
    0.29963269E+01    0.13684555E+00
    0.30009467E+01    0.15043816E+00
    0.30011510E+01    0.15716151E+00
    0.29958931E+01    0.15802004E+00
    0.29861431E+01    0.15637802E+00
    0.29757710E+01    0.16111000E+00
    0.29706337E+01    0.17192074E+00
    0.29614371E+01    0.17880786E+00
    0.29534416E+01    0.19192502E+00
    0.29431512E+01    0.20099430E+00
    0.29497136E+01    0.21416331E+00
    0.29589267E+01    0.22239329E+00
    0.29664016E+01    0.22647870E+00
    0.29714374E+01    0.23063049E+00
    0.29738966E+01    0.23677276E+00
    0.29734675E+01    0.24542865E+00
    0.29690145E+01    0.25387952E+00
    0.29606755E+01    0.26337601E+00
    0.29531580E+01    0.28249973E+00
    0.29583713E+01    0.29966790E+00
    0.29698652E+01    0.31266126E+00
    0.29853242E+01    0.31505719E+00
    0.29930446E+01    0.31873560E+00
    0.29979320E+01    0.31884928E+00
    0.30017944E+01    0.31121222E+00
    0.30025308E+01    0.30054315E+00
    0.30008866E+01    0.28367520E+00
    0.29961319E+01    0.25329041E+00
    0.29898985E+01    0.23557715E+00
    0.29878865E+01    0.23477118E+00
    0.29864979E+01    0.24101101E+00
    0.29825134E+01    0.25149741E+00
    0.29759123E+01    0.26245117E+00
    0.29672861E+01    0.26927480E+00
    0.29601676E+01    0.27829731E+00
    0.29602303E+01    0.29030303E+00
    0.29673255E+01    0.30353009E+00
    0.29787028E+01    0.31561857E+00
    0.29878801E+01    0.32652263E+00
    0.29942059E+01    0.33408055E+00
    0.30041321E+01    0.32058329E+00
    0.30086572E+01    0.29989898E+00
    0.30050258E+01    0.28473926E+00
    0.29992093E+01    0.25655373E+00
    0.29903841E+01    0.22135939E+00
    0.29859608E+01    0.19808808E+00
    0.29886084E+01    0.19124016E+00
    0.29968524E+01    0.19127677E+00
    0.30012999E+01    0.18244176E+00
    0.30025501E+01    0.17486231E+00
    0.30033923E+01    0.17094834E+00
    0.30031091E+01    0.16812795E+00
    0.30015042E+01    0.16580346E+00
    0.29981306E+01    0.16352422E+00
    0.29918654E+01    0.16068721E+00
    0.29818600E+01    0.15895702E+00
